,time,trial,time_penalty,gameState,bad_trials,in_view,gold_id,view_change
183,724665,1,0,Encoding,,False,citrineGeo0000,False
184,724866,1,0,Encoding,,False,amethystTorus0003,False
185,724866,1,0,Encoding,,False,amethystTorus0003,False
186,724882,1,0,Encoding,,True,rubyHeart0002,True
187,724882,1,0,Encoding,,False,rubyHeart0002,False
188,724899,1,0,Encoding,,False,saphireTeardrop0001,True
189,724899,1,0,Encoding,,False,saphireTeardrop0001,False
190,724915,1,0,Encoding,,False,citrineGeo0000,False
191,724915,1,0,Encoding,,False,citrineGeo0000,False
192,725114,1,0,Encoding,,False,amethystTorus0003,False
193,725114,1,0,Encoding,,True,amethystTorus0003,True
194,725132,1,0,Encoding,,False,rubyHeart0002,True
195,725132,1,0,Encoding,,True,rubyHeart0002,True
196,725149,1,0,Encoding,,False,saphireTeardrop0001,True
197,725149,1,0,Encoding,,False,saphireTeardrop0001,False
198,725165,1,0,Encoding,,False,citrineGeo0000,False
199,725165,1,0,Encoding,,False,citrineGeo0000,False
200,725365,1,0,Encoding,,False,amethystTorus0003,False
201,725365,1,0,Encoding,,True,amethystTorus0003,True
202,725381,1,0,Encoding,,False,rubyHeart0002,True
203,725381,1,0,Encoding,,True,rubyHeart0002,True
204,725398,1,0,Encoding,,False,saphireTeardrop0001,True
205,725398,1,0,Encoding,,False,saphireTeardrop0001,False
206,725415,1,0,Encoding,,False,citrineGeo0000,False
207,725415,1,0,Encoding,,False,citrineGeo0000,False
208,725615,1,0,Encoding,,False,amethystTorus0003,False
209,725615,1,0,Encoding,,True,amethystTorus0003,True
210,725631,1,0,Encoding,,False,rubyHeart0002,True
211,725631,1,0,Encoding,,True,rubyHeart0002,True
212,725649,1,0,Encoding,,False,saphireTeardrop0001,False
213,725649,1,0,Encoding,,False,saphireTeardrop0001,True
214,725665,1,0,Encoding,,False,citrineGeo0000,False
215,725665,1,0,Encoding,,False,citrineGeo0000,False
216,725866,1,0,Encoding,,False,amethystTorus0003,False
217,725866,1,0,Encoding,,True,amethystTorus0003,True
218,725882,1,0,Encoding,,False,rubyHeart0002,True
219,725882,1,0,Encoding,,True,rubyHeart0002,True
220,725898,1,0,Encoding,,False,saphireTeardrop0001,True
221,725898,1,0,Encoding,,False,saphireTeardrop0001,False
222,725915,1,0,Encoding,,False,citrineGeo0000,False
223,725915,1,0,Encoding,,False,citrineGeo0000,False
224,726116,1,0,Encoding,,False,amethystTorus0003,False
225,726116,1,0,Encoding,,True,amethystTorus0003,True
226,726132,1,0,Encoding,,True,rubyHeart0002,True
227,726132,1,0,Encoding,,False,rubyHeart0002,True
228,726149,1,0,Encoding,,False,saphireTeardrop0001,True
229,726149,1,0,Encoding,,False,saphireTeardrop0001,False
230,726164,1,0,Encoding,,False,citrineGeo0000,False
231,726164,1,0,Encoding,,False,citrineGeo0000,False
232,726365,1,0,Encoding,,False,amethystTorus0003,False
233,726365,1,0,Encoding,,True,amethystTorus0003,True
234,726381,1,0,Encoding,,False,rubyHeart0002,True
235,726381,1,0,Encoding,,True,rubyHeart0002,True
236,726398,1,0,Encoding,,False,saphireTeardrop0001,True
237,726398,1,0,Encoding,,False,saphireTeardrop0001,False
238,726415,1,0,Encoding,,False,citrineGeo0000,False
239,726415,1,0,Encoding,,False,citrineGeo0000,False
240,726616,1,0,Encoding,,True,amethystTorus0003,True
241,726616,1,0,Encoding,,False,amethystTorus0003,False
242,726632,1,0,Encoding,,False,rubyHeart0002,True
243,726632,1,0,Encoding,,True,rubyHeart0002,True
244,726649,1,0,Encoding,,False,saphireTeardrop0001,True
245,726649,1,0,Encoding,,False,saphireTeardrop0001,False
246,726665,1,0,Encoding,,False,citrineGeo0000,False
247,726665,1,0,Encoding,,False,citrineGeo0000,False
248,726866,1,0,Encoding,,False,amethystTorus0003,False
249,726866,1,0,Encoding,,True,amethystTorus0003,True
250,726882,1,0,Encoding,,False,rubyHeart0002,True
251,726882,1,0,Encoding,,True,rubyHeart0002,True
252,726898,1,0,Encoding,,False,saphireTeardrop0001,False
253,726898,1,0,Encoding,,False,saphireTeardrop0001,True
254,726915,1,0,Encoding,,False,citrineGeo0000,False
255,726915,1,0,Encoding,,False,citrineGeo0000,False
256,727116,1,0,Encoding,,False,amethystTorus0003,False
257,727116,1,0,Encoding,,True,amethystTorus0003,True
258,727132,1,0,Encoding,,False,rubyHeart0002,True
259,727132,1,0,Encoding,,True,rubyHeart0002,True
260,727149,1,0,Encoding,,False,saphireTeardrop0001,True
261,727149,1,0,Encoding,,False,saphireTeardrop0001,False
262,727165,1,0,Encoding,,False,citrineGeo0000,False
263,727165,1,0,Encoding,,False,citrineGeo0000,False
264,727365,1,0,Encoding,,False,amethystTorus0003,False
265,727365,1,0,Encoding,,True,amethystTorus0003,True
266,727382,1,0,Encoding,,False,rubyHeart0002,True
267,727382,1,0,Encoding,,True,rubyHeart0002,True
268,727399,1,0,Encoding,,False,saphireTeardrop0001,False
269,727399,1,0,Encoding,,False,saphireTeardrop0001,True
270,727415,1,0,Encoding,,False,citrineGeo0000,False
271,727415,1,0,Encoding,,False,citrineGeo0000,False
272,727615,1,0,Encoding,,False,amethystTorus0003,False
273,727615,1,0,Encoding,,True,amethystTorus0003,True
274,727632,1,0,Encoding,,False,rubyHeart0002,True
275,727632,1,0,Encoding,,True,rubyHeart0002,True
276,727648,1,0,Encoding,,False,saphireTeardrop0001,True
277,727648,1,0,Encoding,,False,saphireTeardrop0001,False
278,727664,1,0,Encoding,,False,citrineGeo0000,False
279,727664,1,0,Encoding,,False,citrineGeo0000,False
280,727865,1,0,Encoding,,True,amethystTorus0003,True
281,727865,1,0,Encoding,,False,amethystTorus0003,False
282,727882,1,0,Encoding,,False,rubyHeart0002,True
283,727882,1,0,Encoding,,True,rubyHeart0002,True
284,727898,1,0,Encoding,,False,saphireTeardrop0001,True
285,727898,1,0,Encoding,,False,saphireTeardrop0001,False
286,727916,1,0,Encoding,,False,citrineGeo0000,False
287,727916,1,0,Encoding,,False,citrineGeo0000,False
288,728114,1,0,Encoding,,False,amethystTorus0003,False
289,728114,1,0,Encoding,,True,amethystTorus0003,True
290,728132,1,0,Encoding,,False,rubyHeart0002,True
291,728132,1,0,Encoding,,True,rubyHeart0002,True
292,728149,1,0,Encoding,,False,saphireTeardrop0001,False
293,728149,1,0,Encoding,,False,saphireTeardrop0001,True
294,728166,1,0,Encoding,,False,citrineGeo0000,False
295,728166,1,0,Encoding,,False,citrineGeo0000,False
296,728365,1,0,Encoding,,False,amethystTorus0003,False
297,728365,1,0,Encoding,,True,amethystTorus0003,True
298,728381,1,0,Encoding,,False,rubyHeart0002,True
299,728381,1,0,Encoding,,True,rubyHeart0002,True
300,728399,1,0,Encoding,,False,saphireTeardrop0001,True
301,728399,1,0,Encoding,,False,saphireTeardrop0001,False
302,728415,1,0,Encoding,,False,citrineGeo0000,False
303,728415,1,0,Encoding,,False,citrineGeo0000,False
304,728614,1,0,Encoding,,False,amethystTorus0003,False
305,728614,1,0,Encoding,,True,amethystTorus0003,True
306,728632,1,0,Encoding,,True,rubyHeart0002,True
307,728632,1,0,Encoding,,False,rubyHeart0002,True
308,728648,1,0,Encoding,,False,saphireTeardrop0001,True
309,728648,1,0,Encoding,,False,saphireTeardrop0001,False
310,728664,1,0,Encoding,,False,citrineGeo0000,False
311,728664,1,0,Encoding,,False,citrineGeo0000,False
312,728866,1,0,Encoding,,False,amethystTorus0003,False
313,728866,1,0,Encoding,,True,amethystTorus0003,True
314,728882,1,0,Encoding,,False,rubyHeart0002,True
315,728882,1,0,Encoding,,True,rubyHeart0002,True
316,728899,1,0,Encoding,,False,saphireTeardrop0001,True
317,728899,1,0,Encoding,,False,saphireTeardrop0001,False
318,728915,1,0,Encoding,,False,citrineGeo0000,False
319,728915,1,0,Encoding,,False,citrineGeo0000,False
320,729116,1,0,Encoding,,True,amethystTorus0003,True
321,729116,1,0,Encoding,,False,amethystTorus0003,False
322,729132,1,0,Encoding,,True,rubyHeart0002,True
323,729132,1,0,Encoding,,False,rubyHeart0002,True
324,729148,1,0,Encoding,,False,saphireTeardrop0001,True
325,729148,1,0,Encoding,,False,saphireTeardrop0001,False
326,729165,1,0,Encoding,,False,citrineGeo0000,False
327,729165,1,0,Encoding,,False,citrineGeo0000,False
328,729366,1,0,Encoding,,False,amethystTorus0003,False
329,729366,1,0,Encoding,,True,amethystTorus0003,True
330,729382,1,0,Encoding,,False,rubyHeart0002,True
331,729382,1,0,Encoding,,True,rubyHeart0002,True
332,729399,1,0,Encoding,,False,saphireTeardrop0001,True
333,729399,1,0,Encoding,,False,saphireTeardrop0001,False
334,729414,1,0,Encoding,,False,citrineGeo0000,False
335,729414,1,0,Encoding,,False,citrineGeo0000,False
336,729614,1,0,Encoding,,True,amethystTorus0003,True
337,729614,1,0,Encoding,,False,amethystTorus0003,False
338,729631,1,0,Encoding,,False,rubyHeart0002,True
339,729631,1,0,Encoding,,True,rubyHeart0002,True
340,729648,1,0,Encoding,,False,saphireTeardrop0001,True
341,729648,1,0,Encoding,,False,saphireTeardrop0001,False
342,729666,1,0,Encoding,,False,citrineGeo0000,False
343,729666,1,0,Encoding,,False,citrineGeo0000,False
344,729865,1,0,Encoding,,False,amethystTorus0003,False
345,729865,1,0,Encoding,,False,amethystTorus0003,False
346,729882,1,0,Encoding,,False,rubyHeart0002,False
347,729882,1,0,Encoding,,True,rubyHeart0002,True
348,729897,1,0,Encoding,,False,saphireTeardrop0001,False
349,729897,1,0,Encoding,,False,saphireTeardrop0001,True
350,729915,1,0,Encoding,,False,citrineGeo0000,False
351,729915,1,0,Encoding,,False,citrineGeo0000,False
352,730115,1,0,Encoding,,False,amethystTorus0003,False
353,730115,1,0,Encoding,,False,amethystTorus0003,False
354,730132,1,0,Encoding,,False,rubyHeart0002,False
355,730132,1,0,Encoding,,True,rubyHeart0002,True
356,730148,1,0,Encoding,,False,saphireTeardrop0001,True
357,730148,1,0,Encoding,,False,saphireTeardrop0001,False
358,730164,1,0,Encoding,,False,citrineGeo0000,False
359,730164,1,0,Encoding,,False,citrineGeo0000,False
360,730365,1,0,Encoding,,False,amethystTorus0003,False
361,730365,1,0,Encoding,,False,amethystTorus0003,False
362,730381,1,0,Encoding,,False,rubyHeart0002,False
363,730381,1,0,Encoding,,True,rubyHeart0002,True
364,730398,1,0,Encoding,,False,saphireTeardrop0001,False
365,730398,1,0,Encoding,,False,saphireTeardrop0001,True
366,730415,1,0,Encoding,,False,citrineGeo0000,False
367,730415,1,0,Encoding,,False,citrineGeo0000,False
368,730614,1,0,Encoding,,False,amethystTorus0003,False
369,730614,1,0,Encoding,,False,amethystTorus0003,False
370,730631,1,0,Encoding,,False,rubyHeart0002,False
371,730631,1,0,Encoding,,True,rubyHeart0002,True
372,730648,1,0,Encoding,,False,saphireTeardrop0001,True
373,730648,1,0,Encoding,,False,saphireTeardrop0001,False
374,730665,1,0,Encoding,,False,citrineGeo0000,False
375,730665,1,0,Encoding,,False,citrineGeo0000,False
376,730865,1,0,Encoding,,False,amethystTorus0003,False
377,730865,1,0,Encoding,,False,amethystTorus0003,False
378,730882,1,0,Encoding,,False,rubyHeart0002,False
379,730882,1,0,Encoding,,True,rubyHeart0002,True
380,730898,1,0,Encoding,,False,saphireTeardrop0001,True
381,730898,1,0,Encoding,,False,saphireTeardrop0001,False
382,730914,1,0,Encoding,,False,citrineGeo0000,False
383,730914,1,0,Encoding,,False,citrineGeo0000,False
384,731115,1,0,Encoding,,False,amethystTorus0003,False
385,731115,1,0,Encoding,,False,amethystTorus0003,False
386,731132,1,0,Encoding,,False,rubyHeart0002,False
387,731132,1,0,Encoding,,True,rubyHeart0002,True
388,731148,1,0,Encoding,,False,saphireTeardrop0001,False
389,731148,1,0,Encoding,,False,saphireTeardrop0001,True
390,731164,1,0,Encoding,,False,citrineGeo0000,False
391,731164,1,0,Encoding,,False,citrineGeo0000,False
392,731365,1,0,Encoding,,False,amethystTorus0003,False
393,731365,1,0,Encoding,,False,amethystTorus0003,False
394,731382,1,0,Encoding,,False,rubyHeart0002,False
395,731382,1,0,Encoding,,True,rubyHeart0002,True
396,731398,1,0,Encoding,,False,saphireTeardrop0001,True
397,731398,1,0,Encoding,,False,saphireTeardrop0001,False
398,731415,1,0,Encoding,,False,citrineGeo0000,False
399,731415,1,0,Encoding,,False,citrineGeo0000,False
400,731615,1,0,Encoding,,False,amethystTorus0003,False
401,731615,1,0,Encoding,,False,amethystTorus0003,False
402,731632,1,0,Encoding,,True,rubyHeart0002,True
403,731632,1,0,Encoding,,False,rubyHeart0002,False
404,731648,1,0,Encoding,,False,saphireTeardrop0001,True
405,731648,1,0,Encoding,,False,saphireTeardrop0001,False
406,731665,1,0,Encoding,,False,citrineGeo0000,False
407,731665,1,0,Encoding,,False,citrineGeo0000,False
408,731864,1,0,Encoding,,False,amethystTorus0003,False
409,731864,1,0,Encoding,,False,amethystTorus0003,False
410,731881,1,0,Encoding,,False,rubyHeart0002,False
411,731881,1,0,Encoding,,True,rubyHeart0002,True
412,731898,1,0,Encoding,,False,saphireTeardrop0001,True
413,731898,1,0,Encoding,,False,saphireTeardrop0001,False
414,731915,1,0,Encoding,,False,citrineGeo0000,False
415,731915,1,0,Encoding,,False,citrineGeo0000,False
416,732115,1,0,Encoding,,False,amethystTorus0003,False
417,732115,1,0,Encoding,,False,amethystTorus0003,False
418,732131,1,0,Encoding,,False,rubyHeart0002,False
419,732131,1,0,Encoding,,True,rubyHeart0002,True
420,732148,1,0,Encoding,,False,saphireTeardrop0001,True
421,732148,1,0,Encoding,,False,saphireTeardrop0001,False
422,732164,1,0,Encoding,,False,citrineGeo0000,False
423,732164,1,0,Encoding,,False,citrineGeo0000,False
424,732364,1,0,Encoding,,False,amethystTorus0003,False
425,732364,1,0,Encoding,,False,amethystTorus0003,False
426,732382,1,0,Encoding,,False,rubyHeart0002,False
427,732382,1,0,Encoding,,True,rubyHeart0002,True
428,732398,1,0,Encoding,,False,saphireTeardrop0001,True
429,732398,1,0,Encoding,,False,saphireTeardrop0001,False
430,732415,1,0,Encoding,,False,citrineGeo0000,False
431,732415,1,0,Encoding,,False,citrineGeo0000,False
432,732614,1,0,Encoding,,False,amethystTorus0003,False
433,732614,1,0,Encoding,,False,amethystTorus0003,False
434,732632,1,0,Encoding,,False,rubyHeart0002,False
435,732632,1,0,Encoding,,True,rubyHeart0002,True
436,732649,1,0,Encoding,,False,saphireTeardrop0001,True
437,732649,1,0,Encoding,,False,saphireTeardrop0001,False
438,732664,1,0,Encoding,,False,citrineGeo0000,False
439,732664,1,0,Encoding,,False,citrineGeo0000,False
440,732865,1,0,Encoding,,False,amethystTorus0003,False
441,732865,1,0,Encoding,,False,amethystTorus0003,False
442,732882,1,0,Encoding,,True,rubyHeart0002,True
443,732882,1,0,Encoding,,False,rubyHeart0002,False
444,732898,1,0,Encoding,,False,saphireTeardrop0001,True
445,732898,1,0,Encoding,,False,saphireTeardrop0001,False
446,732915,1,0,Encoding,,False,citrineGeo0000,False
447,732915,1,0,Encoding,,False,citrineGeo0000,False
448,733114,1,0,Encoding,,False,amethystTorus0003,False
449,733114,1,0,Encoding,,False,amethystTorus0003,False
450,733131,1,0,Encoding,,False,rubyHeart0002,False
451,733131,1,0,Encoding,,True,rubyHeart0002,True
452,733148,1,0,Encoding,,False,saphireTeardrop0001,True
453,733148,1,0,Encoding,,False,saphireTeardrop0001,False
454,733164,1,0,Encoding,,False,citrineGeo0000,False
455,733164,1,0,Encoding,,False,citrineGeo0000,False
456,733365,1,0,Encoding,,False,amethystTorus0003,False
457,733365,1,0,Encoding,,False,amethystTorus0003,False
458,733381,1,0,Encoding,,False,rubyHeart0002,False
459,733381,1,0,Encoding,,True,rubyHeart0002,True
460,733398,1,0,Encoding,,False,saphireTeardrop0001,True
461,733398,1,0,Encoding,,False,saphireTeardrop0001,False
462,733414,1,0,Encoding,,False,citrineGeo0000,False
463,733414,1,0,Encoding,,False,citrineGeo0000,False
464,733615,1,0,Encoding,,False,amethystTorus0003,False
465,733615,1,0,Encoding,,False,amethystTorus0003,False
466,733631,1,0,Encoding,,False,rubyHeart0002,False
467,733631,1,0,Encoding,,True,rubyHeart0002,True
468,733647,1,0,Encoding,,False,saphireTeardrop0001,False
469,733647,1,0,Encoding,,False,saphireTeardrop0001,True
470,733665,1,0,Encoding,,False,citrineGeo0000,False
471,733665,1,0,Encoding,,False,citrineGeo0000,False
472,733865,1,0,Encoding,,False,amethystTorus0003,False
473,733865,1,0,Encoding,,False,amethystTorus0003,False
474,733881,1,0,Encoding,,False,rubyHeart0002,False
475,733881,1,0,Encoding,,False,rubyHeart0002,False
476,733898,1,0,Encoding,,False,saphireTeardrop0001,False
477,733898,1,0,Encoding,,False,saphireTeardrop0001,False
478,733914,1,0,Encoding,,False,citrineGeo0000,False
479,733914,1,0,Encoding,,False,citrineGeo0000,False
480,734114,1,0,Encoding,,False,amethystTorus0003,False
481,734114,1,0,Encoding,,False,amethystTorus0003,False
482,734132,1,0,Encoding,,False,rubyHeart0002,False
483,734132,1,0,Encoding,,False,rubyHeart0002,False
484,734149,1,0,Encoding,,False,saphireTeardrop0001,False
485,734149,1,0,Encoding,,False,saphireTeardrop0001,False
486,734165,1,0,Encoding,,False,citrineGeo0000,False
487,734165,1,0,Encoding,,False,citrineGeo0000,False
