,subj,sess,trial,time_penalty,gameState,start_time,stop_time,time_bin,time_step,maze_region,head_direc,is_moving,base_in_view,gold_in_view,gold_in_view_ids,dig_performed,dig_success,all_digs,dig_ids,dig_dists
1383,U554,ses0,8,0,Retrieval,1609219,1609719,47,8,SW Room,W,1,0,,,0.0,,,,
1384,U554,ses0,8,0,Retrieval,1609719,1610219,48,9,C Hall,W,1,0,0.0,,0.0,,,,
1385,U554,ses0,8,0,Retrieval,1610219,1610719,49,9,C Hall,W,1,0,,,0.0,,,,
1386,U554,ses0,8,0,Retrieval,1610719,1611219,50,9,C Hall,W,1,0,0.0,,1.0,0.0,[0],['emeraldRectangle0031'],[5.90808868]
1387,U554,ses0,8,0,Retrieval,1611219,1611719,51,9,C Hall,W,1,0,,,0.0,,,,
1388,U554,ses0,8,0,Retrieval,1611719,1612219,52,9,C Hall,SW,1,0,0.0,,1.0,0.0,[0],['emeraldRectangle0031'],[7.60087824]
1389,U554,ses0,8,0,Retrieval,1612219,1612719,53,9,C Hall,SW,1,0,,,0.0,,,,
1390,U554,ses0,8,0,Retrieval,1612719,1613219,54,10,C Hall,S,1,0,0.0,,0.0,,,,
1391,U554,ses0,8,0,Retrieval,1613219,1613719,55,10,C Hall,S,1,0,,,1.0,0.0,[0],['emeraldRectangle0031'],[9.896759]
1392,U554,ses0,8,0,Retrieval,1613719,1614219,56,10,C Hall,S,1,0,0.0,,0.0,,,,
1393,U554,ses0,8,0,Retrieval,1614219,1614719,57,10,SW Room,SW,1,0,,,0.0,,,,
1394,U554,ses0,8,0,Retrieval,1614719,1615219,58,10,SW Room,NW,1,0,1.0,['emeraldRectangle0031'],0.0,,,,
1395,U554,ses0,8,0,Retrieval,1615219,1615719,59,10,SW Room,NW,1,0,,,0.0,,,,
1396,U554,ses0,8,0,ReturnToBase2,1615735,1616235,0,1,SW Room,N,1,0,1.0,['emeraldRectangle0031'],,,,,
1397,U554,ses0,8,0,ReturnToBase2,1616235,1616735,1,1,C Hall,N,1,0,,,,,,,
1398,U554,ses0,8,0,ReturnToBase2,1616735,1617235,2,2,C Hall,W,1,0,0.0,,,,,,
1399,U554,ses0,8,0,ReturnToBase2,1617235,1617735,3,2,SW Room,SW,1,0,,,,,,,
1400,U554,ses0,8,0,ReturnToBase2,1617735,1618235,4,3,SW Room,SW,1,0,0.0,,,,,,
1401,U554,ses0,8,0,ReturnToBase2,1618235,1618735,5,3,SW Room,SW,1,0,,,,,,,
1402,U554,ses0,8,0,ReturnToBase2,1618735,1619235,6,4,SW Room,S,1,0,0.0,,,,,,
1403,U554,ses0,8,0,ReturnToBase2,1619235,1619735,7,4,SW Hall,S,1,0,,,,,,,
1404,U554,ses0,8,0,ReturnToBase2,1619735,1620235,8,5,SW Hall,SE,1,1,0.0,,,,,,
1405,U554,ses0,8,0,ReturnToBase2,1620235,1620735,9,5,SW Hall,E,1,1,,,,,,,
1406,U554,ses0,8,0,ReturnToBase2,1620735,1621235,10,6,SW Hall,E,1,1,0.0,,,,,,
1407,U554,ses0,8,0,ReturnToBase2,1621235,1621735,11,6,SW Hall,E,1,1,,,,,,,
1408,U554,ses0,9,0,Delay1,1623869,1624369,0,1,Base,N,0,1,,,,,,,
1409,U554,ses0,9,0,Delay1,1624369,1624869,1,1,Base,N,0,1,,,,,,,
1410,U554,ses0,9,0,Delay1,1624869,1625369,2,2,Base,N,0,1,,,,,,,
1411,U554,ses0,9,0,Delay1,1625369,1625869,3,2,Base,N,0,1,,,,,,,
1412,U554,ses0,9,0,Delay1,1625869,1626369,4,3,Base,N,0,1,,,,,,,
1413,U554,ses0,9,0,Delay1,1626369,1626869,5,3,Base,N,0,1,,,,,,,
1414,U554,ses0,9,0,Delay1,1626869,1627369,6,4,Base,N,0,1,,,,,,,
1415,U554,ses0,9,0,Delay1,1627369,1627869,7,4,Base,N,0,1,,,,,,,
1416,U554,ses0,9,0,Delay1,1627869,1628369,8,5,Base,N,0,1,,,,,,,
1417,U554,ses0,9,0,Delay1,1628369,1628869,9,5,Base,N,0,1,,,,,,,
1418,U554,ses0,9,0,Delay1,1628869,1629369,10,6,Base,N,0,1,,,,,,,
1419,U554,ses0,9,0,Delay1,1629369,1629869,11,6,Base,N,0,1,,,,,,,
1420,U554,ses0,9,0,Delay1,1629869,1630369,12,7,Base,N,0,1,,,,,,,
1421,U554,ses0,9,0,Delay1,1630369,1630869,13,7,Base,N,0,1,,,,,,,
1422,U554,ses0,9,0,Delay1,1630869,1631369,14,8,Base,N,0,1,,,,,,,
1423,U554,ses0,9,0,Delay1,1631369,1631869,15,8,Base,N,0,1,,,,,,,
1424,U554,ses0,9,0,Delay1,1631869,1632369,16,9,Base,N,0,1,,,,,,,
1425,U554,ses0,9,0,Delay1,1632369,1632869,17,9,Base,N,0,1,,,,,,,
1426,U554,ses0,9,0,Delay1,1632869,1633369,18,10,Base,N,0,1,,,,,,,
1427,U554,ses0,9,0,Delay1,1633369,1633869,19,10,Base,N,0,1,,,,,,,
1428,U554,ses0,9,0,Encoding,1633885,1634385,0,1,Base,N,0,1,0.0,,,,,,
1429,U554,ses0,9,0,Encoding,1634385,1634885,1,1,Base,N,1,1,0.0,,,,,,
1430,U554,ses0,9,0,Encoding,1634885,1635385,2,1,Base,NW,1,1,0.0,,,,,,
1431,U554,ses0,9,0,Encoding,1635385,1635885,3,1,Base,W,1,1,0.0,,,,,,
1432,U554,ses0,9,0,Encoding,1635885,1636385,4,1,Base,NW,1,1,0.0,,,,,,
1433,U554,ses0,9,0,Encoding,1636385,1636885,5,1,SW Hall,NW,1,0,0.0,,,,,,
1434,U554,ses0,9,0,Encoding,1636885,1637385,6,2,SW Hall,NW,1,0,0.0,,,,,,
1435,U554,ses0,9,0,Encoding,1637385,1637885,7,2,SW Hall,NW,1,0,0.0,,,,,,
1436,U554,ses0,9,0,Encoding,1637885,1638385,8,2,SW Hall,N,1,0,0.0,,,,,,
1437,U554,ses0,9,0,Encoding,1638385,1638885,9,2,SW Hall,N,1,0,1.0,"['rubyHeart0032', 'saphireTeardrop0033']",,,,,
1438,U554,ses0,9,0,Encoding,1638885,1639385,10,2,SW Room,NE,1,0,1.0,"['rubyHeart0032', 'saphireTeardrop0033']",,,,,
1439,U554,ses0,9,0,Encoding,1639385,1639885,11,2,SW Room,NE,1,0,1.0,"['rubyHeart0032', 'saphireTeardrop0033']",,,,,
1440,U554,ses0,9,0,Encoding,1639885,1640385,12,3,SW Room,NE,1,0,1.0,"['rubyHeart0032', 'saphireTeardrop0033']",,,,,
1441,U554,ses0,9,0,Encoding,1640385,1640885,13,3,SW Room,NE,1,0,1.0,"['rubyHeart0032', 'saphireTeardrop0033']",,,,,
1442,U554,ses0,9,0,Encoding,1640885,1641385,14,3,SW Room,NE,1,0,1.0,"['rubyHeart0032', 'saphireTeardrop0033']",,,,,
1443,U554,ses0,9,0,Encoding,1641385,1641885,15,3,SW Room,NE,1,0,1.0,"['rubyHeart0032', 'saphireTeardrop0033']",,,,,
1444,U554,ses0,9,0,Encoding,1641885,1642385,16,3,SW Room,NE,1,0,1.0,['rubyHeart0032'],,,,,
1445,U554,ses0,9,0,Encoding,1642385,1642885,17,3,SW Room,NE,1,0,1.0,"['rubyHeart0032', 'saphireTeardrop0033']",,,,,
1446,U554,ses0,9,0,Encoding,1642885,1643385,18,4,SW Room,N,1,0,1.0,['saphireTeardrop0033'],,,,,
1447,U554,ses0,9,0,Encoding,1643385,1643885,19,4,SW Room,N,1,0,1.0,['saphireTeardrop0033'],,,,,
1448,U554,ses0,9,0,Encoding,1643885,1644385,20,4,SW Room,NE,1,0,1.0,"['rubyHeart0032', 'saphireTeardrop0033']",,,,,
1449,U554,ses0,9,0,Encoding,1644385,1644885,21,4,SW Room,NE,1,0,1.0,['saphireTeardrop0033'],,,,,
1450,U554,ses0,9,0,Encoding,1644885,1645385,22,4,C Hall,E,1,0,0.0,,,,,,
1451,U554,ses0,9,0,Encoding,1645385,1645885,23,4,C Hall,N,1,0,0.0,,,,,,
1452,U554,ses0,9,0,Encoding,1645885,1646385,24,5,NW Room,NW,1,0,0.0,,,,,,
1453,U554,ses0,9,0,Encoding,1646385,1646885,25,5,NW Room,N,1,0,0.0,,,,,,
1454,U554,ses0,9,0,Encoding,1646885,1647385,26,5,NW Room,N,1,0,0.0,,,,,,
1455,U554,ses0,9,0,Encoding,1647385,1647885,27,5,NW Room,NE,1,0,0.0,,,,,,
1456,U554,ses0,9,0,Encoding,1647885,1648385,28,5,NW Hall,NE,1,0,0.0,,,,,,
1457,U554,ses0,9,0,Encoding,1648385,1648885,29,5,NW Hall,E,1,0,1.0,"['emeraldRectangle0035', 'yellowMoon0034']",,,,,
1458,U554,ses0,9,0,Encoding,1648885,1649385,30,6,NW Hall,E,1,0,1.0,['yellowMoon0034'],,,,,
1459,U554,ses0,9,0,Encoding,1649385,1649885,31,6,NW Hall,E,1,0,1.0,"['emeraldRectangle0035', 'yellowMoon0034']",,,,,
1460,U554,ses0,9,0,Encoding,1649885,1650385,32,6,NW Hall,E,1,0,1.0,"['emeraldRectangle0035', 'yellowMoon0034']",,,,,
1461,U554,ses0,9,0,Encoding,1650385,1650885,33,6,NW Hall,E,1,0,1.0,"['emeraldRectangle0035', 'yellowMoon0034']",,,,,
1462,U554,ses0,9,0,Encoding,1650885,1651385,34,6,NW Hall,E,1,0,1.0,['emeraldRectangle0035'],,,,,
1463,U554,ses0,9,0,Encoding,1651385,1651885,35,6,NW Hall,E,1,0,0.0,,,,,,
1464,U554,ses0,9,0,Encoding,1651885,1652385,36,7,N Passage,S,1,1,1.0,['yellowMoon0034'],,,,,
1465,U554,ses0,9,0,Encoding,1652385,1652885,37,7,N Passage,S,1,1,0.0,,,,,,
1466,U554,ses0,9,0,Encoding,1652885,1653385,38,7,N Passage,S,1,1,0.0,,,,,,
1467,U554,ses0,9,0,Encoding,1653385,1653885,39,7,N Passage,S,1,1,0.0,,,,,,
1468,U554,ses0,9,0,Encoding,1653885,1654385,40,7,N Passage,S,1,1,0.0,,,,,,
1469,U554,ses0,9,0,Encoding,1654385,1654885,41,7,N Passage,SW,1,1,0.0,,,,,,
1470,U554,ses0,9,0,Encoding,1654885,1655385,42,8,C Hall,SW,1,1,1.0,['saphireTeardrop0033'],,,,,
1471,U554,ses0,9,0,Encoding,1655385,1655885,43,8,C Hall,SW,1,1,1.0,['saphireTeardrop0033'],,,,,
1472,U554,ses0,9,0,Encoding,1655885,1656385,44,8,C Hall,SW,1,0,1.0,['saphireTeardrop0033'],,,,,
1473,U554,ses0,9,0,Encoding,1656385,1656885,45,8,C Hall,SW,1,0,1.0,"['rubyHeart0032', 'saphireTeardrop0033']",,,,,
1474,U554,ses0,9,0,Encoding,1656885,1657385,46,8,SW Room,SW,1,0,1.0,['saphireTeardrop0033'],,,,,
1475,U554,ses0,9,0,Encoding,1657385,1657885,47,8,SW Room,NW,1,0,1.0,['saphireTeardrop0033'],,,,,
1476,U554,ses0,9,0,Encoding,1657885,1658385,48,9,SW Room,NE,1,0,1.0,"['rubyHeart0032', 'saphireTeardrop0033']",,,,,
1477,U554,ses0,9,0,Encoding,1658385,1658885,49,9,SW Room,E,1,0,1.0,['rubyHeart0032'],,,,,
1478,U554,ses0,9,0,Encoding,1658885,1659385,50,9,SW Room,E,1,0,1.0,['rubyHeart0032'],,,,,
1479,U554,ses0,9,0,Encoding,1659385,1659885,51,9,SW Room,E,1,0,1.0,"['rubyHeart0032', 'saphireTeardrop0033']",,,,,
1480,U554,ses0,9,0,Encoding,1659885,1660385,52,9,SW Room,E,1,0,1.0,"['rubyHeart0032', 'saphireTeardrop0033']",,,,,
1481,U554,ses0,9,0,Encoding,1660385,1660885,53,9,SW Room,SE,1,0,1.0,['rubyHeart0032'],,,,,
1482,U554,ses0,9,0,Encoding,1660885,1661385,54,10,SW Hall,SE,1,0,0.0,,,,,,
1483,U554,ses0,9,0,Encoding,1661385,1661885,55,10,SW Hall,SE,1,1,0.0,,,,,,
1484,U554,ses0,9,0,Encoding,1661885,1662385,56,10,SW Hall,SE,1,1,0.0,,,,,,
1485,U554,ses0,9,0,Encoding,1662385,1662885,57,10,SW Hall,E,1,1,0.0,,,,,,
1486,U554,ses0,9,0,Encoding,1662885,1663385,58,10,SW Hall,E,1,1,0.0,,,,,,
1487,U554,ses0,9,0,Encoding,1663385,1663885,59,10,Base,E,1,1,0.0,,,,,,
1488,U554,ses0,9,0,Delay2,1687968,1688468,0,1,Base,N,0,1,,,,,,,
1489,U554,ses0,9,0,Delay2,1688468,1688968,1,1,Base,N,0,1,,,,,,,
1490,U554,ses0,9,0,Delay2,1688968,1689468,2,2,Base,N,0,1,,,,,,,
1491,U554,ses0,9,0,Delay2,1689468,1689968,3,2,Base,N,0,1,,,,,,,
1492,U554,ses0,9,0,Delay2,1689968,1690468,4,3,Base,N,0,1,,,,,,,
1493,U554,ses0,9,0,Delay2,1690468,1690968,5,3,Base,N,0,1,,,,,,,
1494,U554,ses0,9,0,Delay2,1690968,1691468,6,4,Base,N,0,1,,,,,,,
1495,U554,ses0,9,0,Delay2,1691468,1691968,7,4,Base,N,0,1,,,,,,,
1496,U554,ses0,9,0,Delay2,1691968,1692468,8,5,Base,N,0,1,,,,,,,
1497,U554,ses0,9,0,Delay2,1692468,1692968,9,5,Base,N,0,1,,,,,,,
1498,U554,ses0,9,0,Delay2,1692968,1693468,10,6,Base,N,0,1,,,,,,,
1499,U554,ses0,9,0,Delay2,1693468,1693968,11,6,Base,N,0,1,,,,,,,
1500,U554,ses0,9,0,Delay2,1693968,1694468,12,7,Base,N,0,1,,,,,,,
1501,U554,ses0,9,0,Delay2,1694468,1694968,13,7,Base,N,0,1,,,,,,,
1502,U554,ses0,9,0,Delay2,1694968,1695468,14,8,Base,N,0,1,,,,,,,
1503,U554,ses0,9,0,Delay2,1695468,1695968,15,8,Base,N,0,1,,,,,,,
1504,U554,ses0,9,0,Delay2,1695968,1696468,16,9,Base,N,0,1,,,,,,,
1505,U554,ses0,9,0,Delay2,1696468,1696968,17,9,Base,N,0,1,,,,,,,
1506,U554,ses0,9,0,Delay2,1696968,1697468,18,10,Base,N,0,1,,,,,,,
1507,U554,ses0,9,0,Delay2,1697468,1697968,19,10,Base,N,0,1,,,,,,,
1508,U554,ses0,9,0,Retrieval,1697985,1698485,0,1,Base,N,0,1,0.0,,0.0,,,,
1509,U554,ses0,9,0,Retrieval,1698485,1698985,1,1,Base,N,1,1,0.0,,0.0,,,,
1510,U554,ses0,9,0,Retrieval,1698985,1699485,2,1,Base,NW,1,1,0.0,,0.0,,,,
1511,U554,ses0,9,0,Retrieval,1699485,1699985,3,1,Base,NW,1,1,0.0,,0.0,,,,
1512,U554,ses0,9,0,Retrieval,1699985,1700485,4,1,SW Hall,NW,1,0,0.0,,0.0,,,,
1513,U554,ses0,9,0,Retrieval,1700485,1700985,5,1,SW Hall,NW,1,0,0.0,,0.0,,,,
1514,U554,ses0,9,0,Retrieval,1700985,1701485,6,2,SW Hall,N,1,0,0.0,,0.0,,,,
1515,U554,ses0,9,0,Retrieval,1701485,1701985,7,2,SW Hall,N,1,0,1.0,"['rubyHeart0032', 'saphireTeardrop0033']",0.0,,,,
1516,U554,ses0,9,0,Retrieval,1701985,1702485,8,2,SW Hall,NE,1,0,1.0,"['rubyHeart0032', 'saphireTeardrop0033']",0.0,,,,
1517,U554,ses0,9,0,Retrieval,1702485,1702985,9,2,SW Room,NE,1,0,1.0,"['rubyHeart0032', 'saphireTeardrop0033']",0.0,,,,
1518,U554,ses0,9,0,Retrieval,1702985,1703485,10,2,SW Room,NE,1,0,1.0,"['rubyHeart0032', 'saphireTeardrop0033']",0.0,,,,
1519,U554,ses0,9,0,Retrieval,1703485,1703985,11,2,SW Room,NE,1,0,1.0,"['rubyHeart0032', 'saphireTeardrop0033']",1.0,1.0,[1],['rubyHeart0032'],[1.09979939]
1520,U554,ses0,9,0,Retrieval,1703985,1704485,12,3,SW Room,NE,1,0,1.0,['saphireTeardrop0033'],0.0,,,,
1521,U554,ses0,9,0,Retrieval,1704485,1704985,13,3,SW Room,NE,1,0,1.0,['saphireTeardrop0033'],0.0,,,,
1522,U554,ses0,9,0,Retrieval,1704985,1705485,14,3,SW Room,NE,1,0,1.0,['saphireTeardrop0033'],0.0,,,,
1523,U554,ses0,9,0,Retrieval,1705485,1705985,15,3,SW Room,NE,1,0,1.0,['saphireTeardrop0033'],1.0,1.0,[1],['saphireTeardrop0033'],[0.41016779999999997]
1524,U554,ses0,9,0,Retrieval,1705985,1706485,16,3,SW Room,NE,1,0,0.0,,0.0,,,,
1525,U554,ses0,9,0,Retrieval,1706485,1706985,17,3,SW Room,NE,1,0,0.0,,0.0,,,,
1526,U554,ses0,9,0,Retrieval,1706985,1707485,18,4,SW Room,NE,1,0,0.0,,0.0,,,,
1527,U554,ses0,9,0,Retrieval,1707485,1707985,19,4,C Hall,N,1,0,0.0,,0.0,,,,
1528,U554,ses0,9,0,Retrieval,1707985,1708485,20,4,C Hall,N,1,0,0.0,,0.0,,,,
1529,U554,ses0,9,0,Retrieval,1708485,1708985,21,4,NW Room,N,1,0,0.0,,0.0,,,,
1530,U554,ses0,9,0,Retrieval,1708985,1709485,22,4,NW Room,N,1,0,0.0,,0.0,,,,
1531,U554,ses0,9,0,Retrieval,1709485,1709985,23,4,NW Room,NE,1,0,0.0,,0.0,,,,
1532,U554,ses0,9,0,Retrieval,1709985,1710485,24,5,NW Hall,NE,1,0,1.0,['yellowMoon0034'],0.0,,,,
1533,U554,ses0,9,0,Retrieval,1710485,1710985,25,5,NW Hall,E,1,0,1.0,"['emeraldRectangle0035', 'yellowMoon0034']",0.0,,,,
1534,U554,ses0,9,0,Retrieval,1710985,1711485,26,5,NW Hall,E,1,0,1.0,['yellowMoon0034'],0.0,,,,
1535,U554,ses0,9,0,Retrieval,1711485,1711985,27,5,NW Hall,E,1,0,1.0,"['emeraldRectangle0035', 'yellowMoon0034']",0.0,,,,
1536,U554,ses0,9,0,Retrieval,1711985,1712485,28,5,NW Hall,E,1,0,1.0,['yellowMoon0034'],1.0,1.0,[1],['yellowMoon0034'],[1.5072592500000002]
1537,U554,ses0,9,0,Retrieval,1712485,1712985,29,5,NW Hall,E,1,0,1.0,['emeraldRectangle0035'],0.0,,,,
1538,U554,ses0,9,0,Retrieval,1712985,1713485,30,6,NW Hall,E,1,0,,,0.0,,,,
1539,U554,ses0,9,0,Retrieval,1713485,1713985,31,6,NW Hall,E,1,0,,,1.0,1.0,[1],['emeraldRectangle0035'],[1.11556232]
1540,U554,ses0,9,0,Retrieval,1713985,1714485,32,6,NW Hall,E,1,0,,,0.0,,,,
1541,U554,ses0,9,0,Retrieval,1714485,1714985,33,6,NW Hall,SE,1,0,,,0.0,,,,
1542,U554,ses0,9,0,Retrieval,1714985,1715485,34,6,N Passage,SE,1,1,,,0.0,,,,
1543,U554,ses0,9,0,Retrieval,1715485,1715985,35,6,N Passage,S,1,1,,,0.0,,,,
1544,U554,ses0,9,0,Retrieval,1715985,1716485,36,7,N Passage,S,1,1,,,0.0,,,,
1545,U554,ses0,9,0,Retrieval,1716485,1716985,37,7,N Passage,S,1,1,,,0.0,,,,
1546,U554,ses0,9,0,Retrieval,1716985,1717485,38,7,N Passage,S,1,1,,,0.0,,,,
1547,U554,ses0,9,0,Retrieval,1717485,1717985,39,7,C Hall,S,1,1,,,0.0,,,,
1548,U554,ses0,9,0,Retrieval,1717985,1718485,40,7,C Hall,S,1,1,,,0.0,,,,
1549,U554,ses0,9,0,Retrieval,1718485,1718985,41,7,S Passage,S,1,1,,,0.0,,,,
1550,U554,ses0,9,0,Retrieval,1718985,1719485,42,8,S Passage,S,1,1,,,0.0,,,,
1551,U554,ses0,9,0,Retrieval,1719485,1719985,43,8,S Passage,S,1,1,,,0.0,,,,
1552,U554,ses0,9,0,Retrieval,1719985,1720485,44,8,Base,S,1,1,,,0.0,,,,
1553,U554,ses0,9,0,Retrieval,1720485,1720985,45,8,Base,S,1,1,,,0.0,,,,
1554,U554,ses0,9,0,Retrieval,1720985,1721485,46,8,Base,S,0,1,,,0.0,,,,
1555,U554,ses0,9,0,Retrieval,1721485,1721985,47,8,Base,S,0,1,,,0.0,,,,
1556,U554,ses0,9,0,Retrieval,1721985,1722485,48,9,Base,S,0,1,,,0.0,,,,
1557,U554,ses0,9,0,Retrieval,1722485,1722985,49,9,Base,S,0,1,,,0.0,,,,
1558,U554,ses0,9,0,Retrieval,1722985,1723485,50,9,Base,S,0,1,,,0.0,,,,
1559,U554,ses0,9,0,Retrieval,1723485,1723985,51,9,Base,S,0,1,,,0.0,,,,
1560,U554,ses0,9,0,Retrieval,1723985,1724485,52,9,Base,S,0,1,,,0.0,,,,
1561,U554,ses0,9,0,Retrieval,1724485,1724985,53,9,Base,S,0,1,,,0.0,,,,
1562,U554,ses0,9,0,Retrieval,1724985,1725485,54,10,Base,S,0,1,,,0.0,,,,
1563,U554,ses0,9,0,Retrieval,1725485,1725985,55,10,Base,S,0,1,,,0.0,,,,
1564,U554,ses0,9,0,Retrieval,1725985,1726485,56,10,Base,S,0,1,,,0.0,,,,
1565,U554,ses0,9,0,Retrieval,1726485,1726985,57,10,Base,S,0,1,,,0.0,,,,
1566,U554,ses0,9,0,Retrieval,1726985,1727485,58,10,Base,S,0,1,,,0.0,,,,
1567,U554,ses0,9,0,Retrieval,1727485,1727985,59,10,Base,S,0,1,,,0.0,,,,
1568,U554,ses0,10,0,Delay1,1730002,1730502,0,1,Base,N,0,1,,,,,,,
1569,U554,ses0,10,0,Delay1,1730502,1731002,1,1,Base,N,0,1,,,,,,,
1570,U554,ses0,10,0,Delay1,1731002,1731502,2,2,Base,N,0,1,,,,,,,
1571,U554,ses0,10,0,Delay1,1731502,1732002,3,2,Base,N,0,1,,,,,,,
1572,U554,ses0,10,0,Delay1,1732002,1732502,4,3,Base,N,0,1,,,,,,,
1573,U554,ses0,10,0,Delay1,1732502,1733002,5,3,Base,N,0,1,,,,,,,
1574,U554,ses0,10,0,Delay1,1733002,1733502,6,4,Base,N,0,1,,,,,,,
1575,U554,ses0,10,0,Delay1,1733502,1734002,7,4,Base,N,0,1,,,,,,,
1576,U554,ses0,10,0,Delay1,1734002,1734502,8,5,Base,N,0,1,,,,,,,
1577,U554,ses0,10,0,Delay1,1734502,1735002,9,5,Base,N,0,1,,,,,,,
1578,U554,ses0,10,0,Delay1,1735002,1735502,10,6,Base,N,0,1,,,,,,,
1579,U554,ses0,10,0,Delay1,1735502,1736002,11,6,Base,N,0,1,,,,,,,
1580,U554,ses0,10,0,Delay1,1736002,1736502,12,7,Base,N,0,1,,,,,,,
1581,U554,ses0,10,0,Delay1,1736502,1737002,13,7,Base,N,0,1,,,,,,,
1582,U554,ses0,10,0,Delay1,1737002,1737502,14,8,Base,N,0,1,,,,,,,
1583,U554,ses0,10,0,Delay1,1737502,1738002,15,8,Base,N,0,1,,,,,,,
1584,U554,ses0,10,0,Delay1,1738002,1738502,16,9,Base,N,0,1,,,,,,,
1585,U554,ses0,10,0,Delay1,1738502,1739002,17,9,Base,N,0,1,,,,,,,
1586,U554,ses0,10,0,Delay1,1739002,1739502,18,10,Base,N,0,1,,,,,,,
1587,U554,ses0,10,0,Delay1,1739502,1740002,19,10,Base,N,0,1,,,,,,,
1588,U554,ses0,10,0,Encoding,1740017,1740517,0,1,Base,N,0,1,0.0,,,,,,
1589,U554,ses0,10,0,Encoding,1740517,1741017,1,1,Base,N,1,1,0.0,,,,,,
1590,U554,ses0,10,0,Encoding,1741017,1741517,2,1,Base,NW,1,1,1.0,['diamondRound0039'],,,,,
1591,U554,ses0,10,0,Encoding,1741517,1742017,3,1,Base,W,1,1,1.0,['diamondRound0039'],,,,,
1592,U554,ses0,10,0,Encoding,1742017,1742517,4,1,Base,W,1,1,1.0,['diamondRound0039'],,,,,
1593,U554,ses0,10,0,Encoding,1742517,1743017,5,1,SW Hall,W,1,0,1.0,['diamondRound0039'],,,,,
1594,U554,ses0,10,0,Encoding,1743017,1743517,6,2,SW Hall,W,1,0,1.0,['diamondRound0039'],,,,,
1595,U554,ses0,10,0,Encoding,1743517,1744017,7,2,SW Hall,W,1,0,1.0,['diamondRound0039'],,,,,
1596,U554,ses0,10,0,Encoding,1744017,1744517,8,2,SW Hall,W,1,0,1.0,['diamondRound0039'],,,,,
1597,U554,ses0,10,0,Encoding,1744517,1745017,9,2,SW Hall,N,1,0,0.0,,,,,,
1598,U554,ses0,10,0,Encoding,1745017,1745517,10,2,SW Hall,N,1,0,0.0,,,,,,
1599,U554,ses0,10,0,Encoding,1745517,1746017,11,2,SW Hall,NE,1,0,0.0,,,,,,
1600,U554,ses0,10,0,Encoding,1746017,1746517,12,3,SW Room,NE,1,0,0.0,,,,,,
1601,U554,ses0,10,0,Encoding,1746517,1747017,13,3,SW Room,NE,1,0,0.0,,,,,,
1602,U554,ses0,10,0,Encoding,1747017,1747517,14,3,SW Room,N,1,0,0.0,,,,,,
1603,U554,ses0,10,0,Encoding,1747517,1748017,15,3,SW Room,NE,1,0,1.0,['yellowMoon0037'],,,,,
1604,U554,ses0,10,0,Encoding,1748017,1748517,16,3,C Hall,NE,1,0,1.0,['yellowMoon0037'],,,,,
1605,U554,ses0,10,0,Encoding,1748517,1749017,17,3,C Hall,NE,1,0,1.0,['yellowMoon0037'],,,,,
1606,U554,ses0,10,0,Encoding,1749017,1749517,18,4,C Hall,NE,1,0,1.0,['yellowMoon0037'],,,,,
1607,U554,ses0,10,0,Encoding,1749517,1750017,19,4,C Hall,E,1,0,1.0,['yellowMoon0037'],,,,,
1608,U554,ses0,10,0,Encoding,1750017,1750517,20,4,C Hall,E,1,0,1.0,['yellowMoon0037'],,,,,
1609,U554,ses0,10,0,Encoding,1750517,1751017,21,4,C Hall,W,1,0,0.0,,,,,,
1610,U554,ses0,10,0,Encoding,1751017,1751517,22,4,C Hall,W,1,0,0.0,,,,,,
1611,U554,ses0,10,0,Encoding,1751517,1752017,23,4,C Hall,NW,1,0,0.0,,,,,,
1612,U554,ses0,10,0,Encoding,1752017,1752517,24,5,NW Room,NW,1,0,0.0,,,,,,
1613,U554,ses0,10,0,Encoding,1752517,1753017,25,5,NW Room,NW,1,0,0.0,,,,,,
1614,U554,ses0,10,0,Encoding,1753017,1753517,26,5,NW Room,N,1,0,0.0,,,,,,
1615,U554,ses0,10,0,Encoding,1753517,1754017,27,5,NW Room,NE,1,0,0.0,,,,,,
1616,U554,ses0,10,0,Encoding,1754017,1754517,28,5,NW Hall,NE,1,0,0.0,,,,,,
1617,U554,ses0,10,0,Encoding,1754517,1755017,29,5,NW Hall,E,1,0,1.0,['emeraldRectangle0036'],,,,,
1618,U554,ses0,10,0,Encoding,1755017,1755517,30,6,NW Hall,E,1,0,0.0,,,,,,
1619,U554,ses0,10,0,Encoding,1755517,1756017,31,6,NW Hall,E,1,0,1.0,['emeraldRectangle0036'],,,,,
1620,U554,ses0,10,0,Encoding,1756017,1756517,32,6,NW Hall,E,1,0,0.0,,,,,,
1621,U554,ses0,10,0,Encoding,1756517,1757017,33,6,NW Hall,SE,1,0,1.0,['emeraldRectangle0036'],,,,,
1622,U554,ses0,10,0,Encoding,1757017,1757517,34,6,N Passage,SE,1,1,1.0,['yellowMoon0037'],,,,,
1623,U554,ses0,10,0,Encoding,1757517,1758017,35,6,NE Hall,SE,1,1,1.0,['emeraldRectangle0036'],,,,,
1624,U554,ses0,10,0,Encoding,1758017,1758517,36,7,NE Hall,SE,1,0,0.0,,,,,,
1625,U554,ses0,10,0,Encoding,1758517,1759017,37,7,NE Hall,SE,1,0,1.0,['emeraldRectangle0036'],,,,,
1626,U554,ses0,10,0,Encoding,1759017,1759517,38,7,NE Hall,SE,1,0,0.0,,,,,,
