,subj,sess,trial,time_penalty,gameState,start_time,stop_time,time_bin,time_step,maze_region,head_direc,is_moving,base_in_view,gold_in_view,gold_in_view_ids,dig_performed,dig_success,all_digs,dig_ids,dig_dists
955,U540,ses0,6,0,Encoding,1245363,1245863,39,7,C Hall,S,1,0,0.0,,,,,,
956,U540,ses0,6,0,Encoding,1245863,1246363,40,7,C Hall,S,1,0,0.0,,,,,,
957,U540,ses0,6,0,Encoding,1246363,1246863,41,7,C Hall,S,1,0,0.0,,,,,,
958,U540,ses0,6,0,Encoding,1246863,1247363,42,8,SE Room,SE,1,0,0.0,,,,,,
959,U540,ses0,6,0,Encoding,1247363,1247863,43,8,SE Room,E,1,0,0.0,,,,,,
960,U540,ses0,6,0,Encoding,1247863,1248363,44,8,SE Room,NE,1,0,0.0,,,,,,
961,U540,ses0,6,0,Encoding,1248363,1248863,45,8,SE Room,SE,1,0,0.0,,,,,,
962,U540,ses0,6,0,Encoding,1248863,1249363,46,8,SE Room,SE,1,0,0.0,,,,,,
963,U540,ses0,6,0,Encoding,1249363,1249863,47,8,SE Room,SE,1,0,0.0,,,,,,
964,U540,ses0,6,0,Encoding,1249863,1250363,48,9,SE Room,SE,1,0,0.0,,,,,,
965,U540,ses0,6,0,Encoding,1250363,1250863,49,9,SE Room,SE,1,0,0.0,,,,,,
966,U540,ses0,6,0,Encoding,1250863,1251363,50,9,SE Room,S,1,0,0.0,,,,,,
967,U540,ses0,6,0,Encoding,1251363,1251863,51,9,SE Hall,S,1,0,0.0,,,,,,
968,U540,ses0,6,0,Encoding,1251863,1252363,52,9,SE Hall,S,1,1,0.0,,,,,,
969,U540,ses0,6,0,Encoding,1252363,1252863,53,9,SE Hall,SW,1,1,0.0,,,,,,
970,U540,ses0,6,0,Encoding,1252863,1253363,54,10,SE Hall,W,1,1,1.0,['gold0007'],,,,,
971,U540,ses0,6,0,Encoding,1253363,1253863,55,10,SE Hall,W,1,1,1.0,['gold0007'],,,,,
972,U540,ses0,6,0,Encoding,1253863,1254363,56,10,SE Hall,W,1,1,1.0,['gold0007'],,,,,
973,U540,ses0,6,0,Encoding,1254363,1254863,57,10,SE Hall,W,1,1,1.0,['gold0007'],,,,,
974,U540,ses0,6,0,Encoding,1254863,1255363,58,10,SE Hall,W,1,1,1.0,['gold0007'],,,,,
975,U540,ses0,6,0,Encoding,1255363,1255863,59,10,SE Hall,W,1,1,0.0,,,,,,
976,U540,ses0,6,0,Delay2,1257979,1258479,0,1,Base,N,0,1,,,,,,,
977,U540,ses0,6,0,Delay2,1258479,1258979,1,1,Base,N,0,1,,,,,,,
978,U540,ses0,6,0,Delay2,1258979,1259479,2,2,Base,N,0,1,,,,,,,
979,U540,ses0,6,0,Delay2,1259479,1259979,3,2,Base,N,0,1,,,,,,,
980,U540,ses0,6,0,Delay2,1259979,1260479,4,3,Base,N,0,1,,,,,,,
981,U540,ses0,6,0,Delay2,1260479,1260979,5,3,Base,N,0,1,,,,,,,
982,U540,ses0,6,0,Delay2,1260979,1261479,6,4,Base,N,0,1,,,,,,,
983,U540,ses0,6,0,Delay2,1261479,1261979,7,4,Base,N,0,1,,,,,,,
984,U540,ses0,6,0,Delay2,1261979,1262479,8,5,Base,N,0,1,,,,,,,
985,U540,ses0,6,0,Delay2,1262479,1262979,9,5,Base,N,0,1,,,,,,,
986,U540,ses0,6,0,Delay2,1262979,1263479,10,6,Base,N,0,1,,,,,,,
987,U540,ses0,6,0,Delay2,1263479,1263979,11,6,Base,N,0,1,,,,,,,
988,U540,ses0,6,0,Delay2,1263979,1264479,12,7,Base,N,0,1,,,,,,,
989,U540,ses0,6,0,Delay2,1264479,1264979,13,7,Base,N,0,1,,,,,,,
990,U540,ses0,6,0,Delay2,1264979,1265479,14,8,Base,N,0,1,,,,,,,
991,U540,ses0,6,0,Delay2,1265479,1265979,15,8,Base,N,0,1,,,,,,,
992,U540,ses0,6,0,Delay2,1265979,1266479,16,9,Base,N,0,1,,,,,,,
993,U540,ses0,6,0,Delay2,1266479,1266979,17,9,Base,N,0,1,,,,,,,
994,U540,ses0,6,0,Delay2,1266979,1267479,18,10,Base,N,0,1,,,,,,,
995,U540,ses0,6,0,Delay2,1267479,1267979,19,10,Base,N,0,1,,,,,,,
996,U540,ses0,6,0,Retrieval,1267980,1268480,0,1,Base,N,0,1,0.0,,0.0,,,,
997,U540,ses0,6,0,Retrieval,1268480,1268980,1,1,Base,N,1,1,0.0,,0.0,,,,
998,U540,ses0,6,0,Retrieval,1268980,1269480,2,1,Base,NW,1,1,0.0,,0.0,,,,
999,U540,ses0,6,0,Retrieval,1269480,1269980,3,1,Base,N,1,1,0.0,,0.0,,,,
1000,U540,ses0,6,0,Retrieval,1269980,1270480,4,1,Base,N,1,1,0.0,,0.0,,,,
1001,U540,ses0,6,0,Retrieval,1270480,1270980,5,1,Base,E,1,1,0.0,,0.0,,,,
1002,U540,ses0,6,0,Retrieval,1270980,1271480,6,2,Base,E,1,1,0.0,,0.0,,,,
1003,U540,ses0,6,0,Retrieval,1271480,1271980,7,2,Base,NE,1,1,0.0,,0.0,,,,
1004,U540,ses0,6,0,Retrieval,1271980,1272480,8,2,Base,NE,1,1,0.0,,0.0,,,,
1005,U540,ses0,6,0,Retrieval,1272480,1272980,9,2,Base,N,1,1,0.0,,0.0,,,,
1006,U540,ses0,6,0,Retrieval,1272980,1273480,10,2,Base,N,1,1,0.0,,0.0,,,,
1007,U540,ses0,6,0,Retrieval,1273480,1273980,11,2,Base,N,1,1,0.0,,0.0,,,,
1008,U540,ses0,6,0,Retrieval,1273980,1274480,12,3,Base,N,1,1,0.0,,0.0,,,,
1009,U540,ses0,6,0,Retrieval,1274480,1274980,13,3,Base,N,1,0,0.0,,0.0,,,,
1010,U540,ses0,6,0,Retrieval,1274980,1275480,14,3,Base,N,0,0,0.0,,0.0,,,,
1011,U540,ses0,6,0,Retrieval,1275480,1275980,15,3,Base,N,0,0,0.0,,1.0,0.0,[0],['gold0007'],[8.436379]
1012,U540,ses0,6,0,Retrieval,1275980,1276480,16,3,Base,N,0,0,0.0,,0.0,,,,
1013,U540,ses0,6,0,Retrieval,1276480,1276980,17,3,Base,N,1,0,0.0,,0.0,,,,
1014,U540,ses0,6,0,Retrieval,1276980,1277480,18,4,Base,N,1,0,0.0,,0.0,,,,
1015,U540,ses0,6,0,Retrieval,1277480,1277980,19,4,Base,N,1,1,0.0,,0.0,,,,
1016,U540,ses0,6,0,Retrieval,1277980,1278480,20,4,Base,NW,1,1,0.0,,0.0,,,,
1017,U540,ses0,6,0,Retrieval,1278480,1278980,21,4,Base,SW,1,1,0.0,,0.0,,,,
1018,U540,ses0,6,0,Retrieval,1278980,1279480,22,4,Base,SW,1,1,0.0,,0.0,,,,
1019,U540,ses0,6,0,Retrieval,1279480,1279980,23,4,Base,SE,1,1,0.0,,0.0,,,,
1020,U540,ses0,6,0,Retrieval,1279980,1280480,24,5,Base,E,1,1,0.0,,0.0,,,,
1021,U540,ses0,6,0,Retrieval,1280480,1280980,25,5,Base,E,1,1,0.0,,0.0,,,,
1022,U540,ses0,6,0,Retrieval,1280980,1281480,26,5,Base,N,1,1,0.0,,0.0,,,,
1023,U540,ses0,6,0,Retrieval,1281480,1281980,27,5,Base,N,1,1,0.0,,0.0,,,,
1024,U540,ses0,6,0,Retrieval,1281980,1282480,28,5,Base,N,1,1,0.0,,0.0,,,,
1025,U540,ses0,6,0,Retrieval,1282480,1282980,29,5,Base,N,1,1,0.0,,0.0,,,,
1026,U540,ses0,6,0,Retrieval,1282980,1283480,30,6,Base,N,1,1,0.0,,0.0,,,,
1027,U540,ses0,6,0,Retrieval,1283480,1283980,31,6,S Passage,N,1,0,0.0,,0.0,,,,
1028,U540,ses0,6,0,Retrieval,1283980,1284480,32,6,S Passage,N,1,0,0.0,,0.0,,,,
1029,U540,ses0,6,0,Retrieval,1284480,1284980,33,6,S Passage,N,1,0,0.0,,0.0,,,,
1030,U540,ses0,6,0,Retrieval,1284980,1285480,34,6,S Passage,N,1,0,0.0,,0.0,,,,
1031,U540,ses0,6,0,Retrieval,1285480,1285980,35,6,S Passage,N,1,0,0.0,,0.0,,,,
1032,U540,ses0,6,0,Retrieval,1285980,1286480,36,7,S Passage,N,1,0,0.0,,0.0,,,,
1033,U540,ses0,6,0,Retrieval,1286480,1286980,37,7,S Passage,N,1,0,0.0,,0.0,,,,
1034,U540,ses0,6,0,Retrieval,1286980,1287480,38,7,S Passage,N,1,0,0.0,,0.0,,,,
1035,U540,ses0,6,0,Retrieval,1287480,1287980,39,7,C Hall,N,1,0,0.0,,0.0,,,,
1036,U540,ses0,6,0,Retrieval,1287980,1288480,40,7,C Hall,N,1,0,0.0,,0.0,,,,
1037,U540,ses0,6,0,Retrieval,1288480,1288980,41,7,C Hall,NE,1,0,0.0,,0.0,,,,
1038,U540,ses0,6,0,Retrieval,1288980,1289480,42,8,C Hall,NE,1,0,0.0,,0.0,,,,
1039,U540,ses0,6,0,Retrieval,1289480,1289980,43,8,C Hall,N,1,0,0.0,,0.0,,,,
1040,U540,ses0,6,0,Retrieval,1289980,1290480,44,8,C Hall,N,1,0,0.0,,0.0,,,,
1041,U540,ses0,6,0,Retrieval,1290480,1290980,45,8,C Hall,N,1,0,0.0,,0.0,,,,
1042,U540,ses0,6,0,Retrieval,1290980,1291480,46,8,C Hall,W,1,0,0.0,,0.0,,,,
1043,U540,ses0,6,0,Retrieval,1291480,1291980,47,8,C Hall,W,1,1,0.0,,0.0,,,,
1044,U540,ses0,6,0,Retrieval,1291980,1292480,48,9,C Hall,S,1,1,0.0,,0.0,,,,
1045,U540,ses0,6,0,Retrieval,1292480,1292980,49,9,C Hall,S,1,1,0.0,,0.0,,,,
1046,U540,ses0,6,0,Retrieval,1292980,1293480,50,9,S Passage,S,1,1,0.0,,0.0,,,,
1047,U540,ses0,6,0,Retrieval,1293480,1293980,51,9,S Passage,S,1,1,0.0,,0.0,,,,
1048,U540,ses0,6,0,Retrieval,1293980,1294480,52,9,S Passage,S,1,1,0.0,,0.0,,,,
1049,U540,ses0,6,0,Retrieval,1294480,1294980,53,9,S Passage,S,1,1,0.0,,0.0,,,,
1050,U540,ses0,6,0,Retrieval,1294980,1295480,54,10,S Passage,S,0,1,0.0,,0.0,,,,
1051,U540,ses0,6,0,Retrieval,1295480,1295980,55,10,S Passage,S,0,1,0.0,,0.0,,,,
1052,U540,ses0,6,0,Retrieval,1295980,1296480,56,10,S Passage,S,0,1,0.0,,0.0,,,,
1053,U540,ses0,6,0,Retrieval,1296480,1296980,57,10,S Passage,S,0,1,0.0,,0.0,,,,
1054,U540,ses0,6,0,Retrieval,1296980,1297480,58,10,S Passage,S,0,1,0.0,,0.0,,,,
1055,U540,ses0,6,0,Retrieval,1297480,1297980,59,10,S Passage,S,0,1,0.0,,0.0,,,,
1056,U540,ses0,6,0,ReturnToBase2,1297996,1298496,0,1,S Passage,S,0,1,0.0,,,,,,
1057,U540,ses0,6,0,ReturnToBase2,1298496,1298996,1,1,S Passage,S,0,1,0.0,,,,,,
1058,U540,ses0,6,0,ReturnToBase2,1298996,1299496,2,2,S Passage,S,0,1,0.0,,,,,,
1059,U540,ses0,6,0,ReturnToBase2,1299496,1299996,3,2,S Passage,S,1,1,0.0,,,,,,
1060,U540,ses0,6,0,ReturnToBase2,1299996,1300496,4,3,S Passage,S,1,1,0.0,,,,,,
1061,U540,ses0,7,1,Delay1,1303012,1303512,0,1,Base,N,0,1,,,,,,,
1062,U540,ses0,7,1,Delay1,1303512,1304012,1,1,Base,N,0,1,,,,,,,
1063,U540,ses0,7,1,Delay1,1304012,1304512,2,2,Base,N,0,1,,,,,,,
1064,U540,ses0,7,1,Delay1,1304512,1305012,3,2,Base,N,0,1,,,,,,,
1065,U540,ses0,7,1,Delay1,1305012,1305512,4,3,Base,N,0,1,,,,,,,
1066,U540,ses0,7,1,Delay1,1305512,1306012,5,3,Base,N,0,1,,,,,,,
1067,U540,ses0,7,1,Delay1,1306012,1306512,6,4,Base,N,0,1,,,,,,,
1068,U540,ses0,7,1,Delay1,1306512,1307012,7,4,Base,N,0,1,,,,,,,
1069,U540,ses0,7,1,Delay1,1307012,1307512,8,5,Base,N,0,1,,,,,,,
1070,U540,ses0,7,1,Delay1,1307512,1308012,9,5,Base,N,0,1,,,,,,,
1071,U540,ses0,7,1,Delay1,1308012,1308512,10,6,Base,N,0,1,,,,,,,
1072,U540,ses0,7,1,Delay1,1308512,1309012,11,6,Base,N,0,1,,,,,,,
1073,U540,ses0,7,1,Delay1,1309012,1309512,12,7,Base,N,0,1,,,,,,,
1074,U540,ses0,7,1,Delay1,1309512,1310012,13,7,Base,N,0,1,,,,,,,
1075,U540,ses0,7,1,Delay1,1310012,1310512,14,8,Base,N,0,1,,,,,,,
1076,U540,ses0,7,1,Delay1,1310512,1311012,15,8,Base,N,0,1,,,,,,,
1077,U540,ses0,7,1,Delay1,1311012,1311512,16,9,Base,N,0,1,,,,,,,
1078,U540,ses0,7,1,Delay1,1311512,1312012,17,9,Base,N,0,1,,,,,,,
1079,U540,ses0,7,1,Delay1,1312012,1312512,18,10,Base,N,0,1,,,,,,,
1080,U540,ses0,7,1,Delay1,1312512,1313012,19,10,Base,N,0,1,,,,,,,
1081,U540,ses0,7,1,Encoding,1313029,1313529,0,1,Base,N,0,1,0.0,,,,,,
1082,U540,ses0,7,1,Encoding,1313529,1314029,1,1,Base,N,1,1,0.0,,,,,,
1083,U540,ses0,7,1,Encoding,1314029,1314529,2,1,Base,N,1,1,0.0,,,,,,
1084,U540,ses0,7,1,Encoding,1314529,1315029,3,1,Base,N,1,1,0.0,,,,,,
1085,U540,ses0,7,1,Encoding,1315029,1315529,4,1,Base,N,1,0,0.0,,,,,,
1086,U540,ses0,7,1,Encoding,1315529,1316029,5,1,S Passage,N,1,0,0.0,,,,,,
1087,U540,ses0,7,1,Encoding,1316029,1316529,6,2,S Passage,N,1,0,0.0,,,,,,
1088,U540,ses0,7,1,Encoding,1316529,1317029,7,2,S Passage,N,1,0,0.0,,,,,,
1089,U540,ses0,7,1,Encoding,1317029,1317529,8,2,S Passage,N,1,0,0.0,,,,,,
1090,U540,ses0,7,1,Encoding,1317529,1318029,9,2,S Passage,N,1,0,0.0,,,,,,
1091,U540,ses0,7,1,Encoding,1318029,1318529,10,2,S Passage,N,1,0,0.0,,,,,,
1092,U540,ses0,7,1,Encoding,1318529,1319029,11,2,S Passage,N,1,0,0.0,,,,,,
1093,U540,ses0,7,1,Encoding,1319029,1319529,12,3,S Passage,N,1,0,0.0,,,,,,
1094,U540,ses0,7,1,Encoding,1319529,1320029,13,3,S Passage,NW,1,0,0.0,,,,,,
1095,U540,ses0,7,1,Encoding,1320029,1320529,14,3,S Passage,NW,1,0,0.0,,,,,,
1096,U540,ses0,7,1,Encoding,1320529,1321029,15,3,S Passage,E,1,0,0.0,,,,,,
1097,U540,ses0,7,1,Encoding,1321029,1321529,16,3,S Passage,NE,1,0,0.0,,,,,,
1098,U540,ses0,7,1,Encoding,1321529,1322029,17,3,S Passage,NE,1,0,0.0,,,,,,
1099,U540,ses0,7,1,Encoding,1322029,1322529,18,4,S Passage,NE,1,0,0.0,,,,,,
1100,U540,ses0,7,1,Encoding,1322529,1323029,19,4,S Passage,NE,1,0,0.0,,,,,,
1101,U540,ses0,7,1,Encoding,1323029,1323529,20,4,C Hall,NE,1,0,0.0,,,,,,
1102,U540,ses0,7,1,Encoding,1323529,1324029,21,4,C Hall,N,1,0,0.0,,,,,,
1103,U540,ses0,7,1,Encoding,1324029,1324529,22,4,C Hall,N,1,0,0.0,,,,,,
1104,U540,ses0,7,1,Encoding,1324529,1325029,23,4,C Hall,N,1,0,0.0,,,,,,
1105,U540,ses0,7,1,Encoding,1325029,1325529,24,5,N Passage,N,1,0,0.0,,,,,,
1106,U540,ses0,7,1,Encoding,1325529,1326029,25,5,N Passage,N,1,0,0.0,,,,,,
1107,U540,ses0,7,1,Encoding,1326029,1326529,26,5,N Passage,N,1,0,0.0,,,,,,
1108,U540,ses0,7,1,Encoding,1326529,1327029,27,5,N Passage,N,1,0,0.0,,,,,,
1109,U540,ses0,7,1,Encoding,1327029,1327529,28,5,N Passage,N,1,0,0.0,,,,,,
1110,U540,ses0,7,1,Encoding,1327529,1328029,29,5,N Passage,N,1,0,0.0,,,,,,
1111,U540,ses0,7,1,Encoding,1328029,1328529,30,6,N Passage,N,1,0,0.0,,,,,,
1112,U540,ses0,7,1,Encoding,1328529,1329029,31,6,N Passage,NW,1,0,0.0,,,,,,
1113,U540,ses0,7,1,Encoding,1329029,1329529,32,6,N Passage,NW,1,0,0.0,,,,,,
1114,U540,ses0,7,1,Encoding,1329529,1330029,33,6,N Passage,W,1,0,0.0,,,,,,
1115,U540,ses0,7,1,Encoding,1330029,1330529,34,6,N Passage,NE,1,0,0.0,,,,,,
1116,U540,ses0,7,1,Encoding,1330529,1331029,35,6,N Passage,NE,1,0,0.0,,,,,,
1117,U540,ses0,7,1,Encoding,1331029,1331529,36,7,N Passage,E,1,0,0.0,,,,,,
1118,U540,ses0,7,1,Encoding,1331529,1332029,37,7,N Passage,E,1,0,0.0,,,,,,
1119,U540,ses0,7,1,Encoding,1332029,1332529,38,7,N Passage,E,0,0,0.0,,,,,,
1120,U540,ses0,7,1,Encoding,1332529,1333029,39,7,N Passage,E,0,0,0.0,,,,,,
1121,U540,ses0,7,1,Encoding,1333029,1333529,40,7,N Passage,E,1,0,0.0,,,,,,
1122,U540,ses0,7,1,Encoding,1333529,1334029,41,7,N Passage,E,1,0,0.0,,,,,,
1123,U540,ses0,7,1,Encoding,1334029,1334529,42,8,N Passage,NE,1,0,0.0,,,,,,
1124,U540,ses0,7,1,Encoding,1334529,1335029,43,8,N Passage,N,1,0,0.0,,,,,,
1125,U540,ses0,7,1,Encoding,1335029,1335529,44,8,N Passage,NW,1,0,0.0,,,,,,
1126,U540,ses0,7,1,Encoding,1335529,1336029,45,8,N Passage,NW,1,0,0.0,,,,,,
1127,U540,ses0,7,1,Encoding,1336029,1336529,46,8,N Passage,NW,1,0,0.0,,,,,,
1128,U540,ses0,7,1,Encoding,1336529,1337029,47,8,N Passage,NW,1,0,0.0,,,,,,
1129,U540,ses0,7,1,Encoding,1337029,1337529,48,9,NW Hall,NW,1,0,0.0,,,,,,
1130,U540,ses0,7,1,Encoding,1337529,1338029,49,9,NW Hall,W,1,0,0.0,,,,,,
1131,U540,ses0,7,1,Encoding,1338029,1338529,50,9,NW Hall,W,1,0,0.0,,,,,,
1132,U540,ses0,7,1,Encoding,1338529,1339029,51,9,NW Hall,W,1,0,0.0,,,,,,
1133,U540,ses0,7,1,Encoding,1339029,1339529,52,9,NW Hall,W,1,0,0.0,,,,,,
1134,U540,ses0,7,1,Encoding,1339529,1340029,53,9,NW Hall,W,1,0,0.0,,,,,,
1135,U540,ses0,7,1,Encoding,1340029,1340529,54,10,NW Hall,W,1,0,0.0,,,,,,
1136,U540,ses0,7,1,Encoding,1340529,1341029,55,10,NW Hall,W,1,0,0.0,,,,,,
1137,U540,ses0,7,1,Encoding,1341029,1341529,56,10,NW Hall,W,1,0,0.0,,,,,,
1138,U540,ses0,7,1,Encoding,1341529,1342029,57,10,NW Hall,SW,1,0,0.0,,,,,,
1139,U540,ses0,7,1,Encoding,1342029,1342529,58,10,NW Hall,SW,1,0,0.0,,,,,,
1140,U540,ses0,7,1,Encoding,1342529,1343029,59,10,NW Hall,SW,1,0,0.0,,,,,,
1141,U540,ses0,7,1,ReturnToBase1,1343044,1343544,0,1,NW Hall,S,1,0,0.0,,,,,,
1142,U540,ses0,7,1,ReturnToBase1,1343544,1344044,1,1,NW Hall,S,1,0,0.0,,,,,,
1143,U540,ses0,7,1,ReturnToBase1,1344044,1344544,2,2,NW Hall,S,1,0,0.0,,,,,,
1144,U540,ses0,7,1,ReturnToBase1,1344544,1345044,3,2,NW Room,S,1,0,0.0,,,,,,
1145,U540,ses0,7,1,ReturnToBase1,1345044,1345544,4,3,NW Room,SE,1,0,0.0,,,,,,
1146,U540,ses0,7,1,ReturnToBase1,1345544,1346044,5,3,NW Room,SE,1,0,0.0,,,,,,
1147,U540,ses0,7,1,ReturnToBase1,1346044,1346544,6,4,NW Room,E,1,0,0.0,,,,,,
1148,U540,ses0,7,1,ReturnToBase1,1346544,1347044,7,4,NW Room,NE,1,0,0.0,,,,,,
1149,U540,ses0,7,1,ReturnToBase1,1347044,1347544,8,5,NW Room,SE,1,0,0.0,,,,,,
1150,U540,ses0,7,1,ReturnToBase1,1347544,1348044,9,5,NW Room,SE,1,0,0.0,,,,,,
1151,U540,ses0,7,1,ReturnToBase1,1348044,1348544,10,6,NW Room,SE,1,0,0.0,,,,,,
1152,U540,ses0,7,1,ReturnToBase1,1348544,1349044,11,6,NW Room,SE,1,0,0.0,,,,,,
1153,U540,ses0,7,1,ReturnToBase1,1349044,1349544,12,7,NW Room,SE,1,0,0.0,,,,,,
1154,U540,ses0,7,1,ReturnToBase1,1349544,1350044,13,7,C Hall,E,1,0,0.0,,,,,,
1155,U540,ses0,7,1,ReturnToBase1,1350044,1350544,14,8,C Hall,E,1,0,0.0,,,,,,
1156,U540,ses0,7,1,ReturnToBase1,1350544,1351044,15,8,C Hall,E,1,0,0.0,,,,,,
1157,U540,ses0,7,1,ReturnToBase1,1351044,1351544,16,9,C Hall,E,1,0,0.0,,,,,,
1158,U540,ses0,7,1,ReturnToBase1,1351544,1352044,17,9,C Hall,SE,1,1,0.0,,,,,,
1159,U540,ses0,7,1,ReturnToBase1,1352044,1352544,18,10,C Hall,SE,1,1,0.0,,,,,,
1160,U540,ses0,7,1,ReturnToBase1,1352544,1353044,19,10,C Hall,SE,1,1,0.0,,,,,,
1161,U540,ses0,7,1,ReturnToBase1,1353044,1353544,20,11,C Hall,S,1,1,0.0,,,,,,
1162,U540,ses0,7,1,ReturnToBase1,1353544,1354044,21,11,C Hall,S,1,1,0.0,,,,,,
1163,U540,ses0,7,1,ReturnToBase1,1354044,1354544,22,12,S Passage,S,1,1,0.0,,,,,,
1164,U540,ses0,7,1,ReturnToBase1,1354544,1355044,23,12,S Passage,S,1,1,0.0,,,,,,
1165,U540,ses0,7,1,ReturnToBase1,1355044,1355544,24,13,S Passage,S,1,1,0.0,,,,,,
1166,U540,ses0,7,1,Delay2,1357695,1358195,0,1,Base,N,0,1,,,,,,,
1167,U540,ses0,7,1,Delay2,1358195,1358695,1,1,Base,N,0,1,,,,,,,
1168,U540,ses0,7,1,Delay2,1358695,1359195,2,2,Base,N,0,1,,,,,,,
1169,U540,ses0,7,1,Delay2,1359195,1359695,3,2,Base,N,0,1,,,,,,,
1170,U540,ses0,7,1,Delay2,1359695,1360195,4,3,Base,N,0,1,,,,,,,
1171,U540,ses0,7,1,Delay2,1360195,1360695,5,3,Base,N,0,1,,,,,,,
1172,U540,ses0,7,1,Delay2,1360695,1361195,6,4,Base,N,0,1,,,,,,,
1173,U540,ses0,7,1,Delay2,1361195,1361695,7,4,Base,N,0,1,,,,,,,
1174,U540,ses0,7,1,Delay2,1361695,1362195,8,5,Base,N,0,1,,,,,,,
1175,U540,ses0,7,1,Delay2,1362195,1362695,9,5,Base,N,0,1,,,,,,,
1176,U540,ses0,7,1,Delay2,1362695,1363195,10,6,Base,N,0,1,,,,,,,
1177,U540,ses0,7,1,Delay2,1363195,1363695,11,6,Base,N,0,1,,,,,,,
1178,U540,ses0,7,1,Delay2,1363695,1364195,12,7,Base,N,0,1,,,,,,,
1179,U540,ses0,7,1,Delay2,1364195,1364695,13,7,Base,N,0,1,,,,,,,
1180,U540,ses0,7,1,Delay2,1364695,1365195,14,8,Base,N,0,1,,,,,,,
1181,U540,ses0,7,1,Delay2,1365195,1365695,15,8,Base,N,0,1,,,,,,,
1182,U540,ses0,7,1,Delay2,1365695,1366195,16,9,Base,N,0,1,,,,,,,
1183,U540,ses0,7,1,Delay2,1366195,1366695,17,9,Base,N,0,1,,,,,,,
1184,U540,ses0,7,1,Delay2,1366695,1367195,18,10,Base,N,0,1,,,,,,,
1185,U540,ses0,7,1,Delay2,1367195,1367695,19,10,Base,N,0,1,,,,,,,
1186,U540,ses0,7,1,Retrieval,1367710,1368210,0,1,Base,N,0,1,0.0,,0.0,,,,
1187,U540,ses0,7,1,Retrieval,1368210,1368710,1,1,Base,N,1,1,0.0,,0.0,,,,
1188,U540,ses0,7,1,Retrieval,1368710,1369210,2,1,Base,N,1,1,0.0,,0.0,,,,
1189,U540,ses0,7,1,Retrieval,1369210,1369710,3,1,Base,N,1,1,0.0,,0.0,,,,
1190,U540,ses0,7,1,Retrieval,1369710,1370210,4,1,Base,N,1,1,0.0,,0.0,,,,
1191,U540,ses0,7,1,Retrieval,1370210,1370710,5,1,S Passage,N,1,0,0.0,,0.0,,,,
1192,U540,ses0,7,1,Retrieval,1370710,1371210,6,2,S Passage,N,1,0,0.0,,0.0,,,,
1193,U540,ses0,7,1,Retrieval,1371210,1371710,7,2,S Passage,N,1,0,0.0,,0.0,,,,
1194,U540,ses0,7,1,Retrieval,1371710,1372210,8,2,S Passage,N,1,0,0.0,,0.0,,,,
1195,U540,ses0,7,1,Retrieval,1372210,1372710,9,2,S Passage,N,1,0,0.0,,0.0,,,,
1196,U540,ses0,7,1,Retrieval,1372710,1373210,10,2,C Hall,N,1,0,0.0,,0.0,,,,
1197,U540,ses0,7,1,Retrieval,1373210,1373710,11,2,C Hall,NE,1,0,0.0,,0.0,,,,
1198,U540,ses0,7,1,Retrieval,1373710,1374210,12,3,C Hall,NE,1,0,0.0,,0.0,,,,
1199,U540,ses0,7,1,Retrieval,1374210,1374710,13,3,C Hall,E,1,0,0.0,,0.0,,,,
1200,U540,ses0,7,1,Retrieval,1374710,1375210,14,3,C Hall,E,1,0,0.0,,0.0,,,,
1201,U540,ses0,7,1,Retrieval,1375210,1375710,15,3,C Hall,E,1,0,0.0,,0.0,,,,
1202,U540,ses0,7,1,Retrieval,1375710,1376210,16,3,C Hall,E,1,0,1.0,['gold0009'],0.0,,,,
1203,U540,ses0,7,1,Retrieval,1376210,1376710,17,3,C Hall,E,1,0,1.0,['gold0009'],0.0,,,,
1204,U540,ses0,7,1,Retrieval,1376710,1377210,18,4,C Hall,NE,1,0,1.0,['gold0009'],0.0,,,,
1205,U540,ses0,7,1,Retrieval,1377210,1377710,19,4,C Hall,NE,1,0,1.0,['gold0009'],0.0,,,,
1206,U540,ses0,7,1,Retrieval,1377710,1378210,20,4,NE Room,N,1,0,1.0,['gold0009'],0.0,,,,
1207,U540,ses0,7,1,Retrieval,1378210,1378710,21,4,NE Room,NE,1,0,1.0,['gold0009'],0.0,,,,
1208,U540,ses0,7,1,Retrieval,1378710,1379210,22,4,NE Room,NE,1,0,1.0,['gold0009'],0.0,,,,
1209,U540,ses0,7,1,Retrieval,1379210,1379710,23,4,NE Room,NE,0,0,1.0,['gold0009'],0.0,,,,
1210,U540,ses0,7,1,Retrieval,1379710,1380210,24,5,NE Room,NE,0,0,,,1.0,1.0,[1],['gold0009'],[0.9614632]
1211,U540,ses0,7,1,Retrieval,1380210,1380710,25,5,NE Room,NE,0,0,,,0.0,,,,
1212,U540,ses0,7,1,Retrieval,1380710,1381210,26,5,NE Room,NE,0,0,,,0.0,,,,
1213,U540,ses0,7,1,Retrieval,1381210,1381710,27,5,NE Room,NE,1,0,,,0.0,,,,
1214,U540,ses0,7,1,Retrieval,1381710,1382210,28,5,NE Room,NE,1,0,,,0.0,,,,
1215,U540,ses0,7,1,Retrieval,1382210,1382710,29,5,NE Room,NE,1,0,,,0.0,,,,
1216,U540,ses0,7,1,Retrieval,1382710,1383210,30,6,NE Room,NE,1,0,,,0.0,,,,
