,trial,gameState,maze_region,46-1
2207,13,Retrieval,NE_Hall,3
2208,13,Retrieval,NE_Hall,0
2209,13,Retrieval,NE_Hall,3
2210,13,Retrieval,NE_Hall,1
2211,13,Retrieval,NE_Hall,0
2212,13,Retrieval,NE_Room,0
2213,13,Retrieval,NE_Room,1
2214,13,Retrieval,NE_Room,0
2215,13,Retrieval,NE_Room,0
2216,13,Retrieval,NE_Room,2
2217,13,Retrieval,NE_Room,1
2218,13,Retrieval,NE_Room,0
2219,13,Retrieval,NE_Room,2
2220,13,Retrieval,NE_Room,1
2221,13,Retrieval,NE_Room,0
2222,13,Retrieval,C_Hall,2
2223,13,Retrieval,SE_Room,1
2224,13,Retrieval,SE_Room,1
2225,13,Retrieval,SE_Room,2
2226,13,Retrieval,SE_Room,1
2227,13,Retrieval,SE_Room,2
2228,13,Retrieval,SE_Room,4
2229,13,Retrieval,SE_Hall,2
2230,13,Retrieval,SE_Hall,6
2231,13,Retrieval,SE_Hall,1
2232,13,Retrieval,SE_Hall,0
2348,14,Retrieval,Base,0
2349,14,Retrieval,Base,0
2350,14,Retrieval,Base,0
2351,14,Retrieval,Base,2
2352,14,Retrieval,Base,4
2353,14,Retrieval,SE_Hall,2
2354,14,Retrieval,SE_Hall,0
2355,14,Retrieval,SE_Hall,0
2356,14,Retrieval,SE_Hall,1
2357,14,Retrieval,SE_Room,4
2358,14,Retrieval,SE_Room,1
2359,14,Retrieval,SE_Room,1
2360,14,Retrieval,SE_Room,2
2361,14,Retrieval,SE_Room,1
2362,14,Retrieval,C_Hall,2
2363,14,Retrieval,C_Hall,1
2364,14,Retrieval,C_Hall,1
2365,14,Retrieval,C_Hall,0
2366,14,Retrieval,C_Hall,0
2367,14,Retrieval,C_Hall,2
2368,14,Retrieval,C_Hall,0
2369,14,Retrieval,C_Hall,0
2370,14,Retrieval,C_Hall,0
2371,14,Retrieval,C_Hall,5
2372,14,Retrieval,C_Hall,2
2373,14,Retrieval,C_Hall,0
2374,14,Retrieval,C_Hall,2
2375,14,Retrieval,C_Hall,0
2376,14,Retrieval,N_Passage,1
2377,14,Retrieval,N_Passage,2
2378,14,Retrieval,N_Passage,1
2379,14,Retrieval,N_Passage,0
2380,14,Retrieval,N_Passage,0
2381,14,Retrieval,NW_Hall,4
2382,14,Retrieval,NW_Hall,2
2383,14,Retrieval,NW_Hall,4
2384,14,Retrieval,NW_Hall,0
2385,14,Retrieval,NW_Hall,0
2386,14,Retrieval,NW_Hall,0
2387,14,Retrieval,NW_Hall,0
2388,14,Retrieval,NW_Room,0
2389,14,Retrieval,NW_Room,0
2390,14,Retrieval,NW_Room,0
2391,14,Retrieval,C_Hall,1
2392,14,Retrieval,C_Hall,3
2393,14,Retrieval,SW_Room,5
2394,14,Retrieval,SW_Room,1
2395,14,Retrieval,SW_Room,1
2396,14,Retrieval,SW_Room,0
2397,14,Retrieval,SW_Room,0
2398,14,Retrieval,SW_Room,2
2399,14,Retrieval,SW_Room,3
2400,14,Retrieval,SW_Hall,2
2401,14,Retrieval,SW_Hall,0
2402,14,Retrieval,SW_Hall,0
2403,14,Retrieval,SW_Hall,1
2404,14,Retrieval,SW_Hall,0
2405,14,Retrieval,SW_Hall,0
2406,14,Retrieval,SW_Hall,0
2407,14,Retrieval,SW_Hall,0
2512,15,Retrieval,Base,0
2513,15,Retrieval,Base,0
2514,15,Retrieval,Base,0
2515,15,Retrieval,Base,1
2516,15,Retrieval,Base,1
2517,15,Retrieval,SE_Hall,2
2518,15,Retrieval,SE_Hall,0
2519,15,Retrieval,SE_Hall,0
2520,15,Retrieval,SE_Hall,1
2521,15,Retrieval,SE_Hall,0
2522,15,Retrieval,SE_Hall,0
2523,15,Retrieval,SE_Hall,1
2524,15,Retrieval,SE_Hall,1
2525,15,Retrieval,SE_Hall,3
2526,15,Retrieval,SE_Hall,1
2527,15,Retrieval,SE_Hall,3
2528,15,Retrieval,SE_Hall,2
2529,15,Retrieval,SE_Room,2
2530,15,Retrieval,SE_Room,2
2531,15,Retrieval,SE_Room,1
2532,15,Retrieval,C_Hall,1
2533,15,Retrieval,C_Hall,0
2534,15,Retrieval,NE_Room,0
2535,15,Retrieval,NE_Room,0
2536,15,Retrieval,NE_Room,1
2537,15,Retrieval,NE_Room,0
2538,15,Retrieval,NE_Room,0
2539,15,Retrieval,NE_Room,0
2540,15,Retrieval,NE_Room,0
2541,15,Retrieval,NE_Room,0
2542,15,Retrieval,NE_Room,0
2543,15,Retrieval,NE_Room,0
2544,15,Retrieval,NE_Room,0
2545,15,Retrieval,NE_Room,0
2546,15,Retrieval,NE_Room,2
2547,15,Retrieval,NE_Room,2
2548,15,Retrieval,NE_Room,0
2549,15,Retrieval,NE_Room,3
2550,15,Retrieval,NE_Room,0
2551,15,Retrieval,NE_Hall,3
2552,15,Retrieval,NE_Hall,3
2553,15,Retrieval,NE_Hall,0
2554,15,Retrieval,NE_Hall,0
2555,15,Retrieval,NE_Hall,1
2556,15,Retrieval,NE_Hall,0
2557,15,Retrieval,NE_Hall,0
2558,15,Retrieval,N_Passage,1
2559,15,Retrieval,NW_Hall,5
2560,15,Retrieval,NW_Hall,1
2561,15,Retrieval,NW_Hall,0
2562,15,Retrieval,NW_Hall,0
2563,15,Retrieval,NW_Hall,1
2564,15,Retrieval,NW_Hall,1
2565,15,Retrieval,NW_Hall,1
2566,15,Retrieval,NW_Room,2
2567,15,Retrieval,NW_Room,0
2568,15,Retrieval,NW_Room,1
2569,15,Retrieval,NW_Room,1
2570,15,Retrieval,NW_Room,0
2571,15,Retrieval,NW_Room,0
2688,16,Retrieval,Base,0
2689,16,Retrieval,Base,0
2690,16,Retrieval,Base,0
2691,16,Retrieval,Base,1
2692,16,Retrieval,S_Passage,3
2693,16,Retrieval,S_Passage,2
2694,16,Retrieval,S_Passage,1
2695,16,Retrieval,S_Passage,0
2696,16,Retrieval,S_Passage,0
2697,16,Retrieval,S_Passage,0
2698,16,Retrieval,C_Hall,0
2699,16,Retrieval,C_Hall,1
2700,16,Retrieval,C_Hall,0
2701,16,Retrieval,C_Hall,0
2702,16,Retrieval,C_Hall,0
2703,16,Retrieval,C_Hall,2
2704,16,Retrieval,C_Hall,0
2705,16,Retrieval,SE_Room,3
2706,16,Retrieval,SE_Room,1
2707,16,Retrieval,SE_Room,0
2708,16,Retrieval,SE_Room,2
2709,16,Retrieval,SE_Hall,0
2710,16,Retrieval,SE_Hall,1
2711,16,Retrieval,SE_Hall,0
2712,16,Retrieval,SE_Hall,1
2713,16,Retrieval,SE_Hall,0
2714,16,Retrieval,SE_Hall,0
2715,16,Retrieval,SE_Hall,1
2716,16,Retrieval,SE_Room,3
2717,16,Retrieval,SE_Room,1
2718,16,Retrieval,SE_Room,0
2719,16,Retrieval,SE_Room,2
2720,16,Retrieval,C_Hall,3
2721,16,Retrieval,NE_Room,3
2722,16,Retrieval,NE_Room,0
2723,16,Retrieval,NE_Room,2
2724,16,Retrieval,NE_Room,0
2725,16,Retrieval,NE_Hall,0
2726,16,Retrieval,NE_Hall,1
2727,16,Retrieval,NE_Hall,1
2728,16,Retrieval,NE_Hall,1
2729,16,Retrieval,NE_Hall,0
2730,16,Retrieval,NE_Hall,0
2731,16,Retrieval,N_Passage,2
2732,16,Retrieval,NW_Hall,2
2733,16,Retrieval,NW_Hall,2
2734,16,Retrieval,NW_Hall,0
2735,16,Retrieval,NW_Hall,0
2736,16,Retrieval,NW_Hall,4
2737,16,Retrieval,NW_Hall,2
2738,16,Retrieval,NW_Room,8
2739,16,Retrieval,NW_Room,2
2740,16,Retrieval,NW_Room,1
2741,16,Retrieval,NW_Room,0
2742,16,Retrieval,NW_Room,0
2743,16,Retrieval,NW_Room,1
2744,16,Retrieval,NW_Room,1
2745,16,Retrieval,NW_Room,3
2746,16,Retrieval,NW_Room,3
2747,16,Retrieval,NW_Room,0
2867,17,Retrieval,Base,1
2868,17,Retrieval,Base,0
2869,17,Retrieval,Base,0
2870,17,Retrieval,Base,2
2871,17,Retrieval,Base,2
2872,17,Retrieval,S_Passage,0
2873,17,Retrieval,S_Passage,0
2874,17,Retrieval,S_Passage,0
2875,17,Retrieval,C_Hall,1
2876,17,Retrieval,C_Hall,2
2877,17,Retrieval,C_Hall,1
2878,17,Retrieval,C_Hall,0
2879,17,Retrieval,C_Hall,0
2880,17,Retrieval,C_Hall,3
2881,17,Retrieval,C_Hall,0
2882,17,Retrieval,C_Hall,2
2883,17,Retrieval,C_Hall,2
2884,17,Retrieval,C_Hall,0
2885,17,Retrieval,SE_Room,0
2886,17,Retrieval,SE_Room,0
2887,17,Retrieval,SE_Room,1
2888,17,Retrieval,SE_Room,2
2889,17,Retrieval,SE_Room,1
2890,17,Retrieval,SE_Room,0
2891,17,Retrieval,SE_Room,1
2892,17,Retrieval,SE_Room,0
2893,17,Retrieval,SE_Room,0
2894,17,Retrieval,C_Hall,1
2895,17,Retrieval,C_Hall,0
2896,17,Retrieval,C_Hall,0
2897,17,Retrieval,C_Hall,0
2898,17,Retrieval,NE_Room,3
2899,17,Retrieval,NE_Room,3
2900,17,Retrieval,NE_Room,0
2901,17,Retrieval,NE_Room,0
2902,17,Retrieval,NE_Room,0
2903,17,Retrieval,NE_Room,0
2904,17,Retrieval,NE_Room,1
2905,17,Retrieval,NE_Hall,0
2906,17,Retrieval,NE_Hall,0
2907,17,Retrieval,NE_Hall,0
2908,17,Retrieval,NE_Hall,1
2909,17,Retrieval,NE_Hall,0
2910,17,Retrieval,NE_Hall,0
2911,17,Retrieval,N_Passage,0
2912,17,Retrieval,NW_Hall,2
2913,17,Retrieval,NW_Hall,0
2914,17,Retrieval,NW_Hall,1
2915,17,Retrieval,NW_Hall,0
2916,17,Retrieval,NW_Hall,1
2917,17,Retrieval,NW_Hall,1
2918,17,Retrieval,NW_Hall,0
2919,17,Retrieval,NW_Room,3
2920,17,Retrieval,NW_Room,2
2921,17,Retrieval,NW_Room,3
2922,17,Retrieval,NW_Room,7
2923,17,Retrieval,NW_Room,1
2924,17,Retrieval,NW_Room,4
2925,17,Retrieval,NW_Room,2
2926,17,Retrieval,NW_Room,2
3040,18,Retrieval,Base,0
3041,18,Retrieval,Base,1
3042,18,Retrieval,Base,0
3043,18,Retrieval,Base,0
3044,18,Retrieval,Base,1
3045,18,Retrieval,Base,1
3046,18,Retrieval,SW_Hall,0
3047,18,Retrieval,SW_Hall,0
3048,18,Retrieval,SW_Hall,0
3049,18,Retrieval,SW_Hall,0
3050,18,Retrieval,SW_Room,3
3051,18,Retrieval,SW_Room,0
3052,18,Retrieval,SW_Room,1
3053,18,Retrieval,SW_Room,0
3054,18,Retrieval,C_Hall,0
3055,18,Retrieval,C_Hall,1
3056,18,Retrieval,C_Hall,1
3057,18,Retrieval,C_Hall,0
3058,18,Retrieval,C_Hall,2
3059,18,Retrieval,C_Hall,0
3060,18,Retrieval,C_Hall,0
3061,18,Retrieval,C_Hall,0
3062,18,Retrieval,C_Hall,0
3063,18,Retrieval,C_Hall,0
3064,18,Retrieval,N_Passage,1
3065,18,Retrieval,N_Passage,3
3066,18,Retrieval,N_Passage,0
3067,18,Retrieval,N_Passage,1
3068,18,Retrieval,N_Passage,0
3069,18,Retrieval,N_Passage,1
3070,18,Retrieval,N_Passage,0
3071,18,Retrieval,N_Passage,1
3072,18,Retrieval,N_Passage,2
3073,18,Retrieval,C_Hall,0
3074,18,Retrieval,C_Hall,1
3075,18,Retrieval,C_Hall,0
3076,18,Retrieval,C_Hall,0
3077,18,Retrieval,C_Hall,0
3078,18,Retrieval,S_Passage,0
3079,18,Retrieval,S_Passage,4
3080,18,Retrieval,C_Hall,4
3081,18,Retrieval,C_Hall,0
3082,18,Retrieval,C_Hall,0
3083,18,Retrieval,SE_Room,0
3084,18,Retrieval,SE_Room,0
3085,18,Retrieval,SE_Room,2
3086,18,Retrieval,SE_Room,0
3087,18,Retrieval,SE_Room,2
3088,18,Retrieval,SE_Hall,0
3089,18,Retrieval,SE_Hall,0
3090,18,Retrieval,SE_Hall,0
3091,18,Retrieval,SE_Hall,0
3092,18,Retrieval,SE_Hall,0
3093,18,Retrieval,Base,1
3094,18,Retrieval,Base,0
3095,18,Retrieval,Base,0
3096,18,Retrieval,Base,0
3097,18,Retrieval,Base,0
3098,18,Retrieval,Base,0
3099,18,Retrieval,Base,0
3200,19,Retrieval,Base,0
3201,19,Retrieval,Base,0
3202,19,Retrieval,Base,0
3203,19,Retrieval,Base,0
3204,19,Retrieval,SW_Hall,0
3205,19,Retrieval,SW_Hall,0
3206,19,Retrieval,SW_Hall,0
3207,19,Retrieval,SW_Hall,1
3208,19,Retrieval,SW_Hall,0
3209,19,Retrieval,SW_Hall,2
3210,19,Retrieval,SW_Room,3
3211,19,Retrieval,SW_Room,1
3212,19,Retrieval,SW_Room,1
3213,19,Retrieval,SW_Room,5
3214,19,Retrieval,SW_Room,0
3215,19,Retrieval,SW_Room,2
3216,19,Retrieval,SW_Room,1
3217,19,Retrieval,SW_Room,1
3218,19,Retrieval,SW_Room,0
3219,19,Retrieval,SW_Room,0
3220,19,Retrieval,SW_Room,0
3221,19,Retrieval,SW_Room,2
3222,19,Retrieval,SW_Room,5
3223,19,Retrieval,SW_Room,3
3224,19,Retrieval,SW_Room,2
3225,19,Retrieval,SW_Room,1
3226,19,Retrieval,SW_Room,0
3227,19,Retrieval,SW_Room,1
3228,19,Retrieval,SW_Room,0
3229,19,Retrieval,SW_Room,1
3230,19,Retrieval,SW_Room,0
3231,19,Retrieval,C_Hall,3
3232,19,Retrieval,C_Hall,2
3233,19,Retrieval,NW_Room,1
3234,19,Retrieval,NW_Room,0
3235,19,Retrieval,NW_Room,0
3236,19,Retrieval,NW_Room,1
3237,19,Retrieval,NW_Room,1
3238,19,Retrieval,NW_Room,0
3239,19,Retrieval,NW_Room,1
3240,19,Retrieval,NW_Hall,4
3241,19,Retrieval,NW_Hall,0
3242,19,Retrieval,NW_Hall,0
3243,19,Retrieval,NW_Hall,0
3244,19,Retrieval,NW_Hall,0
3245,19,Retrieval,NW_Hall,1
3246,19,Retrieval,N_Passage,0
3247,19,Retrieval,N_Passage,0
3248,19,Retrieval,NE_Hall,0
3249,19,Retrieval,NE_Hall,1
3250,19,Retrieval,NE_Hall,1
3251,19,Retrieval,NE_Hall,0
3252,19,Retrieval,NE_Hall,0
3253,19,Retrieval,NE_Hall,0
3254,19,Retrieval,NE_Hall,0
3255,19,Retrieval,NE_Room,0
3256,19,Retrieval,NE_Room,0
3257,19,Retrieval,NE_Room,0
3258,19,Retrieval,NE_Room,0
3259,19,Retrieval,NE_Room,1
3390,20,Retrieval,Base,0
3391,20,Retrieval,Base,0
3392,20,Retrieval,Base,1
3393,20,Retrieval,Base,0
3394,20,Retrieval,S_Passage,0
3395,20,Retrieval,S_Passage,2
3396,20,Retrieval,S_Passage,1
3397,20,Retrieval,C_Hall,1
3398,20,Retrieval,C_Hall,0
3399,20,Retrieval,C_Hall,0
3400,20,Retrieval,C_Hall,1
3401,20,Retrieval,C_Hall,0
3402,20,Retrieval,S_Passage,1
3403,20,Retrieval,S_Passage,3
3404,20,Retrieval,S_Passage,0
3405,20,Retrieval,S_Passage,0
3406,20,Retrieval,S_Passage,1
3407,20,Retrieval,C_Hall,1
3408,20,Retrieval,N_Passage,0
3409,20,Retrieval,N_Passage,0
3410,20,Retrieval,N_Passage,1
3411,20,Retrieval,N_Passage,0
3412,20,Retrieval,N_Passage,1
3413,20,Retrieval,N_Passage,0
3414,20,Retrieval,N_Passage,0
3415,20,Retrieval,N_Passage,2
3416,20,Retrieval,N_Passage,2
3417,20,Retrieval,N_Passage,2
3418,20,Retrieval,N_Passage,0
3419,20,Retrieval,N_Passage,0
3420,20,Retrieval,N_Passage,0
3421,20,Retrieval,NE_Hall,0
3422,20,Retrieval,NE_Hall,0
3423,20,Retrieval,NE_Hall,0
3424,20,Retrieval,NE_Hall,1
3425,20,Retrieval,NE_Hall,0
3426,20,Retrieval,NE_Hall,1
3427,20,Retrieval,NE_Hall,1
3428,20,Retrieval,NE_Hall,1
3429,20,Retrieval,NE_Hall,0
3430,20,Retrieval,NE_Room,0
3431,20,Retrieval,NE_Room,0
3432,20,Retrieval,NE_Room,1
3433,20,Retrieval,NE_Room,1
3434,20,Retrieval,NE_Room,1
3435,20,Retrieval,NE_Room,0
3436,20,Retrieval,NE_Room,0
3437,20,Retrieval,NE_Room,2
3438,20,Retrieval,NE_Room,1
3439,20,Retrieval,NE_Room,3
3440,20,Retrieval,NE_Room,2
3441,20,Retrieval,NE_Room,0
3442,20,Retrieval,NE_Room,1
3443,20,Retrieval,C_Hall,0
3444,20,Retrieval,C_Hall,0
3445,20,Retrieval,SE_Room,0
3446,20,Retrieval,SE_Room,0
3447,20,Retrieval,SE_Room,0
3448,20,Retrieval,SE_Room,1
3449,20,Retrieval,SE_Room,1
3557,21,Retrieval,Base,5
3558,21,Retrieval,Base,3
3559,21,Retrieval,Base,1
3560,21,Retrieval,Base,0
3561,21,Retrieval,Base,0
3562,21,Retrieval,SE_Hall,0
3563,21,Retrieval,SE_Hall,0
3564,21,Retrieval,SE_Hall,1
3565,21,Retrieval,SE_Hall,2
3566,21,Retrieval,SE_Hall,4
3567,21,Retrieval,SE_Hall,4
3568,21,Retrieval,SE_Hall,1
3569,21,Retrieval,SE_Hall,7
3570,21,Retrieval,SE_Hall,6
3571,21,Retrieval,SE_Hall,1
3572,21,Retrieval,SE_Hall,0
3573,21,Retrieval,SE_Hall,2
3574,21,Retrieval,SE_Hall,1
3575,21,Retrieval,SE_Hall,2
3576,21,Retrieval,SE_Hall,2
3577,21,Retrieval,SE_Hall,0
3578,21,Retrieval,SE_Room,1
3579,21,Retrieval,SE_Room,0
3580,21,Retrieval,SE_Room,1
3581,21,Retrieval,SE_Room,0
3582,21,Retrieval,SE_Room,0
3583,21,Retrieval,C_Hall,1
3584,21,Retrieval,C_Hall,0
3585,21,Retrieval,NE_Room,1
3586,21,Retrieval,NE_Room,0
3587,21,Retrieval,NE_Room,0
3588,21,Retrieval,NE_Room,2
3589,21,Retrieval,NE_Hall,4
3590,21,Retrieval,NE_Hall,0
3591,21,Retrieval,NE_Hall,1
3592,21,Retrieval,NE_Hall,1
3593,21,Retrieval,NE_Hall,3
3594,21,Retrieval,NE_Hall,0
3595,21,Retrieval,N_Passage,1
3596,21,Retrieval,NW_Hall,0
3597,21,Retrieval,N_Passage,0
3598,21,Retrieval,N_Passage,0
3599,21,Retrieval,N_Passage,1
3600,21,Retrieval,N_Passage,4
3601,21,Retrieval,N_Passage,2
3602,21,Retrieval,N_Passage,1
3603,21,Retrieval,N_Passage,0
3604,21,Retrieval,N_Passage,0
3605,21,Retrieval,N_Passage,1
3606,21,Retrieval,N_Passage,3
3607,21,Retrieval,N_Passage,0
3608,21,Retrieval,NW_Hall,0
3609,21,Retrieval,NW_Hall,0
3610,21,Retrieval,NW_Hall,0
3611,21,Retrieval,NW_Hall,0
3612,21,Retrieval,NW_Hall,0
3613,21,Retrieval,NW_Hall,0
3614,21,Retrieval,NW_Room,1
3615,21,Retrieval,NW_Room,1
3616,21,Retrieval,NW_Room,0
3731,22,Retrieval,Base,0
3732,22,Retrieval,Base,2
3733,22,Retrieval,Base,0
3734,22,Retrieval,Base,0
3735,22,Retrieval,SW_Hall,7
3736,22,Retrieval,SW_Hall,3
3737,22,Retrieval,SW_Hall,2
3738,22,Retrieval,SW_Hall,1
3739,22,Retrieval,SW_Hall,0
3740,22,Retrieval,SW_Hall,0
3741,22,Retrieval,SW_Hall,1
3742,22,Retrieval,SW_Hall,4
3743,22,Retrieval,SW_Hall,1
3744,22,Retrieval,SW_Hall,1
3745,22,Retrieval,SW_Hall,1
3746,22,Retrieval,SW_Room,1
3747,22,Retrieval,SW_Room,0
3748,22,Retrieval,SW_Room,0
3749,22,Retrieval,SW_Room,0
3750,22,Retrieval,C_Hall,3
3751,22,Retrieval,C_Hall,0
3752,22,Retrieval,C_Hall,0
3753,22,Retrieval,C_Hall,0
3754,22,Retrieval,C_Hall,0
3755,22,Retrieval,NW_Room,1
3756,22,Retrieval,NW_Room,2
3757,22,Retrieval,NW_Room,0
3758,22,Retrieval,NW_Room,0
3759,22,Retrieval,NW_Hall,2
3760,22,Retrieval,NW_Hall,0
3761,22,Retrieval,NW_Hall,1
3762,22,Retrieval,NW_Hall,0
3763,22,Retrieval,NW_Hall,0
3764,22,Retrieval,NW_Hall,0
3765,22,Retrieval,NW_Hall,0
3766,22,Retrieval,N_Passage,0
3767,22,Retrieval,N_Passage,0
3768,22,Retrieval,NE_Hall,1
3769,22,Retrieval,NE_Hall,0
3770,22,Retrieval,NE_Hall,0
3771,22,Retrieval,NE_Hall,0
3772,22,Retrieval,NE_Hall,0
3773,22,Retrieval,NE_Hall,0
3774,22,Retrieval,NE_Hall,2
3775,22,Retrieval,NE_Hall,1
3776,22,Retrieval,NE_Room,1
3777,22,Retrieval,NE_Room,3
3778,22,Retrieval,NE_Room,2
3779,22,Retrieval,NE_Room,1
3780,22,Retrieval,NE_Room,0
3781,22,Retrieval,NE_Room,0
3782,22,Retrieval,NE_Room,0
3783,22,Retrieval,NE_Room,0
3784,22,Retrieval,NE_Room,2
3785,22,Retrieval,NE_Room,2
3786,22,Retrieval,NE_Room,0
3787,22,Retrieval,NE_Room,0
3788,22,Retrieval,NE_Room,1
3789,22,Retrieval,NE_Room,1
3790,22,Retrieval,C_Hall,0
3901,23,Retrieval,Base,0
3902,23,Retrieval,Base,0
3903,23,Retrieval,Base,1
3904,23,Retrieval,Base,0
3905,23,Retrieval,SE_Hall,0
3906,23,Retrieval,SE_Hall,2
3907,23,Retrieval,SE_Hall,0
3908,23,Retrieval,SE_Hall,0
3909,23,Retrieval,SE_Hall,2
3910,23,Retrieval,SE_Hall,0
3911,23,Retrieval,SE_Hall,0
3912,23,Retrieval,SE_Room,0
3913,23,Retrieval,SE_Room,0
3914,23,Retrieval,SE_Room,0
3915,23,Retrieval,SE_Room,0
3916,23,Retrieval,C_Hall,1
3917,23,Retrieval,NE_Room,3
3918,23,Retrieval,NE_Room,0
3919,23,Retrieval,NE_Room,0
3920,23,Retrieval,NE_Room,0
3921,23,Retrieval,NE_Room,0
3922,23,Retrieval,NE_Room,0
3923,23,Retrieval,NE_Room,0
3924,23,Retrieval,NE_Room,0
3925,23,Retrieval,NE_Room,0
3926,23,Retrieval,NE_Room,0
3927,23,Retrieval,C_Hall,0
3928,23,Retrieval,C_Hall,0
3929,23,Retrieval,C_Hall,2
3930,23,Retrieval,C_Hall,0
3931,23,Retrieval,C_Hall,0
3932,23,Retrieval,C_Hall,1
3933,23,Retrieval,S_Passage,0
3934,23,Retrieval,S_Passage,1
3935,23,Retrieval,S_Passage,1
3936,23,Retrieval,Base,0
3937,23,Retrieval,Base,0
3938,23,Retrieval,Base,0
3939,23,Retrieval,Base,0
3940,23,Retrieval,Base,0
3941,23,Retrieval,Base,0
3942,23,Retrieval,Base,0
3943,23,Retrieval,Base,0
3944,23,Retrieval,Base,0
3945,23,Retrieval,Base,0
3946,23,Retrieval,Base,1
3947,23,Retrieval,Base,1
3948,23,Retrieval,Base,3
3949,23,Retrieval,Base,0
3950,23,Retrieval,Base,1
3951,23,Retrieval,Base,5
3952,23,Retrieval,Base,1
3953,23,Retrieval,Base,0
3954,23,Retrieval,Base,0
3955,23,Retrieval,Base,0
3956,23,Retrieval,Base,2
3957,23,Retrieval,Base,2
3958,23,Retrieval,Base,1
3959,23,Retrieval,Base,1
3960,23,Retrieval,Base,1
4072,24,Retrieval,Base,0
4073,24,Retrieval,Base,0
4074,24,Retrieval,Base,1
4075,24,Retrieval,Base,6
4076,24,Retrieval,Base,2
4077,24,Retrieval,Base,0
4078,24,Retrieval,Base,2
4079,24,Retrieval,Base,2
4080,24,Retrieval,S_Passage,0
4081,24,Retrieval,S_Passage,3
4082,24,Retrieval,S_Passage,1
4083,24,Retrieval,C_Hall,2
4084,24,Retrieval,C_Hall,0
4085,24,Retrieval,C_Hall,0
4086,24,Retrieval,C_Hall,0
4087,24,Retrieval,C_Hall,0
4088,24,Retrieval,SE_Room,1
4089,24,Retrieval,C_Hall,0
4090,24,Retrieval,C_Hall,2
4091,24,Retrieval,C_Hall,0
4092,24,Retrieval,C_Hall,0
4093,24,Retrieval,C_Hall,1
4094,24,Retrieval,C_Hall,0
4095,24,Retrieval,C_Hall,0
4096,24,Retrieval,C_Hall,0
4097,24,Retrieval,SW_Room,0
4098,24,Retrieval,C_Hall,1
4099,24,Retrieval,C_Hall,2
4100,24,Retrieval,NW_Room,1
4101,24,Retrieval,NW_Room,0
4102,24,Retrieval,NW_Room,0
4103,24,Retrieval,NW_Room,0
4104,24,Retrieval,C_Hall,1
4105,24,Retrieval,C_Hall,0
4106,24,Retrieval,C_Hall,0
4107,24,Retrieval,C_Hall,2
4108,24,Retrieval,C_Hall,5
4109,24,Retrieval,C_Hall,0
4110,24,Retrieval,SE_Room,0
4111,24,Retrieval,SE_Room,2
4112,24,Retrieval,SE_Room,2
4113,24,Retrieval,SE_Hall,2
4114,24,Retrieval,SE_Hall,2
4115,24,Retrieval,SE_Hall,1
4116,24,Retrieval,SE_Hall,1
4117,24,Retrieval,SE_Hall,0
4118,24,Retrieval,SE_Hall,0
4119,24,Retrieval,SE_Hall,0
4120,24,Retrieval,SE_Hall,0
4121,24,Retrieval,SE_Hall,0
4122,24,Retrieval,SE_Hall,0
4123,24,Retrieval,SE_Hall,0
4124,24,Retrieval,SE_Hall,0
4125,24,Retrieval,SE_Hall,0
4126,24,Retrieval,SE_Hall,0
4127,24,Retrieval,SE_Hall,3
4128,24,Retrieval,SE_Hall,0
4129,24,Retrieval,SE_Hall,0
4130,24,Retrieval,SE_Hall,1
4131,24,Retrieval,SE_Hall,0
4233,25,Retrieval,Base,0
4234,25,Retrieval,Base,0
4235,25,Retrieval,Base,0
4236,25,Retrieval,S_Passage,1
4237,25,Retrieval,S_Passage,0
4238,25,Retrieval,S_Passage,5
4239,25,Retrieval,C_Hall,0
4240,25,Retrieval,C_Hall,0
4241,25,Retrieval,C_Hall,2
4242,25,Retrieval,C_Hall,7
4243,25,Retrieval,C_Hall,1
4244,25,Retrieval,C_Hall,1
4245,25,Retrieval,C_Hall,0
4246,25,Retrieval,C_Hall,0
4247,25,Retrieval,NW_Room,0
4248,25,Retrieval,NW_Room,1
4249,25,Retrieval,NW_Room,0
4250,25,Retrieval,NW_Room,2
4251,25,Retrieval,NW_Room,0
4252,25,Retrieval,NW_Room,0
4253,25,Retrieval,NW_Room,0
4254,25,Retrieval,NW_Room,0
4255,25,Retrieval,C_Hall,0
4256,25,Retrieval,SW_Room,1
4257,25,Retrieval,SW_Room,0
4258,25,Retrieval,SW_Room,0
4259,25,Retrieval,SW_Room,0
4260,25,Retrieval,SW_Room,0
4261,25,Retrieval,SW_Hall,0
4262,25,Retrieval,SW_Hall,0
4263,25,Retrieval,SW_Hall,1
4264,25,Retrieval,SW_Hall,0
4265,25,Retrieval,SW_Hall,1
4266,25,Retrieval,Base,0
4267,25,Retrieval,Base,0
4268,25,Retrieval,Base,0
4269,25,Retrieval,Base,0
4270,25,Retrieval,Base,0
4271,25,Retrieval,Base,0
4272,25,Retrieval,Base,0
4273,25,Retrieval,Base,4
4274,25,Retrieval,Base,0
4275,25,Retrieval,Base,5
4276,25,Retrieval,Base,5
4277,25,Retrieval,Base,0
4278,25,Retrieval,Base,0
4279,25,Retrieval,Base,1
4280,25,Retrieval,Base,1
4281,25,Retrieval,Base,2
4282,25,Retrieval,Base,0
4283,25,Retrieval,Base,0
4284,25,Retrieval,Base,0
4285,25,Retrieval,Base,0
4286,25,Retrieval,Base,0
4287,25,Retrieval,Base,0
4288,25,Retrieval,Base,0
