9100,10830,16620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100,5850,7540,16700,20280,22810,24350,28220,0,0,0,0,0,0,0,0,0,0,0,0
2660,9040,11190,19870,22800,24620,26870,28460,0,0,0,0,0,0,0,0,0,0,0,0
1050,3580,29770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,11180,14480,17500,21910,23950,27130,28860,0,0,0,0,0,0,0,0,0,0,0,0
1510,10870,14890,18710,24670,26230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3560,5300,6900,11260,18330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3220,7530,9930,10640,13430,18370,20530,21520,22610,0,0,0,0,0,0,0,0,0,0,0
2890,4090,4890,20200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,2370,3610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,4180,7900,9150,10500,12810,16570,21860,0,0,0,0,0,0,0,0,0,0,0,0
2110,2980,6610,8550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,5050,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,19190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3320,4450,11110,13240,18350,22030,23280,24520,27330,0,0,0,0,0,0,0,0,0,0,0
820,4280,6000,22730,24940,29650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,5580,10710,12110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7010,10620,14550,16810,28280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,5100,8620,9490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3080,7900,10070,10890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4790,10370,18870,20600,22120,23920,25070,0,0,0,0,0,0,0,0,0,0,0,0,0
4430,10630,18870,20060,26710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,6140,8040,19640,22900,26070,27570,0,0,0,0,0,0,0,0,0,0,0,0,0
4480,6400,9190,12130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3330,5510,8460,19790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4180,5700,8800,11970,19640,24630,25890,28150,0,0,0,0,0,0,0,0,0,0,0,0
1970,13860,15900,17330,18950,28040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3960,6040,7750,12770,13640,15800,22560,28010,0,0,0,0,0,0,0,0,0,0,0,0
2210,4220,7710,11330,18240,20840,24350,0,0,0,0,0,0,0,0,0,0,0,0,0
2930,3760,6020,12240,13170,14350,18240,21880,0,0,0,0,0,0,0,0,0,0,0,0
1760,4900,5840,12150,23330,27680,29390,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,5400,15130,21350,25500,27460,28680,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,3940,6580,19480,22060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,6570,9580,11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,4090,11640,15860,20450,26090,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,15400,18200,19460,24430,28060,29890,0,0,0,0,0,0,0,0,0,0,0,0,0
2910,9190,12040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,15850,20750,22300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,4170,7170,11120,14410,17470,19220,20990,23060,0,0,0,0,0,0,0,0,0,0,0
4790,18620,20330,22750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,8310,27610,28410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,13910,15540,16510,17380,18550,23210,26870,27650,0,0,0,0,0,0,0,0,0,0,0
4650,15670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,5390,8320,10230,11930,13330,14450,18410,20120,0,0,0,0,0,0,0,0,0,0,0
4820,7900,13010,15840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3420,13420,14080,18400,23260,24510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,5240,12630,16300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,2680,4150,6830,10260,14790,16200,20160,25470,0,0,0,0,0,0,0,0,0,0,0
6220,8670,9400,14110,18330,19390,20990,26840,0,0,0,0,0,0,0,0,0,0,0,0
920,5570,16660,21010,22240,26800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,4010,7370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,15820,29790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2940,12410,13730,22380,23860,28390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,10480,13030,14430,16390,20930,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,2150,4910,6050,7410,9280,12930,15350,0,0,0,0,0,0,0,0,0,0,0,0
1800,4730,6920,8390,15680,28540,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,12690,20030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4960,6450,13760,15040,16590,17940,19820,20500,25690,0,0,0,0,0,0,0,0,0,0,0
760,4040,5750,9570,25690,26630,28690,0,0,0,0,0,0,0,0,0,0,0,0,0
5570,10720,12510,17660,18800,19850,23820,26260,0,0,0,0,0,0,0,0,0,0,0,0
3080,5040,14700,17730,24870,25960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,3820,15530,17130,18330,21630,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,1370,6360,23890,26240,28210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,7160,10950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,2520,5330,6990,12020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,2000,2620,7240,8060,11040,18920,26740,28510,29920,0,0,0,0,0,0,0,0,0,0
4430,6150,7800,13780,27880,29910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3170,7640,13030,13360,14930,16330,21800,23030,28430,0,0,0,0,0,0,0,0,0,0,0
1460,4030,6320,8100,11360,14490,15850,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,2870,4350,9930,11250,18660,20580,22050,25020,0,0,0,0,0,0,0,0,0,0,0
2460,18160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,3860,5300,7720,29580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,4130,6010,8090,17050,19690,22750,24610,25780,0,0,0,0,0,0,0,0,0,0,0
940,8530,14760,18490,21410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,5150,6410,7470,9310,27890,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,2990,5400,6630,16380,19420,28720,0,0,0,0,0,0,0,0,0,0,0,0,0
760,12420,27760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,10360,12060,13990,17370,20140,21170,21930,23370,0,0,0,0,0,0,0,0,0,0,0
1930,3230,4810,15430,17290,17950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,2620,20610,28110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,10460,14040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,8990,11130,14320,16070,18100,19760,22660,29290,0,0,0,0,0,0,0,0,0,0,0
3830,7150,12650,20800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3970,17630,22170,28150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,6330,10400,16540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,4950,13790,17440,20160,23100,27630,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,8410,13020,15160,16880,20990,23640,0,0,0,0,0,0,0,0,0,0,0,0,0
670,3900,5330,8620,17990,19350,21070,22440,25550,0,0,0,0,0,0,0,0,0,0,0
1460,4090,6980,22620,26920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,6880,15940,21900,22810,24940,28150,0,0,0,0,0,0,0,0,0,0,0,0,0
5160,6780,19470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,4500,6460,10160,13000,16180,19560,22930,0,0,0,0,0,0,0,0,0,0,0,0
1560,4650,17680,22830,28490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,15770,19080,20330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,16080,19980,25220,26010,27140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,13960,14580,15240,19710,21360,25180,28300,0,0,0,0,0,0,0,0,0,0,0,0
990,6570,7290,10580,16910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,4090,7490,10160,14800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,6880,12580,13640,14510,19920,27010,0,0,0,0,0,0,0,0,0,0,0,0,0
4490,15190,28810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,1750,3200,9210,10790,12920,16090,17510,20210,23880,0,0,0,0,0,0,0,0,0,0
2330,5080,18690,20860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,9870,27880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4260,6350,12690,27140,28910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2630,3540,12620,16580,21100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7280,13750,15730,20590,22470,25500,26930,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,20180,24160,26600,28740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,12670,15150,17330,29390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,11650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3170,6250,19520,22900,23940,25420,29080,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,4170,11180,27650,28870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,7110,10310,11890,14920,19520,21150,22510,23810,0,0,0,0,0,0,0,0,0,0,0
3270,6330,7810,10230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,7380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,6350,8210,17560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,3200,5360,9570,10510,12990,13660,16150,21530,0,0,0,0,0,0,0,0,0,0,0
4710,18330,18690,24560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,6210,15120,27890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,3850,8300,10460,26100,26740,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,4830,5540,14660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,1600,13670,23780,26700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5600,10450,13100,14740,21760,22610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4860,9160,11390,14160,25220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850,6630,8710,16030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4460,5480,7760,11760,24580,26520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,18330,20850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,7680,10860,15620,17510,22620,29660,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,5950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,4610,7280,9500,20200,21620,29840,0,0,0,0,0,0,0,0,0,0,0,0,0
4250,5950,7550,10010,11530,18420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3150,5260,9570,11930,20960,28530,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,2850,4670,6590,15120,16740,22130,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,7810,9460,14180,15520,17390,19250,19730,0,0,0,0,0,0,0,0,0,0,0,0
1770,4270,6630,9450,17260,18230,20750,22510,0,0,0,0,0,0,0,0,0,0,0,0
3050,8170,9040,11170,15370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,4860,6590,23350,29990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,9580,11750,15860,16690,20890,26820,29930,0,0,0,0,0,0,0,0,0,0,0,0
3560,4440,8250,13980,19360,20940,25600,28760,0,0,0,0,0,0,0,0,0,0,0,0
1080,3820,4740,5980,11030,12240,13360,0,0,0,0,0,0,0,0,0,0,0,0,0
8020,11010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3720,5280,17670,21670,24000,28990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5970,8930,14890,22650,27360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4590,28100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,4500,9810,20810,26020,29290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,9340,11080,18740,24490,29810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,3860,5660,6720,11610,13430,17270,29360,0,0,0,0,0,0,0,0,0,0,0,0
1060,12640,18140,22760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,2860,8450,12710,18480,20210,24270,27240,29560,0,0,0,0,0,0,0,0,0,0,0
400,1090,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,2920,4440,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,6250,7890,10330,12040,15490,18690,27020,29790,0,0,0,0,0,0,0,0,0,0,0
2130,10770,20380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6440,12400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,2260,10450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4130,7840,11920,15040,16090,18740,23940,26450,0,0,0,0,0,0,0,0,0,0,0,0
1840,8480,11440,12710,15280,27400,29150,0,0,0,0,0,0,0,0,0,0,0,0,0
3880,4860,8200,19600,22860,27840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3040,6050,6860,13410,15550,18190,20050,21670,0,0,0,0,0,0,0,0,0,0,0,0
6250,7380,15350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,7900,16890,17670,20960,28280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,9260,11520,18830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3330,7030,8330,20840,23260,25020,28270,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,5700,13110,16800,18170,22110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,1970,4210,5280,10330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3440,7260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2970,5710,7500,8850,10700,14230,26270,29490,0,0,0,0,0,0,0,0,0,0,0,0
2720,5080,10430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,5430,7660,15330,23480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,4390,5850,9230,13710,17950,21990,29820,0,0,0,0,0,0,0,0,0,0,0,0
3460,5420,6540,20010,25210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3220,6840,21740,24730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,3180,3900,8690,11820,15630,17240,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23500,24940,26390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3970,5150,5980,10070,25720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,12240,18990,21530,25430,27140,28810,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,3260,6840,8780,15900,17620,26390,0,0,0,0,0,0,0,0,0,0,0,0,0
3070,7150,10420,11460,12640,14350,16440,17290,18930,23070,0,0,0,0,0,0,0,0,0,0
3000,6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,8510,11060,22380,23360,24030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3140,9200,14810,21110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,4450,12050,13470,20920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,2940,5650,7370,11090,29670,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380,5580,11610,29230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,24250,25890,26990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,4450,7870,10120,13920,20070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,5070,9140,12570,16640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3420,8280,10110,12250,15260,19160,21070,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,12710,15630,18150,19120,20020,26300,27330,0,0,0,0,0,0,0,0,0,0,0,0
2110,6150,7710,9340,12580,14370,21030,23230,28190,0,0,0,0,0,0,0,0,0,0,0
1770,4360,5940,7940,10590,11810,13470,17940,23780,0,0,0,0,0,0,0,0,0,0,0
1970,3210,4680,6400,11320,12340,15530,17120,23300,0,0,0,0,0,0,0,0,0,0,0
3090,4520,7740,10400,13160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,7570,9450,11320,15620,20570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,4150,7130,14860,19560,23070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,4570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,3700,9610,27500,29880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,7140,9740,12290,26110,27270,29780,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,5620,10460,17630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,3700,7010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3970,7860,15940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,6660,8490,11810,13200,14550,15370,20670,0,0,0,0,0,0,0,0,0,0,0,0
3830,5680,11000,19850,22200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6270,16980,25980,29290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,3270,4680,12320,15750,18800,21120,23850,0,0,0,0,0,0,0,0,0,0,0,0
6400,7710,14480,21380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,4120,7780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,4080,9970,12520,13440,18590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4680,11230,15290,19190,20680,22560,27500,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,5190,8500,10910,21690,24950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4490,5690,7260,9810,11250,14260,16690,21020,0,0,0,0,0,0,0,0,0,0,0,0
1120,4320,15850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,7040,20680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,2960,5040,7920,13260,14500,21550,22620,0,0,0,0,0,0,0,0,0,0,0,0
1660,12010,13620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,14700,16540,19800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4260,7200,8680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5150,11820,20020,21650,24300,25470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3740,5580,9630,13790,14780,24240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4960,8160,10380,11250,13230,24970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6290,10590,13830,18580,26080,27950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3150,4070,19080,22270,24800,25640,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,14800,20460,24540,28300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,12560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,3820,12060,13390,16940,19690,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,25190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,5200,11590,22490,24400,29150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,3040,19620,21680,23420,28520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,15960,20250,21300,25170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,3990,7250,21530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,3280,5200,11850,13760,15260,19050,20260,0,0,0,0,0,0,0,0,0,0,0,0
3820,23320,29050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,2460,15640,18490,21990,23610,26730,28620,0,0,0,0,0,0,0,0,0,0,0,0
3010,7620,10160,12220,28980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3210,5100,8340,29520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3040,9200,11090,22160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,7010,10350,12990,22640,24580,27120,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,3070,4710,16250,21510,24020,26170,0,0,0,0,0,0,0,0,0,0,0,0,0
520,1800,5340,8650,19430,21150,25040,28680,0,0,0,0,0,0,0,0,0,0,0,0
1590,6750,17010,20540,21810,24360,27430,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,5250,8160,10820,13550,14560,29170,29790,0,0,0,0,0,0,0,0,0,0,0,0
1630,4180,7120,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,6170,10290,18120,21780,22400,25470,28520,0,0,0,0,0,0,0,0,0,0,0,0
1290,14660,18020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5640,14290,16940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,18390,20850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,6780,8930,11380,13090,17970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
