,0
300,1659886471033.645
301,1659886472027.27
302,1659886472896.582
303,1659886473932.488
304,1659886474897.081
305,1659886475842.549
306,1659886477037.299
307,1659886478111.83
308,1659886479130.142
309,1659886480177.673
310,1659886481073.985
311,1659886482044.453
312,1659886483236.546
313,1659886484077.671
314,1659886484944.077
315,1659886486106.827
316,1659886487163.107
317,1659886488208.794
318,1659886489034.857
319,1659886490090.169
320,1659886490899.95
321,1659886491842.512
322,1659886492953.761
323,1659886494046.261
324,1659886494918.198
325,1659886496039.541
326,1659886496843.916
327,1659886497711.697
328,1659886498751.54
329,1659886499922.383
330,1659886501019.664
331,1659886501914.883
332,1659886502737.882
333,1659886503749.476
334,1659886504690.132
335,1659886505610.537
336,1659886506769.506
337,1659886507777.162
338,1659886508794.005
339,1659886509946.036
340,1659886511047.348
341,1659886512186.879
342,1659886513203.909
343,1659886514262.721
344,1659886515217.502
345,1659886516257.908
346,1659886517256.564
347,1659886518169.751
348,1659886519356.251
349,1659886520197.594
350,1659886521034.531
351,1659886521887.625
352,1659886522916.562
353,1659886523771.311
354,1659886524852.436
355,1659886525830.779
356,1659886526912.529
357,1659886527888.841
358,1659886528853.028
359,1659886529896.528
360,1659886530837.809
361,1659886531965.402
362,1659886532799.652
363,1659886533848.12
364,1659886534997.619
365,1659886535799.182
366,1659886536746.931
367,1659886537728.368
368,1659886538829.868
369,1659886539975.367
370,1659886540778.711
371,1659886541628.023
372,1659886542457.71
373,1659886543332.616
374,1659886544484.928
375,1659886545356.146
376,1659886546481.552
377,1659886547334.677
378,1659886548271.239
379,1659886549302.364
380,1659886550225.801
381,1659886551317.019
382,1659886552197.925
383,1659886553196.456
384,1659886554328.924
385,1659886555373.486
386,1659886556439.798
387,1659886557608.298
388,1659886558738.547
389,1659886559899.578
390,1659886560939.078
391,1659886561921.39
392,1659886562763.858
393,1659886563937.139
394,1659886564947.326
395,1659886566122.326
396,1659886567226.419
397,1659886568395.262
398,1659886569503.293
399,1659886570458.011
400,1659886571351.261
401,1659886572167.417
402,1659886573179.854
403,1659886574020.166
404,1659886574858.885
405,1659886576046.79
406,1659886576869.978
407,1659886577824.758
408,1659886578726.414
409,1659886579736.258
410,1659886580789.695
411,1659886581818.101
412,1659886582658.756
413,1659886583791.787
414,1659886584712.599
415,1659886585762.912
416,1659886586809.38
417,1659886587844.754
418,1659886588961.598
419,1659886589865.566
420,1659886590801.222
421,1659886591779.472
422,1659886592829.659
423,1659886593969.127
424,1659886594875.47
425,1659886595896.001
426,1659886596702.376
427,1659886597557.844
428,1659886598623.406
429,1659886599801.406
430,1659886600769.218
431,1659886601925.749
432,1659886602870.217
433,1659886604052.373
434,1659886604989.56
435,1659886605895.56
436,1659886606774.028
437,1659886607614.153
438,1659886608574.996
439,1659886609718.089
440,1659886610739.245
441,1659886611651.995
442,1659886612718.057
443,1659886613638.682
444,1659886614545.869
445,1659886615356.212
446,1659886616298.337
447,1659886617207.993
448,1659886618261.492
449,1659886619421.429
450,1659886620348.304
451,1659886621217.897
452,1659886622070.241
453,1659886623074.959
454,1659886623894.365
455,1659886625008.771
456,1659886625974.927
457,1659886627047.145
458,1659886628181.301
459,1659886629199.988
460,1659886630381.019
461,1659886631548.206
462,1659886632637.83
463,1659886633561.549
464,1659886634403.579
465,1659886635500.11
466,1659886636384.735
467,1659886637242.641
468,1659886638238.078
469,1659886639051.515
470,1659886640022.671
471,1659886641030.014
472,1659886641905.795
473,1659886643078.357
474,1659886644161.326
475,1659886644984.575
476,1659886646095.981
477,1659886647025.199
478,1659886648056.355
479,1659886648952.855
480,1659886649831.011
481,1659886650929.198
482,1659886651932.854
483,1659886653039.384
484,1659886654090.853
485,1659886654989.321
486,1659886656093.54
487,1659886657232.758
488,1659886658396.195
489,1659886659419.819
490,1659886660559.1
491,1659886661565.037
492,1659886662470.474
493,1659886663611.88
494,1659886664775.161
495,1659886665828.161
496,1659886666850.254
497,1659886667794.035
498,1659886668671.972
499,1659886669683.722
500,1659886670810.065
501,1659886671694.471
502,1659886672809.095
503,1659886673847.97
504,1659886674836.688
505,1659886675956.938
506,1659886677149.969
507,1659886678029.156
508,1659886679150.28
509,1659886680345.905
510,1659886681148.248
511,1659886681985.123
512,1659886682826.529
513,1659886683863.591
514,1659886684803.903
515,1659886685688.34
516,1659886686652.933
517,1659886687837.308
518,1659886688909.589
519,1659886690052.901
520,1659886691244.244
521,1659886692188.838
522,1659886693082.993
523,1659886694255.555
524,1659886695129.649
525,1659886696294.398
526,1659886697195.554
527,1659886698128.804
528,1659886698938.647
529,1659886699767.991
530,1659886700768.428
531,1659886701736.927
532,1659886702588.146
533,1659886703408.489
534,1659886704379.333
535,1659886705572.895
536,1659886706755.175
537,1659886707917.8
538,1659886708834.3
539,1659886709965.237
540,1659886710870.174
541,1659886711895.892
542,1659886712713.892
543,1659886713881.11
544,1659886714901.516
545,1659886716005.015
546,1659886716970.765
547,1659886718038.64
548,1659886719040.014
549,1659886720117.389
550,1659886721005.107
551,1659886722043.888
552,1659886723113.888
553,1659886724048.012
554,1659886725067.762
555,1659886726049.074
556,1659886727239.73
557,1659886728380.698
558,1659886729345.791
559,1659886730369.791
560,1659886731388.728
561,1659886732448.071
562,1659886733317.571
563,1659886734409.946
564,1659886735405.195
565,1659886736439.601
566,1659886737623.632
567,1659886738444.069
568,1659886739311.412
569,1659886740257.662
570,1659886741158.599
571,1659886742162.63
572,1659886743229.692
573,1659886744371.598
574,1659886745410.785
575,1659886746377.253
576,1659886747303.597
577,1659886748229.815
578,1659886749182.065
579,1659886750152.033
580,1659886751151.314
581,1659886752185.157
582,1659886753316.5
583,1659886754248.563
584,1659886755390.25
585,1659886756551.687
586,1659886757648.655
587,1659886758764.842
588,1659886759765.623
589,1659886760954.247
590,1659886761757.435
591,1659886762599.684
592,1659886763595.559
593,1659886764687.996
594,1659886765599.558
595,1659886766644.058
596,1659886767599.307
597,1659886768526.057
598,1659886769498.088
599,1659886770683.4
600,1659886771802.212
601,1659886772745.93
602,1659886773746.524
603,1659886774600.742
604,1659886775576.96
605,1659886776661.616
606,1659886777832.991
607,1659886778961.928
608,1659886780057.74
609,1659886780911.364
610,1659886781765.52
611,1659886782828.739
612,1659886783818.832
613,1659886785013.894
614,1659886785838.019
615,1659886787024.706
616,1659886788153.268
617,1659886789290.674
618,1659886790441.079
619,1659886791474.673
620,1659886792610.735
621,1659886793478.859
622,1659886794499.109
623,1659886795377.765
624,1659886796321.108
625,1659886797181.483
626,1659886797987.858
627,1659886799162.013
628,1659886800191.669
629,1659886801386.231
630,1659886802197.106
631,1659886802997.293
632,1659886804152.543
633,1659886805119.167
634,1659886806171.136
635,1659886807025.573
636,1659886807858.229
637,1659886808934.822
638,1659886810091.509
639,1659886810948.665
640,1659886812139.383
641,1659886813306.539
642,1659886814127.726
643,1659886815075.382
644,1659886816209.663
645,1659886817148.662
646,1659886818200.568
647,1659886819202.005
648,1659886820270.349
649,1659886821195.442
650,1659886822311.817
651,1659886823328.972
652,1659886824304.722
653,1659886825442.972
654,1659886826291.721
655,1659886827342.221
656,1659886828466.627
657,1659886829387.72
658,1659886830499.688
659,1659886831414.875
660,1659886832492.656
661,1659886833689.843
662,1659886834589.187
663,1659886835690.749
664,1659886836532.092
665,1659886837385.435
666,1659886838493.841
667,1659886839317.247
668,1659886840260.716
669,1659886841431.34
670,1659886842584.746
671,1659886843435.902
672,1659886844617.558
673,1659886845709.995
674,1659886846753.4
675,1659886847921.962
676,1659886848768.462
677,1659886849641.993
678,1659886850586.305
679,1659886851391.492
680,1659886852401.148
681,1659886853406.804
682,1659886854311.929
683,1659886855215.241
684,1659886856092.834
685,1659886857086.178
686,1659886858110.271
687,1659886858925.864
688,1659886859842.739
689,1659886860644.989
690,1659886861574.832
691,1659886862685.925
692,1659886863851.237
693,1659886864892.018
694,1659886865871.58
695,1659886867063.799
696,1659886868131.267
697,1659886869051.86
698,1659886869957.516
699,1659886871037.953
700,1659886872068.234
701,1659886873095.452
702,1659886873954.171
703,1659886875052.202
704,1659886876024.795
705,1659886877090.263
706,1659886878125.45
707,1659886879209.044
708,1659886880104.106
709,1659886880983.668
710,1659886881986.761
711,1659886883038.198
712,1659886884214.354
713,1659886885322.166
714,1659886886427.01
715,1659886887299.884
716,1659886888391.54
717,1659886889588.04
718,1659886890611.602
719,1659886891659.351
720,1659886892689.101
721,1659886893781.444
722,1659886894887.85
723,1659886895829.881
724,1659886896870.412
725,1659886897711.411
726,1659886898597.13
727,1659886899537.973
728,1659886900449.941
729,1659886901500.347
730,1659886902401.441
731,1659886903527.815
732,1659886904694.94
733,1659886905759.346
734,1659886906732.876
735,1659886907914.626
736,1659886908860.969
737,1659886909868.25
738,1659886910999.687
739,1659886912010.718
740,1659886913168.374
741,1659886914309.53
742,1659886915429.998
743,1659886916266.966
744,1659886917264.528
745,1659886918342.84
746,1659886919477.09
747,1659886920335.465
748,1659886921470.37
749,1659886922377.308
750,1659886923278.276
751,1659886924350.182
752,1659886925446.681
753,1659886926503.993
754,1659886927355.618
755,1659886928492.961
756,1659886929614.148
757,1659886930730.71
758,1659886931588.116
759,1659886932518.616
760,1659886933499.397
761,1659886934394.459
762,1659886935364.865
763,1659886936409.083
764,1659886937587.926
765,1659886938664.176
766,1659886939747.738
767,1659886940660.05
768,1659886941593.3
769,1659886942717.987
770,1659886943842.986
771,1659886944726.392
772,1659886945590.611
773,1659886946402.767
774,1659886947492.079
775,1659886948579.328
776,1659886949751.922
777,1659886950820.171
778,1659886951964.764
779,1659886953126.733
780,1659886954033.639
781,1659886954859.638
782,1659886955865.669
783,1659886956671.294
784,1659886957620.543
785,1659886958649.731
786,1659886959480.293
787,1659886960390.699
788,1659886961402.948
789,1659886962438.823
790,1659886963299.322
791,1659886964329.572
792,1659886965279.822
793,1659886966280.352
794,1659886967111.446
795,1659886968174.07
796,1659886969145.07
797,1659886970021.632
798,1659886970879.913
799,1659886972000.6
800,1659886973194.475
801,1659886974216.881
802,1659886975341.443
803,1659886976151.442
804,1659886977134.254
805,1659886977951.785
806,1659886978957.847
807,1659886980041.722
808,1659886981208.471
809,1659886982173.409
810,1659886983340.189
811,1659886984192.533
812,1659886985363.72
813,1659886986258.313
814,1659886987081.313
815,1659886988034.719
816,1659886989124.281
817,1659886990088.812
818,1659886990982.999
819,1659886991932.467
820,1659886992978.748
821,1659886993952.498
822,1659886995051.997
823,1659886996150.028
824,1659886997214.246
825,1659886998108.965
826,1659886999242.245
827,1659887000306.87
828,1659887001488.745
829,1659887002315.744
830,1659887003231.588
831,1659887004326.462
832,1659887005337.024
833,1659887006161.055
834,1659887007329.18
835,1659887008414.148
836,1659887009315.335
837,1659887010310.46
838,1659887011335.084
839,1659887012267.99
840,1659887013090.021
841,1659887014037.927
842,1659887014980.427
843,1659887015828.395
844,1659887016897.613
845,1659887017704.894
846,1659887018764.519
847,1659887019619.894
848,1659887020596.237
849,1659887021673.924
850,1659887022847.549
851,1659887023653.517
852,1659887024836.048
853,1659887025944.079
854,1659887026818.641
855,1659887027838.703
856,1659887028961.077
857,1659887029787.546
858,1659887030734.014
859,1659887031620.92
860,1659887032504.951
861,1659887033646.544
862,1659887034749.2
863,1659887035889.512
864,1659887036738.23
865,1659887037608.136
866,1659887038650.198
867,1659887039797.104
868,1659887040723.104
869,1659887041663.478
870,1659887042515.853
871,1659887043409.384
872,1659887044550.446
873,1659887045712.664
874,1659887046640.008
875,1659887047539.695
876,1659887048371.226
877,1659887049422.507
878,1659887050250.944
879,1659887051307.037
880,1659887052342.287
881,1659887053420.567
882,1659887054307.755
883,1659887055211.036
884,1659887056064.91
885,1659887056973.972
886,1659887058087.503
887,1659887059188.69
888,1659887060339.221
889,1659887061286.908
890,1659887062448.97
891,1659887063323.345
892,1659887064172.407
893,1659887065107.813
894,1659887065956.25
895,1659887066837.062
896,1659887067881.53
897,1659887068882.561
898,1659887069683.467
899,1659887070681.686
900,1659887071645.685
901,1659887072758.341
902,1659887073886.997
903,1659887074724.09
904,1659887075748.465
905,1659887076827.652
906,1659887077691.933
907,1659887078511.745
908,1659887079492.713
909,1659887080667.963
910,1659887081656.244
911,1659887082527.868
912,1659887083725.212
913,1659887084814.617
914,1659887085866.336
915,1659887086871.71
916,1659887087925.679
917,1659887088924.053
918,1659887090011.615
919,1659887091150.709
920,1659887092107.958
921,1659887093249.364
922,1659887094445.77
923,1659887095624.113
924,1659887096601.894
925,1659887097779.393
926,1659887098623.737
927,1659887099628.893
928,1659887100742.173
929,1659887101588.892
930,1659887102642.766
931,1659887103673.11
932,1659887104724.078
933,1659887105754.328
934,1659887106646.14
935,1659887107768.671
936,1659887108917.92
937,1659887109767.389
938,1659887110847.169
939,1659887111821.013
940,1659887112666.012
941,1659887113758.825
942,1659887114678.262
943,1659887115853.824
944,1659887117013.573
945,1659887118103.729
946,1659887118982.104
947,1659887119941.135
948,1659887121024.54
949,1659887122067.009
950,1659887123092.04
951,1659887123937.695
952,1659887125052.476
953,1659887125913.195
954,1659887126754.882
955,1659887127778.069
956,1659887128894.537
957,1659887130044.724
958,1659887131106.505
959,1659887132153.973
960,1659887133187.973
961,1659887134246.191
962,1659887135151.722
963,1659887136085.722
964,1659887137006.784
965,1659887138165.502
966,1659887139186.158
967,1659887140153.439
968,1659887141151.626
969,1659887142281.188
970,1659887143337.813
971,1659887144342.593
972,1659887145462.656
973,1659887146376.061
974,1659887147470.811
975,1659887148534.217
976,1659887149555.279
977,1659887150376.654
978,1659887151196.528
979,1659887152283.09
980,1659887153382.871
981,1659887154467.339
982,1659887155588.62
983,1659887156460.401
984,1659887157481.901
985,1659887158490.932
986,1659887159606.056
987,1659887160595.774
988,1659887161585.493
989,1659887162653.774
990,1659887163459.992
991,1659887164659.117
992,1659887165648.116
993,1659887166480.303
994,1659887167619.428
995,1659887168605.021
996,1659887169591.833
997,1659887170776.02
998,1659887171830.707
999,1659887172630.988
1000,1659887173500.519
1001,1659887174611.019
1002,1659887175773.143
1003,1659887176927.424
1004,1659887178114.08
1005,1659887178934.798
1006,1659887179861.11
1007,1659887180862.329
1008,1659887181828.61
1009,1659887182805.766
1010,1659887183608.328
1011,1659887184702.952
1012,1659887185833.546
1013,1659887187007.451
1014,1659887188154.92
1015,1659887189305.044
1016,1659887190442.981
1017,1659887191277.356
1018,1659887192390.637
1019,1659887193502.386
1020,1659887194344.761
1021,1659887195176.042
1022,1659887196354.448
1023,1659887197482.51
1024,1659887198605.822
1025,1659887199662.446
1026,1659887200477.821
1027,1659887201565.821
1028,1659887202539.133
1029,1659887203448.507
1030,1659887204324.476
1031,1659887205361.444
1032,1659887206327.725
1033,1659887207145.912
1034,1659887208162.693
1035,1659887209353.442
1036,1659887210474.379
1037,1659887211641.379
1038,1659887212526.066
1039,1659887213526.784
1040,1659887214408.815
1041,1659887215323.065
1042,1659887216146.127
1043,1659887216957.533
1044,1659887218022.876
1045,1659887218934.126
1046,1659887219802.688
1047,1659887220817.407
1048,1659887221701.406
1049,1659887222891.749
1050,1659887223939.905
1051,1659887224892.686
1052,1659887225764.436
1053,1659887226907.592
1054,1659887228066.122
1055,1659887228904.31
1056,1659887230035.872
1057,1659887230870.152
1058,1659887231701.433
1059,1659887232630.714
1060,1659887233437.526
1061,1659887234477.026
1062,1659887235303.994
1063,1659887236161.307
1064,1659887237063.15
1065,1659887238028.181
1066,1659887238956.368
1067,1659887240067.961
1068,1659887241025.367
1069,1659887242182.648
1070,1659887243010.804
1071,1659887244180.741
1072,1659887245331.115
1073,1659887246243.49
1074,1659887247271.958
1075,1659887248399.239
1076,1659887249207.395
1077,1659887250373.551
1078,1659887251236.301
1079,1659887252248.581
1080,1659887253236.144
1081,1659887254236.487
1082,1659887255241.549
1083,1659887256226.33
1084,1659887257286.892
1085,1659887258409.829
1086,1659887259373.985
1087,1659887260397.391
1088,1659887261257.609
1089,1659887262234.984
1090,1659887263093.39
1091,1659887264181.139
1092,1659887265316.67
1093,1659887266471.982
1094,1659887267467.388
1095,1659887268512.419
1096,1659887269400.231
1097,1659887270565.637
1098,1659887271676.074
1099,1659887272576.823
1100,1659887273759.26
1101,1659887274716.916
1102,1659887275573.791
1103,1659887276500.353
1104,1659887277660.759
1105,1659887278738.946
1106,1659887279741.133
1107,1659887280900.914
1108,1659887281815.476
1109,1659887282645.35
1110,1659887283476.194
1111,1659887284641.225
1112,1659887285812.974
1113,1659887286832.599
1114,1659887287973.63
1115,1659887288978.442
1116,1659887289813.16
1117,1659887290855.222
1118,1659887291851.94
1119,1659887292830.659
1120,1659887293632.159
1121,1659887294737.158
1122,1659887295788.47
1123,1659887296969.251
1124,1659887298068.907
1125,1659887299008.969
1126,1659887299843.406
1127,1659887301037.312
1128,1659887302153.468
1129,1659887303337.811
1130,1659887304378.654
1131,1659887305220.498
1132,1659887306077.091
1133,1659887307239.028
1134,1659887308268.028
1135,1659887309098.059
1136,1659887310041.527
1137,1659887310919.027
1138,1659887311943.432
1139,1659887313126.807
1140,1659887314047.307
1141,1659887315052.681
1142,1659887315961.681
1143,1659887316792.555
1144,1659887317738.524
1145,1659887318630.93
1146,1659887319746.398
1147,1659887320662.054
1148,1659887321475.397
1149,1659887322667.022
1150,1659887323677.021
1151,1659887324721.24
1152,1659887325690.333
1153,1659887326621.739
1154,1659887327520.551
1155,1659887328397.52
1156,1659887329502.832
1157,1659887330380.581
1158,1659887331407.768
1159,1659887332427.455
1160,1659887333471.611
1161,1659887334478.923
1162,1659887335322.079
1163,1659887336251.86
1164,1659887337242.016
1165,1659887338430.328
1166,1659887339539.828
1167,1659887340347.89
1168,1659887341539.202
1169,1659887342650.639
1170,1659887343511.17
1171,1659887344667.451
1172,1659887345485.888
1173,1659887346500.356
1174,1659887347359.731
1175,1659887348354.98
1176,1659887349351.605
1177,1659887350371.573
1178,1659887351404.729
1179,1659887352411.26
1180,1659887353436.916
1181,1659887354555.04
1182,1659887355736.571
1183,1659887356861.883
1184,1659887357835.289
1185,1659887359030.851
1186,1659887360102.976
1187,1659887361227.444
1188,1659887362290.631
1189,1659887363240.943
1190,1659887364165.661
1191,1659887365031.755
1192,1659887366082.286
1193,1659887366886.723
1194,1659887367824.16
1195,1659887368936.597
1196,1659887369900.472
1197,1659887371080.002
1198,1659887372120.096
1199,1659887373079.595
1200,1659887374062.657
1201,1659887375169.376
1202,1659887376093.75
1203,1659887376995.969
1204,1659887378126.75
1205,1659887379180.405
1206,1659887380206.718
1207,1659887381362.498
1208,1659887382235.935
1209,1659887383338.998
1210,1659887384420.122
1211,1659887385305.715
1212,1659887386349.371
1213,1659887387169.777
1214,1659887388364.339
1215,1659887389489.339
1216,1659887390516.213
1217,1659887391433.182
1218,1659887392590.181
1219,1659887393584.868
1220,1659887394499.868
1221,1659887395684.399
1222,1659887396629.68
1223,1659887397670.054
1224,1659887398655.21
1225,1659887399850.272
1226,1659887400756.178
1227,1659887401569.459
1228,1659887402445.865
1229,1659887403391.021
1230,1659887404223.395
1231,1659887405241.114
1232,1659887406420.27
1233,1659887407295.488
1234,1659887408117.925
1235,1659887409236.425
1236,1659887410231.237
1237,1659887411310.861
1238,1659887412504.861
1239,1659887413626.392
1240,1659887414594.704
1241,1659887415711.922
1242,1659887416762.422
1243,1659887417922.546
1244,1659887418991.577
1245,1659887419830.983
1246,1659887420853.076
1247,1659887421883.045
1248,1659887422693.482
1249,1659887423705.169
1250,1659887424590.668
1251,1659887425437.074
1252,1659887426259.574
1253,1659887427105.605
1254,1659887427948.48
1255,1659887428947.042
1256,1659887429908.166
1257,1659887430992.103
1258,1659887432108.759
1259,1659887433246.227
1260,1659887434193.352
1261,1659887435206.477
1262,1659887436285.758
1263,1659887437413.601
1264,1659887438484.725
1265,1659887439349.6
1266,1659887440254.818
1267,1659887441223.162
1268,1659887442420.349
1269,1659887443297.161
1270,1659887444229.473
1271,1659887445376.941
1272,1659887446299.16
1273,1659887447135.316
1274,1659887447960.659
1275,1659887448959.002
1276,1659887449893.596
1277,1659887450878.22
1278,1659887452048.814
1279,1659887452994.626
1280,1659887453966.657
1281,1659887455044.937
1282,1659887455848.375
1283,1659887456912.499
1284,1659887457772.811
1285,1659887458958.467
1286,1659887459952.779
1287,1659887461085.31
1288,1659887461917.685
1289,1659887462942.059
1290,1659887463898.309
1291,1659887465007.527
1292,1659887466169.746
1293,1659887467028.589
1294,1659887468000.682
1295,1659887469156.088
1296,1659887469993.994
1297,1659887471116.994
1298,1659887472005.837
1299,1659887473010.493
1300,1659887474144.055
1301,1659887474997.836
1302,1659887476029.773
1303,1659887477162.772
1304,1659887478042.897
1305,1659887478981.334
1306,1659887480104.552
1307,1659887481291.083
1308,1659887482112.489
1309,1659887483156.239
1310,1659887484020.27
1311,1659887485197.769
1312,1659887486311.206
1313,1659887487281.331
1314,1659887488246.049
1315,1659887489316.267
1316,1659887490325.83
1317,1659887491141.017
1318,1659887492208.86
1319,1659887493294.078
1320,1659887494364.484
1321,1659887495336.671
1322,1659887496272.171
1323,1659887497246.327
1324,1659887498366.139
1325,1659887499387.326
1326,1659887500571.669
1327,1659887501435.919
1328,1659887502499.45
1329,1659887503368.543
1330,1659887504327.793
1331,1659887505340.417
1332,1659887506235.386
1333,1659887507201.792
1334,1659887508214.635
1335,1659887509131.416
1336,1659887509976.915
1337,1659887510846.103
1338,1659887511829.477
1339,1659887512951.258
1340,1659887513813.851
1341,1659887514820.882
1342,1659887515932.507
1343,1659887516921.256
1344,1659887517881.037
1345,1659887518859.974
1346,1659887520056.818
1347,1659887521048.067
1348,1659887522141.442
1349,1659887523243.504
1350,1659887524190.066
1351,1659887525013.222
1352,1659887525867.534
1353,1659887526871.721
1354,1659887528005.721
1355,1659887528967.158
1356,1659887530085.251
1357,1659887530943.282
1358,1659887531757.094
1359,1659887532815.5
1360,1659887533768.781
1361,1659887534828.374
1362,1659887535751.374
