,0
1335,1659887496272.171
1336,1659887497246.327
1337,1659887498366.139
1338,1659887499387.326
1339,1659887500571.669
1340,1659887501435.919
1341,1659887502499.45
1342,1659887503368.543
1343,1659887504327.793
1344,1659887505340.417
1345,1659887506235.386
1346,1659887507201.792
1347,1659887508214.635
1348,1659887509131.416
1349,1659887509976.915
1350,1659887510846.103
1351,1659887511829.477
1352,1659887512951.258
1353,1659887513813.851
1354,1659887514820.882
1355,1659887515932.507
1356,1659887516921.256
1357,1659887517881.037
1358,1659887518859.974
1359,1659887520056.818
1360,1659887521048.067
1361,1659887522141.442
1362,1659887523243.504
1363,1659887524190.066
1364,1659887525013.222
1365,1659887525867.534
1366,1659887526871.721
1367,1659887528005.721
1368,1659887528967.158
1369,1659887530085.251
1370,1659887530943.282
1371,1659887531757.094
1372,1659887532815.5
1373,1659887533768.781
1374,1659887534828.374
1375,1659887535751.374
1376,1659887536903.748
1377,1659887537788.342
1378,1659887538841.185
1379,1659887539922.185
1380,1659887540869.809
1381,1659887542028.434
1382,1659887542875.965
1383,1659887543900.339
1384,1659887544840.995
1385,1659887545872.62
1386,1659887547018.651
1387,1659887548041.056
1388,1659887548903.056
1389,1659887549965.087
1390,1659887551111.711
1391,1659887551925.867
1392,1659887552866.023
1393,1659887553891.929
1394,1659887554884.866
1395,1659887555855.053
1396,1659887557015.74
1397,1659887558138.052
1398,1659887559074.521
1399,1659887560031.614
1400,1659887561122.645
1401,1659887562154.613
1402,1659887563004.863
1403,1659887564003.05
1404,1659887565191.331
1405,1659887566046.987
1406,1659887567172.611
1407,1659887568141.455
1408,1659887569144.017
1409,1659887570028.579
1410,1659887571186.735
1411,1659887572091.547
1412,1659887573198.515
1413,1659887574296.327
1414,1659887575345.577
1415,1659887576378.701
1416,1659887577424.451
1417,1659887578302.575
1418,1659887579110.2
1419,1659887580101.419
1420,1659887581009.887
1421,1659887582191.73
1422,1659887583262.98
1423,1659887584362.104
1424,1659887585534.354
1425,1659887586377.01
1426,1659887587450.353
1427,1659887588283.509
1428,1659887589443.852
1429,1659887590332.102
1430,1659887591294.695
1431,1659887592124.226
1432,1659887593271.476
1433,1659887594166.475
1434,1659887595357.506
1435,1659887596472.974
1436,1659887597580.536
1437,1659887598630.317
1438,1659887599666.254
1439,1659887600552.192
1440,1659887601658.535
1441,1659887602636.941
1442,1659887603457.378
1443,1659887604635.471
1444,1659887605738.721
1445,1659887606780.783
1446,1659887607687.97
1447,1659887608730.782
1448,1659887609906.375
1449,1659887611065.812
1450,1659887612191.624
1451,1659887613274.249
1452,1659887614390.998
1453,1659887615534.967
1454,1659887616383.216
1455,1659887617492.966
1456,1659887618653.184
1457,1659887619604.809
1458,1659887620630.465
1459,1659887621775.871
1460,1659887622757.526
1461,1659887623849.651
1462,1659887624857.432
1463,1659887625771.838
1464,1659887626893.587
1465,1659887628022.149
1466,1659887628979.586
1467,1659887629990.742
1468,1659887631098.117
1469,1659887632231.648
1470,1659887633357.772
1471,1659887634553.584
1472,1659887635595.334
1473,1659887636716.333
1474,1659887637801.458
1475,1659887638931.77
1476,1659887640093.019
1477,1659887641186.05
1478,1659887642382.769
1479,1659887643313.487
1480,1659887644448.955
1481,1659887645280.736
1482,1659887646138.236
1483,1659887646939.642
1484,1659887647901.298
1485,1659887648981.078
1486,1659887649893.609
1487,1659887650697.296
1488,1659887651543.64
1489,1659887652424.389
1490,1659887653579.889
1491,1659887654534.889
1492,1659887655358.42
1493,1659887656448.982
1494,1659887657551.325
1495,1659887658365.543
1496,1659887659535.793
1497,1659887660641.261
1498,1659887661498.823
1499,1659887662674.135
1500,1659887663558.385
1501,1659887664653.728
1502,1659887665789.197
1503,1659887666631.821
1504,1659887667465.321
1505,1659887668596.227
1506,1659887669436.445
1507,1659887670632.663
1508,1659887671491.288
1509,1659887672410.6
1510,1659887673559.068
1511,1659887674426.537
1512,1659887675382.255
1513,1659887676277.505
1514,1659887677089.067
1515,1659887678037.598
1516,1659887679072.316
1517,1659887680078.878
1518,1659887681230.128
1519,1659887682071.44
1520,1659887683087.721
1521,1659887684041.877
1522,1659887685007.72
1523,1659887686033.72
1524,1659887687212.251
1525,1659887688182.375
1526,1659887689354.0
1527,1659887690505.03
1528,1659887691323.499
1529,1659887692395.467
1530,1659887693554.967
1531,1659887694410.529
1532,1659887695445.966
1533,1659887696268.372
1534,1659887697114.622
1535,1659887697953.934
1536,1659887698850.027
1537,1659887699664.183
1538,1659887700832.433
1539,1659887701864.87
1540,1659887702905.682
1541,1659887703822.869
1542,1659887704967.087
1543,1659887706095.743
1544,1659887707028.118
1545,1659887708116.148
1546,1659887708916.117
1547,1659887710044.804
1548,1659887711125.553
1549,1659887712079.084
1550,1659887713058.615
1551,1659887714022.552
1552,1659887715177.364
1553,1659887715992.52
1554,1659887716951.02
1555,1659887718081.332
1556,1659887719012.238
1557,1659887719920.519
1558,1659887720783.643
1559,1659887721845.83
1560,1659887723004.799
1561,1659887723894.173
1562,1659887725070.892
1563,1659887726058.36
1564,1659887727016.36
1565,1659887728110.422
1566,1659887729141.296
1567,1659887730073.733
1568,1659887730923.577
1569,1659887732094.076
1570,1659887732947.513
1571,1659887733967.732
1572,1659887735006.575
1573,1659887735924.793
1574,1659887736927.418
1575,1659887737825.386
1576,1659887738835.074
1577,1659887739872.636
1578,1659887740766.667
1579,1659887741657.104
1580,1659887742626.916
1581,1659887743468.884
1582,1659887744339.29
1583,1659887745405.04
1584,1659887746297.164
1585,1659887747292.57
1586,1659887748193.257
1587,1659887749212.601
1588,1659887750277.1
1589,1659887751192.256
1590,1659887752301.881
1591,1659887753490.568
1592,1659887754641.723
1593,1659887755546.973
1594,1659887756620.41
1595,1659887757570.222
1596,1659887758511.253
1597,1659887759469.034
1598,1659887760438.721
1599,1659887761476.502
1600,1659887762333.283
1601,1659887763400.501
1602,1659887764479.813
1603,1659887765589.844
1604,1659887766489.187
1605,1659887767648.156
1606,1659887768773.655
1607,1659887769809.374
1608,1659887770822.873
1609,1659887771681.81
1610,1659887772602.31
1611,1659887773695.903
1612,1659887774508.997
1613,1659887775682.121
1614,1659887776574.59
1615,1659887777690.902
1616,1659887778509.433
1617,1659887779419.651
1618,1659887780313.994
1619,1659887781476.244
1620,1659887782470.15
1621,1659887783281.837
1622,1659887784350.587
1623,1659887785484.086
1624,1659887786345.242
1625,1659887787210.742
1626,1659887788279.054
1627,1659887789212.147
1628,1659887790257.647
1629,1659887791110.959
1630,1659887792269.208
1631,1659887793121.489
1632,1659887793989.364
1633,1659887795046.77
1634,1659887795880.082
1635,1659887796981.331
1636,1659887797944.956
1637,1659887798905.049
1638,1659887799870.83
1639,1659887800804.517
1640,1659887801875.111
1641,1659887802939.329
1642,1659887803744.704
1643,1659887804748.891
1644,1659887805943.797
1645,1659887806760.171
1646,1659887807934.765
1647,1659887809112.014
1648,1659887809924.514
1649,1659887811081.701
1650,1659887812012.732
1651,1659887812843.669
1652,1659887813705.731
1653,1659887814713.293
1654,1659887815557.918
1655,1659887816400.824
1656,1659887817599.479
1657,1659887818744.635
1658,1659887819792.822
1659,1659887820628.478
1660,1659887821519.228
1661,1659887822511.634
1662,1659887823702.321
1663,1659887824663.32
1664,1659887825565.507
1665,1659887826433.757
1666,1659887827460.069
1667,1659887828416.194
1668,1659887829555.943
1669,1659887830547.224
1670,1659887831499.443
1671,1659887832557.286
1672,1659887833701.379
1673,1659887834863.004
1674,1659887835756.347
1675,1659887836884.597
1676,1659887837691.378
1677,1659887838555.846
1678,1659887839694.502
1679,1659887840540.158
1680,1659887841430.064
1681,1659887842521.282
1682,1659887843442.969
1683,1659887844529.812
1684,1659887845650.374
1685,1659887846777.061
1686,1659887847967.311
1687,1659887849026.842
1688,1659887850039.029
1689,1659887851228.247
1690,1659887852330.684
1691,1659887853347.746
1692,1659887854460.777
1693,1659887855392.308
1694,1659887856235.87
1695,1659887857112.807
1696,1659887858187.682
1697,1659887859231.619
1698,1659887860134.306
1699,1659887861260.462
1700,1659887862250.899
1701,1659887863269.555
1702,1659887864107.929
1703,1659887865129.335
1704,1659887866133.522
1705,1659887867207.022
1706,1659887868092.772
1707,1659887868993.803
1708,1659887869909.646
1709,1659887870825.771
1710,1659887871663.051
1711,1659887872797.395
1712,1659887873604.707
1713,1659887874608.238
1714,1659887875752.956
1715,1659887876752.487
1716,1659887877623.612
1717,1659887878526.017
1718,1659887879566.548
1719,1659887880541.61
1720,1659887881421.173
1721,1659887882587.516
1722,1659887883730.859
1723,1659887884879.952
1724,1659887885968.577
1725,1659887887104.389
1726,1659887888249.92
1727,1659887889263.419
1728,1659887890381.919
1729,1659887891196.231
1730,1659887892049.231
1731,1659887893012.012
1732,1659887894173.73
1733,1659887894985.761
1734,1659887896040.417
1735,1659887897111.479
1736,1659887898164.603
1737,1659887899264.04
1738,1659887900147.321
1739,1659887900994.883
1740,1659887902035.039
1741,1659887903122.32
1742,1659887904067.038
1743,1659887904962.944
1744,1659887906115.163
1745,1659887907283.881
1746,1659887908294.099
1747,1659887909202.818
1748,1659887910190.067
1749,1659887911233.598
1750,1659887912040.16
1751,1659887913012.066
1752,1659887913816.128
1753,1659887914942.815
1754,1659887915989.034
1755,1659887917012.377
1756,1659887918087.283
1757,1659887918975.782
1758,1659887920109.407
1759,1659887921178.438
1760,1659887922305.75
1761,1659887923378.437
1762,1659887924361.718
1763,1659887925262.874
1764,1659887926125.467
1765,1659887927201.717
1766,1659887928374.435
1767,1659887929568.966
1768,1659887930717.496
1769,1659887931590.277
1770,1659887932735.839
1771,1659887933706.745
1772,1659887934526.589
1773,1659887935519.245
1774,1659887936654.775
1775,1659887937645.994
1776,1659887938668.837
1777,1659887939716.118
1778,1659887940913.274
1779,1659887942032.867
1780,1659887942959.242
1781,1659887943996.085
1782,1659887944823.022
1783,1659887945696.897
1784,1659887946505.178
1785,1659887947586.927
1786,1659887948544.489
1787,1659887949379.614
1788,1659887950346.52
1789,1659887951178.145
1790,1659887952374.832
1791,1659887953339.019
1792,1659887954505.456
1793,1659887955519.987
1794,1659887956438.986
1795,1659887957607.486
1796,1659887958511.829
1797,1659887959354.391
1798,1659887960188.078
1799,1659887961064.078
1800,1659887962259.453
1801,1659887963275.327
1802,1659887964234.764
1803,1659887965149.389
1804,1659887966246.42
1805,1659887967281.794
1806,1659887968234.2
1807,1659887969245.419
1808,1659887970437.606
1809,1659887971292.355
1810,1659887972093.824
1811,1659887972921.323
1812,1659887973812.198
1813,1659887974625.979
1814,1659887975569.166
1815,1659887976459.541
1816,1659887977504.946
1817,1659887978413.009
1818,1659887979306.914
1819,1659887980287.227
1820,1659887981205.976
1821,1659887982343.195
1822,1659887983371.569
1823,1659887984489.069
1824,1659887985364.193
1825,1659887986345.349
1826,1659887987350.193
1827,1659887988357.005
1828,1659887989230.536
1829,1659887990396.629
1830,1659887991284.566
1831,1659887992263.472
1832,1659887993276.94
1833,1659887994398.752
1834,1659887995522.658
1835,1659887996632.095
1836,1659887997509.782
1837,1659887998621.032
1838,1659887999597.25
1839,1659888000570.031
1840,1659888001499.656
1841,1659888002645.686
1842,1659888003490.155
1843,1659888004401.498
1844,1659888005230.998
1845,1659888006400.779
1846,1659888007274.216
1847,1659888008427.372
1848,1659888009297.902
1849,1659888010127.277
1850,1659888011049.683
1851,1659888012245.339
1852,1659888013394.776
1853,1659888014447.244
1854,1659888015604.306
1855,1659888016462.993
1856,1659888017650.649
1857,1659888018693.055
1858,1659888019531.711
1859,1659888020448.085
1860,1659888021279.148
1861,1659888022425.71
1862,1659888023363.147
1863,1659888024187.396
1864,1659888025354.583
1865,1659888026376.896
1866,1659888027390.676
1867,1659888028360.864
1868,1659888029249.676
1869,1659888030284.269
1870,1659888031097.769
1871,1659888032231.143
1872,1659888033363.143
1873,1659888034485.33
1874,1659888035335.767
1875,1659888036308.392
1876,1659888037400.985
1877,1659888038317.641
1878,1659888039406.047
1879,1659888040310.952
1880,1659888041218.858
1881,1659888042269.327
1882,1659888043205.014
1883,1659888044048.326
1884,1659888045091.451
1885,1659888045982.825
1886,1659888047012.981
1887,1659888048173.887
1888,1659888049337.074
1889,1659888050403.636
1890,1659888051524.667
1891,1659888052559.135
1892,1659888053631.916
1893,1659888054491.478
1894,1659888055431.946
1895,1659888056415.509
1896,1659888057423.789
1897,1659888058243.039
1898,1659888059186.226
1899,1659888060193.07
1900,1659888061149.85
1901,1659888062253.162
1902,1659888063317.506
1903,1659888064352.943
1904,1659888065169.38
1905,1659888066158.848
1906,1659888067022.442
1907,1659888067849.754
1908,1659888068852.097
1909,1659888069837.722
1910,1659888070803.128
1911,1659888071873.346
1912,1659888073027.471
1913,1659888074160.314
1914,1659888074968.814
1915,1659888075949.001
1916,1659888076960.157
1917,1659888077853.562
1918,1659888078835.218
1919,1659888079911.218
1920,1659888081103.249
1921,1659888082155.873
1922,1659888083162.779
1923,1659888084185.341
1924,1659888085298.028
1925,1659888086276.09
1926,1659888087136.59
1927,1659888088208.746
1928,1659888089189.652
1929,1659888090257.12
1930,1659888091420.776
1931,1659888092493.65
1932,1659888093666.931
1933,1659888094548.368
1934,1659888095697.743
1935,1659888096702.242
1936,1659888097889.054
1937,1659888098988.491
1938,1659888099816.054
1939,1659888100670.741
1940,1659888101498.334
1941,1659888102500.428
1942,1659888103459.083
1943,1659888104436.395
1944,1659888105338.239
1945,1659888106188.864
1946,1659888107269.019
1947,1659888108408.331
1948,1659888109259.706
1949,1659888110420.456
1950,1659888111591.768
1951,1659888112506.548
1952,1659888113544.329
1953,1659888114610.641
1954,1659888115624.86
1955,1659888116728.172
1956,1659888117624.984
1957,1659888118467.484
1958,1659888119591.108
1959,1659888120629.045
1960,1659888121557.514
1961,1659888122548.513
1962,1659888123594.825
1963,1659888124729.7
1964,1659888125752.356
1965,1659888126844.418
1966,1659888127941.542
1967,1659888129014.011
1968,1659888130196.979
1969,1659888131200.822
1970,1659888132193.853
1971,1659888133305.634
1972,1659888134172.04
1973,1659888135099.446
1974,1659888136147.539
1975,1659888137137.445
1976,1659888138031.382
1977,1659888138860.413
1978,1659888139782.256
1979,1659888140843.193
1980,1659888141940.662
1981,1659888142860.911
1982,1659888143882.661
1983,1659888144903.223
1984,1659888145998.441
1985,1659888147046.816
1986,1659888147881.316
1987,1659888148787.596
1988,1659888149855.409
1989,1659888150701.658
1990,1659888151609.658
1991,1659888152754.532
1992,1659888153931.001
1993,1659888154921.219
1994,1659888156046.75
1995,1659888157083.062
1996,1659888158239.186
1997,1659888159263.936
1998,1659888160419.561
1999,1659888161428.216
2000,1659888162382.341
2001,1659888163189.591
2002,1659888164345.528
2003,1659888165392.84
2004,1659888166360.152
2005,1659888167220.558
2006,1659888168068.807
2007,1659888168980.713
2008,1659888169799.026
2009,1659888170623.306
2010,1659888171632.744
2011,1659888172500.399
2012,1659888173621.868
2013,1659888174484.586
2014,1659888175623.804
2015,1659888176431.617
2016,1659888177600.585
2017,1659888178427.397
2018,1659888179265.647
2019,1659888180439.396
2020,1659888181497.271
2021,1659888182488.52
2022,1659888183293.676
2023,1659888184430.082
2024,1659888185325.332
2025,1659888186375.581
2026,1659888187510.831
2027,1659888188586.674
2028,1659888189588.049
2029,1659888190399.361
2030,1659888191433.111
2031,1659888192501.579
2032,1659888193374.516
2033,1659888194486.922
2034,1659888195395.765
2035,1659888196487.577
2036,1659888197450.577
2037,1659888198624.889
2038,1659888199477.795
2039,1659888200514.357
2040,1659888201513.294
2041,1659888202636.7
2042,1659888203524.824
2043,1659888204567.262
2044,1659888205604.074
2045,1659888206444.011
2046,1659888207266.26
2047,1659888208381.073
2048,1659888209431.635
2049,1659888210549.478
2050,1659888211616.884
2051,1659888212748.008
2052,1659888213734.133
2053,1659888214915.789
2054,1659888216067.413
2055,1659888217229.413
2056,1659888218031.881
2057,1659888218851.256
2058,1659888219802.693
2059,1659888220920.38
2060,1659888221844.848
2061,1659888222818.629
2062,1659888223927.723
2063,1659888224734.41
2064,1659888225725.847
2065,1659888226866.409
2066,1659888228059.44
2067,1659888228868.439
2068,1659888230022.251
2069,1659888230871.188
2070,1659888231914.688
2071,1659888233109.719
2072,1659888234283.312
2073,1659888235285.968
2074,1659888236258.843
2075,1659888237392.248
2076,1659888238294.654
2077,1659888239256.841
2078,1659888240157.185
2079,1659888241011.778
2080,1659888242039.059
2081,1659888242860.371
2082,1659888243684.84
2083,1659888244768.87
2084,1659888245713.401
2085,1659888246817.182
2086,1659888247699.65
2087,1659888248591.494
2088,1659888249753.337
2089,1659888250698.931
2090,1659888251786.118
2091,1659888252729.742
2092,1659888253751.898
2093,1659888254687.741
2094,1659888255598.21
2095,1659888256424.209
2096,1659888257238.803
2097,1659888258121.24
2098,1659888258972.552
2099,1659888260067.833
2100,1659888260915.864
2101,1659888261730.489
2102,1659888262891.676
2103,1659888263892.925
2104,1659888264768.237
2105,1659888265839.393
2106,1659888266995.58
2107,1659888268179.736
2108,1659888269186.642
2109,1659888270004.485
2110,1659888271064.266
2111,1659888272104.078
2112,1659888273223.171
2113,1659888274120.14
2114,1659888275009.015
2115,1659888275912.389
2116,1659888276861.295
2117,1659888277687.638
2118,1659888278749.232
2119,1659888279837.794
2120,1659888280896.387
2121,1659888281998.043
2122,1659888282845.48
2123,1659888283853.573
2124,1659888284815.417
2125,1659888285714.666
2126,1659888286687.791
2127,1659888287725.103
2128,1659888288617.509
2129,1659888289565.009
2130,1659888290684.289
2131,1659888291504.883
2132,1659888292416.195
2133,1659888293421.976
2134,1659888294229.351
2135,1659888295241.538
2136,1659888296103.287
2137,1659888297126.599
2138,1659888298135.755
2139,1659888299208.005
2140,1659888300354.286
2141,1659888301252.91
2142,1659888302337.597
2143,1659888303481.159
2144,1659888304566.44
2145,1659888305415.065
2146,1659888306439.221
2147,1659888307365.158
2148,1659888308211.314
2149,1659888309018.438
2150,1659888310096.063
2151,1659888311283.25
2152,1659888312303.687
2153,1659888313267.468
2154,1659888314104.155
2155,1659888315049.186
2156,1659888316216.06
2157,1659888317167.685
2158,1659888318006.716
2159,1659888319181.497
2160,1659888320079.653
2161,1659888320998.996
2162,1659888322089.996
2163,1659888322950.808
2164,1659888323849.745
2165,1659888324888.994
2166,1659888325817.369
2167,1659888326731.869
2168,1659888327621.243
2169,1659888328697.305
2170,1659888329538.711
2171,1659888330664.742
2172,1659888331680.867
2173,1659888332870.679
2174,1659888334011.835
2175,1659888334971.428
2176,1659888335787.678
2177,1659888336691.708
2178,1659888337814.958
2179,1659888338728.02
2180,1659888339803.676
2181,1659888340651.332
2182,1659888341642.269
2183,1659888342526.519
2184,1659888343596.362
2185,1659888344727.643
2186,1659888345728.017
2187,1659888346875.298
2188,1659888347843.517
2189,1659888348905.235
2190,1659888349950.891
2191,1659888351060.359
2192,1659888352045.015
2193,1659888353080.452
2194,1659888354053.952
2195,1659888355080.514
2196,1659888356087.263
2197,1659888357111.669
2198,1659888358155.919
2199,1659888359002.7
2200,1659888360122.105
2201,1659888361032.98
2202,1659888361869.542
2203,1659888362839.042
2204,1659888364004.448
2205,1659888365157.291
2206,1659888366128.009
2207,1659888367158.228
2208,1659888368179.758
2209,1659888369255.82
2210,1659888370185.758
2211,1659888371248.07
2212,1659888372276.819
2213,1659888373403.381
2214,1659888374301.35
2215,1659888375153.224
2216,1659888376281.693
2217,1659888377290.005
2218,1659888378280.973
2219,1659888379246.941
2220,1659888380086.254
2221,1659888381066.191
2222,1659888382212.628
2223,1659888383239.94
2224,1659888384071.752
2225,1659888385004.564
2226,1659888385945.501
2227,1659888387126.876
2228,1659888388142.344
2229,1659888389057.437
2230,1659888390211.187
2231,1659888391203.28
2232,1659888392263.749
2233,1659888393339.873
2234,1659888394333.248
2235,1659888395298.404
2236,1659888396109.028
2237,1659888396931.653
2238,1659888397851.09
2239,1659888398967.652
2240,1659888399928.183
2241,1659888401097.714
2242,1659888402025.339
2243,1659888403116.713
2244,1659888404049.181
2245,1659888405232.587
2246,1659888406113.774
2247,1659888407171.243
2248,1659888408107.617
2249,1659888409030.304
2250,1659888410128.492
2251,1659888411329.116
2252,1659888412163.647
2253,1659888413040.772
2254,1659888413848.209
2255,1659888414787.021
2256,1659888415751.427
2257,1659888416761.301
2258,1659888417699.145
2259,1659888418733.144
2260,1659888419745.581
2261,1659888420735.518
2262,1659888421549.737
2263,1659888422455.987
2264,1659888423579.58
2265,1659888424717.142
2266,1659888425520.36
2267,1659888426671.672
2268,1659888427604.391
2269,1659888428737.89
2270,1659888429579.484
2271,1659888430685.108
2272,1659888431572.139
2273,1659888432645.826
2274,1659888433450.951
2275,1659888434320.638
2276,1659888435174.669
2277,1659888436029.731
2278,1659888436925.231
2279,1659888437772.23
2280,1659888438622.449
2281,1659888439704.917
2282,1659888440750.229
2283,1659888441644.385
2284,1659888442660.853
2285,1659888443814.54
2286,1659888444771.665
2287,1659888445752.821
2288,1659888446822.602
2289,1659888447678.351
2290,1659888448479.132
2291,1659888449480.288
2292,1659888450563.788
2293,1659888451650.694
2294,1659888452554.537
2295,1659888453727.411
2296,1659888454882.974
2297,1659888455703.504
2298,1659888456870.598
2299,1659888457866.035
2300,1659888459045.628
2301,1659888459975.159
2302,1659888460900.909
2303,1659888461903.127
2304,1659888462783.908
2305,1659888463976.439
2306,1659888465088.407
2307,1659888466049.438
2308,1659888466921.219
2309,1659888468059.031
2310,1659888468943.249
2311,1659888469852.718
2312,1659888470766.123
2313,1659888471656.654
2314,1659888472638.716
2315,1659888473768.591
2316,1659888474910.778
2317,1659888476031.184
2318,1659888477120.308
2319,1659888478290.62
2320,1659888479270.464
2321,1659888480291.682
2322,1659888481173.9
2323,1659888482050.806
2324,1659888483183.587
2325,1659888484222.556
2326,1659888485044.368
2327,1659888486045.617
2328,1659888487014.773
2329,1659888487848.648
2330,1659888488763.21
2331,1659888489596.897
2332,1659888490482.99
2333,1659888491582.303
2334,1659888492450.021
2335,1659888493571.114
2336,1659888494528.77
2337,1659888495371.489
2338,1659888496184.394
2339,1659888497207.8
2340,1659888498049.675
2341,1659888499246.643
2342,1659888500156.049
2343,1659888501288.299
2344,1659888502459.704
2345,1659888503551.298
2346,1659888504438.391
2347,1659888505432.297
2348,1659888506335.797
2349,1659888507311.484
2350,1659888508140.671
2351,1659888508975.452
2352,1659888509906.108
2353,1659888511103.388
2354,1659888511920.107
2355,1659888512879.169
2356,1659888513726.606
2357,1659888514575.418
2358,1659888515644.855
2359,1659888516686.199
2360,1659888517856.479
2361,1659888518767.292
2362,1659888519958.791
2363,1659888520797.416
2364,1659888521819.603
2365,1659888522669.853
2366,1659888523492.602
2367,1659888524506.477
2368,1659888525329.07
2369,1659888526389.195
2370,1659888527361.913
2371,1659888528461.475
2372,1659888529568.694
2373,1659888530434.693
2374,1659888531563.412
2375,1659888532545.13
2376,1659888533457.161
2377,1659888534406.379
2378,1659888535313.066
2379,1659888536154.035
2380,1659888537106.972
2381,1659888538135.534
2382,1659888539033.159
2383,1659888540226.471
2384,1659888541031.189
2385,1659888541911.532
2386,1659888543014.563
2387,1659888543904.157
2388,1659888544987.406
2389,1659888546097.187
2390,1659888547171.218
2391,1659888548079.967
2392,1659888549053.842
2393,1659888550025.435
2394,1659888551077.935
2395,1659888552209.091
2396,1659888553014.278
2397,1659888553885.184
2398,1659888554794.777
2399,1659888555914.402
2400,1659888556982.651
2401,1659888558056.057
2402,1659888559027.682
2403,1659888560070.713
2404,1659888560874.15
2405,1659888561804.087
2406,1659888562730.43
2407,1659888563595.18
2408,1659888564463.617
2409,1659888565498.117
2410,1659888566343.804
2411,1659888567440.835
2412,1659888568583.053
2413,1659888569610.365
2414,1659888570498.615
2415,1659888571441.833
2416,1659888572253.895
2417,1659888573451.801
2418,1659888574286.019
2419,1659888575228.363
2420,1659888576176.206
2421,1659888577309.456
2422,1659888578440.236
2423,1659888579352.486
2424,1659888580537.767
2425,1659888581402.423
2426,1659888582326.579
2427,1659888583263.016
2428,1659888584276.109
2429,1659888585473.89
2430,1659888586449.639
2431,1659888587291.233
2432,1659888588130.201
2433,1659888589117.107
2434,1659888590089.326
2435,1659888591168.825
2436,1659888592026.137
2437,1659888593080.981
2438,1659888594270.918
2439,1659888595345.573
2440,1659888596499.26
2441,1659888597537.229
2442,1659888598357.947
2443,1659888599207.103
2444,1659888600270.415
2445,1659888601448.196
2446,1659888602414.727
2447,1659888603561.383
2448,1659888604444.226
2449,1659888605354.226
2450,1659888606472.538
2451,1659888607281.194
2452,1659888608117.85
2453,1659888609284.755
2454,1659888610257.255
2455,1659888611392.942
2456,1659888612534.848
2457,1659888613393.379
2458,1659888614450.784
2459,1659888615589.222
2460,1659888616395.002
2461,1659888617585.221
2462,1659888618636.564
2463,1659888619507.72
2464,1659888620366.47
2465,1659888621171.157
2466,1659888622229.625
2467,1659888623185.031
2468,1659888624040.718
2469,1659888625050.655
2470,1659888625935.967
2471,1659888626893.529
2472,1659888627700.623
2473,1659888628661.716
2474,1659888629649.997
2475,1659888630759.747
2476,1659888631872.059
2477,1659888632954.246
2478,1659888634004.152
2479,1659888634813.026
2480,1659888635911.651
2481,1659888636889.65
2482,1659888637743.431
2483,1659888638647.025
2484,1659888639525.681
2485,1659888640492.368
2486,1659888641297.93
2487,1659888642168.867
2488,1659888642983.773
2489,1659888644019.835
2490,1659888645156.335
2491,1659888646354.459
2492,1659888647551.709
2493,1659888648402.646
2494,1659888649472.395
2495,1659888650635.739
2496,1659888651823.488
2497,1659888652973.175
2498,1659888654163.425
2499,1659888655222.768
2500,1659888656141.111
2501,1659888656950.486
2502,1659888658042.298
2503,1659888659114.298
2504,1659888659938.672
2505,1659888660900.891
2506,1659888661701.265
2507,1659888662777.14
2508,1659888663756.452
2509,1659888664819.577
2510,1659888665643.233
2511,1659888666504.826
2512,1659888667515.138
2513,1659888668563.638
2514,1659888669403.887
2515,1659888670430.606
2516,1659888671566.824
2517,1659888672514.011
2518,1659888673706.667
2519,1659888674796.885
2520,1659888675995.197
2521,1659888676981.978
2522,1659888677923.228
2523,1659888678941.54
2524,1659888680014.821
2525,1659888680901.07
2526,1659888681862.007
2527,1659888683017.382
2528,1659888684109.225
2529,1659888685133.694
2530,1659888686254.818
2531,1659888687418.036
2532,1659888688508.692
2533,1659888689698.504
2534,1659888690789.566
2535,1659888691879.285
2536,1659888692966.534
2537,1659888693947.159
2538,1659888694825.44
2539,1659888695943.908
2540,1659888696911.22
2541,1659888697840.626
2542,1659888698932.844
2543,1659888699884.188
2544,1659888700897.937
2545,1659888701972.531
2546,1659888702961.874
2547,1659888703911.436
2548,1659888704723.123
2549,1659888705565.529
2550,1659888706393.154
2551,1659888707432.31
2552,1659888708588.84
2553,1659888709489.215
2554,1659888710550.683
2555,1659888711683.089
2556,1659888712750.245
2557,1659888713623.182
2558,1659888714822.713
2559,1659888715960.025
2560,1659888716761.587
2561,1659888717606.899
2562,1659888718791.555
2563,1659888719945.93
2564,1659888721089.492
2565,1659888721948.523
2566,1659888722919.897
2567,1659888723939.709
2568,1659888725098.303
2569,1659888726048.615
2570,1659888727187.989
2571,1659888728144.301
2572,1659888729014.02
2573,1659888729887.957
2574,1659888730811.8
2575,1659888731880.644
2576,1659888732973.643
2577,1659888734164.58
2578,1659888734969.392
2579,1659888736168.611
2580,1659888737266.048
2581,1659888738076.516
2582,1659888739219.703
2583,1659888740267.984
2584,1659888741265.265
2585,1659888742146.796
2586,1659888742954.608
2587,1659888743945.326
2588,1659888744873.638
2589,1659888746032.013
2590,1659888746853.45
2591,1659888747868.512
2592,1659888748849.887
2593,1659888749790.355
2594,1659888750908.261
2595,1659888751829.354
2596,1659888752774.51
2597,1659888753913.103
2598,1659888754922.603
2599,1659888755876.321
2600,1659888756779.352
2601,1659888757949.071
2602,1659888758939.664
2603,1659888760000.07
2604,1659888760903.632
2605,1659888761974.319
2606,1659888762943.975
