,subj_sess,time,key,value
14,U540_ses0,429.769775390625,syncPulse,{}
15,U540_ses0,1325.269775390625,syncPulse,{}
16,U540_ses0,2292.010009765625,syncPulse,{}
17,U540_ses0,3406.47998046875,syncPulse,{}
18,U540_ses0,4373.919921875,syncPulse,{}
19,U540_ses0,5471.329833984375,syncPulse,{}
20,U540_ses0,6605.760009765625,syncPulse,{}
21,U540_ses0,7538.179931640625,syncPulse,{}
22,U540_ses0,8598.469970703125,syncPulse,{}
23,U540_ses0,9415.75,syncPulse,{}
24,U540_ses0,10590.2099609375,syncPulse,{}
25,U540_ses0,11701.419921875,syncPulse,{}
26,U540_ses0,12772.849853515625,syncPulse,{}
27,U540_ses0,13704.739990234375,syncPulse,{}
28,U540_ses0,14771.219970703125,syncPulse,{}
34,U540_ses0,15852.719970703125,syncPulse,{}
35,U540_ses0,16869.909912109375,syncPulse,{}
36,U540_ses0,18044.199951171875,syncPulse,{}
37,U540_ses0,19161.47998046875,syncPulse,{}
38,U540_ses0,20309.969970703125,syncPulse,{}
39,U540_ses0,21132.329833984375,syncPulse,{}
40,U540_ses0,22099.60986328125,syncPulse,{}
41,U540_ses0,22902.769775390625,syncPulse,{}
42,U540_ses0,23879.159912109375,syncPulse,{}
43,U540_ses0,24726.60986328125,syncPulse,{}
44,U540_ses0,25807.059814453125,syncPulse,{}
45,U540_ses0,26958.519775390625,syncPulse,{}
46,U540_ses0,28063.010009765625,syncPulse,{}
47,U540_ses0,28939.4599609375,syncPulse,{}
48,U540_ses0,29953.909912109375,syncPulse,{}
49,U540_ses0,30849.179931640625,syncPulse,{}
50,U540_ses0,31906.559814453125,syncPulse,{}
51,U540_ses0,32926.019775390625,syncPulse,{}
52,U540_ses0,33966.260009765625,syncPulse,{}
53,U540_ses0,34984.449951171875,syncPulse,{}
54,U540_ses0,35923.85986328125,syncPulse,{}
55,U540_ses0,36811.309814453125,syncPulse,{}
56,U540_ses0,37749.52978515625,syncPulse,{}
57,U540_ses0,38672.760009765625,syncPulse,{}
58,U540_ses0,39816.9599609375,syncPulse,{}
59,U540_ses0,40656.22998046875,syncPulse,{}
60,U540_ses0,41841.679931640625,syncPulse,{}
61,U540_ses0,42663.139892578125,syncPulse,{}
62,U540_ses0,43554.60986328125,syncPulse,{}
63,U540_ses0,44504.06982421875,syncPulse,{}
64,U540_ses0,45475.599853515625,syncPulse,{}
70,U540_ses0,46462.059814453125,syncPulse,{}
71,U540_ses0,47569.4599609375,syncPulse,{}
72,U540_ses0,48386.8798828125,syncPulse,{}
73,U540_ses0,49295.349853515625,syncPulse,{}
74,U540_ses0,50333.58984375,syncPulse,{}
75,U540_ses0,51439.02978515625,syncPulse,{}
76,U540_ses0,52247.039794921875,syncPulse,{}
77,U540_ses0,53373.81982421875,syncPulse,{}
78,U540_ses0,54338.27978515625,syncPulse,{}
79,U540_ses0,55327.52978515625,syncPulse,{}
80,U540_ses0,56219.89990234375,syncPulse,{}
81,U540_ses0,57408.2998046875,syncPulse,{}
82,U540_ses0,58475.7998046875,syncPulse,{}
83,U540_ses0,59562.2998046875,syncPulse,{}
84,U540_ses0,60707.75,syncPulse,{}
85,U540_ses0,61537.18994140625,syncPulse,{}
86,U540_ses0,62392.489990234375,syncPulse,{}
87,U540_ses0,63238.9599609375,syncPulse,{}
88,U540_ses0,64361.39990234375,syncPulse,{}
89,U540_ses0,65277.849853515625,syncPulse,{}
90,U540_ses0,66169.25,syncPulse,{}
96,U540_ses0,66999.44995117188,syncPulse,{}
97,U540_ses0,68111.71997070312,syncPulse,{}
98,U540_ses0,69039.21997070312,syncPulse,{}
99,U540_ses0,70032.44995117188,syncPulse,{}
100,U540_ses0,70911.83984375,syncPulse,{}
101,U540_ses0,71962.14990234375,syncPulse,{}
102,U540_ses0,73135.169921875,syncPulse,{}
103,U540_ses0,74244.60986328125,syncPulse,{}
104,U540_ses0,75080.93994140625,syncPulse,{}
105,U540_ses0,76027.36987304688,syncPulse,{}
106,U540_ses0,77138.82983398438,syncPulse,{}
107,U540_ses0,77966.05981445312,syncPulse,{}
108,U540_ses0,79041.47998046875,syncPulse,{}
109,U540_ses0,79934.93994140625,syncPulse,{}
110,U540_ses0,80779.38989257812,syncPulse,{}
111,U540_ses0,81866.60986328125,syncPulse,{}
112,U540_ses0,83034.89990234375,syncPulse,{}
113,U540_ses0,84210.2998046875,syncPulse,{}
114,U540_ses0,85200.51977539062,syncPulse,{}
115,U540_ses0,86251.82983398438,syncPulse,{}
116,U540_ses0,87344.23999023438,syncPulse,{}
117,U540_ses0,88220.69995117188,syncPulse,{}
118,U540_ses0,89048.92993164062,syncPulse,{}
119,U540_ses0,89895.36987304688,syncPulse,{}
120,U540_ses0,90794.78979492188,syncPulse,{}
121,U540_ses0,91864.98999023438,syncPulse,{}
122,U540_ses0,92902.28979492188,syncPulse,{}
123,U540_ses0,94101.60986328125,syncPulse,{}
124,U540_ses0,94910.9599609375,syncPulse,{}
125,U540_ses0,96040.35986328125,syncPulse,{}
126,U540_ses0,97214.63989257812,syncPulse,{}
127,U540_ses0,98183.83984375,syncPulse,{}
128,U540_ses0,99016.01000976562,syncPulse,{}
129,U540_ses0,99895.34985351562,syncPulse,{}
130,U540_ses0,100850.7099609375,syncPulse,{}
131,U540_ses0,102045.06982421875,syncPulse,{}
132,U540_ses0,103136.15991210938,syncPulse,{}
133,U540_ses0,104250.38989257812,syncPulse,{}
139,U540_ses0,105209.69995117188,syncPulse,{}
140,U540_ses0,106063.90991210938,syncPulse,{}
141,U540_ses0,106897.17993164062,syncPulse,{}
142,U540_ses0,107714.3798828125,syncPulse,{}
143,U540_ses0,108641.65991210938,syncPulse,{}
144,U540_ses0,109483.8798828125,syncPulse,{}
145,U540_ses0,110464.18994140625,syncPulse,{}
146,U540_ses0,111624.68994140625,syncPulse,{}
147,U540_ses0,112815.89990234375,syncPulse,{}
148,U540_ses0,113808.32983398438,syncPulse,{}
149,U540_ses0,114909.80981445312,syncPulse,{}
150,U540_ses0,115852.60986328125,syncPulse,{}
151,U540_ses0,116739.88989257812,syncPulse,{}
152,U540_ses0,117610.3798828125,syncPulse,{}
153,U540_ses0,118541.669921875,syncPulse,{}
154,U540_ses0,119607.09985351562,syncPulse,{}
155,U540_ses0,120606.5498046875,syncPulse,{}
156,U540_ses0,121760.98999023438,syncPulse,{}
157,U540_ses0,122844.4599609375,syncPulse,{}
158,U540_ses0,123724.76000976562,syncPulse,{}
159,U540_ses0,124618.2099609375,syncPulse,{}
160,U540_ses0,125626.8798828125,syncPulse,{}
161,U540_ses0,126440.169921875,syncPulse,{}
162,U540_ses0,127613.5,syncPulse,{}
163,U540_ses0,128712.84985351562,syncPulse,{}
164,U540_ses0,129620.26000976562,syncPulse,{}
165,U540_ses0,130591.5498046875,syncPulse,{}
166,U540_ses0,131533.80981445312,syncPulse,{}
167,U540_ses0,132728.10986328125,syncPulse,{}
168,U540_ses0,133724.419921875,syncPulse,{}
169,U540_ses0,134862.669921875,syncPulse,{}
170,U540_ses0,135711.9599609375,syncPulse,{}
171,U540_ses0,136909.3798828125,syncPulse,{}
172,U540_ses0,137762.63989257812,syncPulse,{}
173,U540_ses0,138778.97998046875,syncPulse,{}
174,U540_ses0,139715.18994140625,syncPulse,{}
175,U540_ses0,140732.34985351562,syncPulse,{}
176,U540_ses0,141807.61987304688,syncPulse,{}
177,U540_ses0,142956.919921875,syncPulse,{}
178,U540_ses0,144143.38989257812,syncPulse,{}
179,U540_ses0,145209.84985351562,syncPulse,{}
180,U540_ses0,146148.07983398438,syncPulse,{}
181,U540_ses0,147227.46997070312,syncPulse,{}
182,U540_ses0,148071.919921875,syncPulse,{}
183,U540_ses0,148969.38989257812,syncPulse,{}
184,U540_ses0,150036.84985351562,syncPulse,{}
185,U540_ses0,151078.15991210938,syncPulse,{}
186,U540_ses0,152181.5,syncPulse,{}
187,U540_ses0,153018.88989257812,syncPulse,{}
188,U540_ses0,153986.36987304688,syncPulse,{}
189,U540_ses0,155066.72998046875,syncPulse,{}
190,U540_ses0,156068.07983398438,syncPulse,{}
191,U540_ses0,156979.40991210938,syncPulse,{}
192,U540_ses0,157988.88989257812,syncPulse,{}
193,U540_ses0,159010.31982421875,syncPulse,{}
194,U540_ses0,160160.63989257812,syncPulse,{}
195,U540_ses0,161001.05981445312,syncPulse,{}
196,U540_ses0,161861.32983398438,syncPulse,{}
197,U540_ses0,162778.86987304688,syncPulse,{}
198,U540_ses0,163598.13989257812,syncPulse,{}
199,U540_ses0,164669.5498046875,syncPulse,{}
200,U540_ses0,165506.85986328125,syncPulse,{}
201,U540_ses0,166672.39990234375,syncPulse,{}
202,U540_ses0,167666.89990234375,syncPulse,{}
203,U540_ses0,168721.36987304688,syncPulse,{}
204,U540_ses0,169773.68994140625,syncPulse,{}
205,U540_ses0,170718.1298828125,syncPulse,{}
206,U540_ses0,171552.58984375,syncPulse,{}
207,U540_ses0,172606.89990234375,syncPulse,{}
208,U540_ses0,173802.3798828125,syncPulse,{}
209,U540_ses0,174649.82983398438,syncPulse,{}
210,U540_ses0,175774.25,syncPulse,{}
211,U540_ses0,176578.65991210938,syncPulse,{}
212,U540_ses0,177676.4599609375,syncPulse,{}
213,U540_ses0,178689.75,syncPulse,{}
214,U540_ses0,179845.10986328125,syncPulse,{}
215,U540_ses0,180973.56982421875,syncPulse,{}
216,U540_ses0,182143.23999023438,syncPulse,{}
217,U540_ses0,183219.5,syncPulse,{}
218,U540_ses0,184051.92993164062,syncPulse,{}
219,U540_ses0,185117.40991210938,syncPulse,{}
220,U540_ses0,186184.88989257812,syncPulse,{}
221,U540_ses0,187089.2099609375,syncPulse,{}
222,U540_ses0,188116.61987304688,syncPulse,{}
223,U540_ses0,189233.11987304688,syncPulse,{}
224,U540_ses0,190169.57983398438,syncPulse,{}
225,U540_ses0,191307.05981445312,syncPulse,{}
226,U540_ses0,192294.36987304688,syncPulse,{}
227,U540_ses0,193327.6298828125,syncPulse,{}
228,U540_ses0,194393.02978515625,syncPulse,{}
229,U540_ses0,195288.47998046875,syncPulse,{}
230,U540_ses0,196245.69995117188,syncPulse,{}
231,U540_ses0,197203.07983398438,syncPulse,{}
232,U540_ses0,198332.51000976562,syncPulse,{}
233,U540_ses0,199246.7099609375,syncPulse,{}
234,U540_ses0,200275.10986328125,syncPulse,{}
235,U540_ses0,201247.52978515625,syncPulse,{}
236,U540_ses0,202131.9599609375,syncPulse,{}
237,U540_ses0,203121.47998046875,syncPulse,{}
238,U540_ses0,204166.8798828125,syncPulse,{}
239,U540_ses0,205089.18994140625,syncPulse,{}
240,U540_ses0,206095.60986328125,syncPulse,{}
241,U540_ses0,206944.89990234375,syncPulse,{}
242,U540_ses0,207787.34985351562,syncPulse,{}
243,U540_ses0,208706.67993164062,syncPulse,{}
244,U540_ses0,209862.88989257812,syncPulse,{}
245,U540_ses0,210860.23999023438,syncPulse,{}
246,U540_ses0,211874.63989257812,syncPulse,{}
247,U540_ses0,213070.90991210938,syncPulse,{}
248,U540_ses0,214136.36987304688,syncPulse,{}
249,U540_ses0,214957.84985351562,syncPulse,{}
250,U540_ses0,215828.08984375,syncPulse,{}
251,U540_ses0,216811.2998046875,syncPulse,{}
252,U540_ses0,217695.5,syncPulse,{}
253,U540_ses0,218649.919921875,syncPulse,{}
254,U540_ses0,219453.38989257812,syncPulse,{}
255,U540_ses0,220586.919921875,syncPulse,{}
256,U540_ses0,221525.32983398438,syncPulse,{}
261,U540_ses0,222603.55981445312,syncPulse,{}
263,U540_ses0,223521.7998046875,syncPulse,{}
264,U540_ses0,224636.169921875,syncPulse,{}
265,U540_ses0,225793.5498046875,syncPulse,{}
266,U540_ses0,226797.0,syncPulse,{}
267,U540_ses0,227985.26977539062,syncPulse,{}
268,U540_ses0,229084.73999023438,syncPulse,{}
269,U540_ses0,230174.2099609375,syncPulse,{}
270,U540_ses0,231140.67993164062,syncPulse,{}
271,U540_ses0,232015.14990234375,syncPulse,{}
272,U540_ses0,232997.61987304688,syncPulse,{}
273,U540_ses0,234182.1298828125,syncPulse,{}
274,U540_ses0,235164.55981445312,syncPulse,{}
275,U540_ses0,236208.01000976562,syncPulse,{}
276,U540_ses0,237188.33984375,syncPulse,{}
277,U540_ses0,238019.56982421875,syncPulse,{}
278,U540_ses0,239130.01977539062,syncPulse,{}
279,U540_ses0,239988.28979492188,syncPulse,{}
280,U540_ses0,241006.69995117188,syncPulse,{}
281,U540_ses0,241869.17993164062,syncPulse,{}
282,U540_ses0,242776.5498046875,syncPulse,{}
283,U540_ses0,243936.07983398438,syncPulse,{}
284,U540_ses0,245074.5498046875,syncPulse,{}
285,U540_ses0,245998.01977539062,syncPulse,{}
286,U540_ses0,246989.51977539062,syncPulse,{}
287,U540_ses0,248155.97998046875,syncPulse,{}
288,U540_ses0,249199.5,syncPulse,{}
289,U540_ses0,250024.83984375,syncPulse,{}
297,U540_ses0,251198.169921875,syncPulse,{}
298,U540_ses0,252070.68994140625,syncPulse,{}
308,U540_ses0,253046.59985351562,syncPulse,{}
309,U540_ses0,253957.8798828125,syncPulse,{}
310,U540_ses0,255053.15991210938,syncPulse,{}
311,U540_ses0,255887.44995117188,syncPulse,{}
312,U540_ses0,256893.97998046875,syncPulse,{}
313,U540_ses0,257764.38989257812,syncPulse,{}
314,U540_ses0,258894.60986328125,syncPulse,{}
315,U540_ses0,259859.88989257812,syncPulse,{}
316,U540_ses0,260664.32983398438,syncPulse,{}
317,U540_ses0,261524.61987304688,syncPulse,{}
318,U540_ses0,262468.0100097656,syncPulse,{}
350,U540_ses0,263498.0100097656,syncPulse,{}
379,U540_ses0,264487.3098144531,syncPulse,{}
406,U540_ses0,265410.6599121094,syncPulse,{}
430,U540_ses0,266242.08984375,syncPulse,{}
455,U540_ses0,267053.419921875,syncPulse,{}
480,U540_ses0,267936.8498535156,syncPulse,{}
508,U540_ses0,268914.1298828125,syncPulse,{}
539,U540_ses0,270004.4499511719,syncPulse,{}
567,U540_ses0,270956.93994140625,syncPulse,{}
596,U540_ses0,271931.43994140625,syncPulse,{}
625,U540_ses0,272826.64990234375,syncPulse,{}
655,U540_ses0,273811.83984375,syncPulse,{}
689,U540_ses0,274883.27978515625,syncPulse,{}
712,U540_ses0,275713.77978515625,syncPulse,{}
746,U540_ses0,276832.02978515625,syncPulse,{}
774,U540_ses0,277811.2600097656,syncPulse,{}
803,U540_ses0,278802.64990234375,syncPulse,{}
831,U540_ses0,279768.1398925781,syncPulse,{}
863,U540_ses0,280804.64990234375,syncPulse,{}
891,U540_ses0,281750.0498046875,syncPulse,{}
923,U540_ses0,282823.3698730469,syncPulse,{}
956,U540_ses0,283939.85986328125,syncPulse,{}
984,U540_ses0,284833.1298828125,syncPulse,{}
1015,U540_ses0,285931.5498046875,syncPulse,{}
1041,U540_ses0,286803.0397949219,syncPulse,{}
1067,U540_ses0,287692.33984375,syncPulse,{}
1098,U540_ses0,288639.669921875,syncPulse,{}
1124,U540_ses0,289476.8898925781,syncPulse,{}
1153,U540_ses0,290386.1799316406,syncPulse,{}
1179,U540_ses0,291286.6398925781,syncPulse,{}
1208,U540_ses0,292232.0998535156,syncPulse,{}
1223,U540_ses0,293086.9499511719,syncPulse,{}
1224,U540_ses0,294044.3798828125,syncPulse,{}
1225,U540_ses0,295162.5598144531,syncPulse,{}
1226,U540_ses0,296240.9699707031,syncPulse,{}
1227,U540_ses0,297210.2199707031,syncPulse,{}
1228,U540_ses0,298225.4499511719,syncPulse,{}
1229,U540_ses0,299116.9099121094,syncPulse,{}
1230,U540_ses0,300096.3898925781,syncPulse,{}
1231,U540_ses0,301178.89990234375,syncPulse,{}
1232,U540_ses0,302044.2199707031,syncPulse,{}
1233,U540_ses0,302978.52978515625,syncPulse,{}
1234,U540_ses0,303999.0,syncPulse,{}
1235,U540_ses0,305097.3498535156,syncPulse,{}
1236,U540_ses0,305976.5798339844,syncPulse,{}
1237,U540_ses0,307102.02978515625,syncPulse,{}
1238,U540_ses0,307926.2998046875,syncPulse,{}
1239,U540_ses0,308731.4099121094,syncPulse,{}
1241,U540_ses0,309818.6398925781,syncPulse,{}
1243,U540_ses0,310908.9699707031,syncPulse,{}
1258,U540_ses0,311849.1298828125,syncPulse,{}
1293,U540_ses0,313048.4099121094,syncPulse,{}
1321,U540_ses0,314015.6799316406,syncPulse,{}
1354,U540_ses0,315131.10986328125,syncPulse,{}
1384,U540_ses0,316200.64990234375,syncPulse,{}
1417,U540_ses0,317314.1298828125,syncPulse,{}
1442,U540_ses0,318210.35986328125,syncPulse,{}
1472,U540_ses0,319234.6298828125,syncPulse,{}
1506,U540_ses0,320394.9599609375,syncPulse,{}
1538,U540_ses0,321516.2399902344,syncPulse,{}
1571,U540_ses0,322652.75,syncPulse,{}
1599,U540_ses0,323592.9699707031,syncPulse,{}
1627,U540_ses0,324573.27978515625,syncPulse,{}
1652,U540_ses0,325425.5397949219,syncPulse,{}
1676,U540_ses0,326253.93994140625,syncPulse,{}
1703,U540_ses0,327095.39990234375,syncPulse,{}
1726,U540_ses0,327923.68994140625,syncPulse,{}
1762,U540_ses0,329075.89990234375,syncPulse,{}
1790,U540_ses0,330028.3498535156,syncPulse,{}
1817,U540_ses0,330976.56982421875,syncPulse,{}
1853,U540_ses0,332140.8798828125,syncPulse,{}
1879,U540_ses0,333040.35986328125,syncPulse,{}
1913,U540_ses0,334225.6198730469,syncPulse,{}
1947,U540_ses0,335378.8498535156,syncPulse,{}
1973,U540_ses0,336258.02978515625,syncPulse,{}
2003,U540_ses0,337197.419921875,syncPulse,{}
2030,U540_ses0,338092.6398925781,syncPulse,{}
2059,U540_ses0,339087.0498046875,syncPulse,{}
2089,U540_ses0,340106.52978515625,syncPulse,{}
2118,U540_ses0,341051.9499511719,syncPulse,{}
2142,U540_ses0,341917.52978515625,syncPulse,{}
2170,U540_ses0,342860.8698730469,syncPulse,{}
2209,U540_ses0,343811.14990234375,syncPulse,{}
2211,U540_ses0,344829.60986328125,syncPulse,{}
2221,U540_ses0,345991.5197753906,syncPulse,{}
2222,U540_ses0,346936.9499511719,syncPulse,{}
2223,U540_ses0,348023.33984375,syncPulse,{}
2224,U540_ses0,349065.8098144531,syncPulse,{}
2225,U540_ses0,349915.33984375,syncPulse,{}
2226,U540_ses0,351079.83984375,syncPulse,{}
2227,U540_ses0,351953.33984375,syncPulse,{}
2228,U540_ses0,353144.8498535156,syncPulse,{}
2229,U540_ses0,354076.10986328125,syncPulse,{}
2230,U540_ses0,355134.5598144531,syncPulse,{}
2234,U540_ses0,356281.33984375,syncPulse,{}
2235,U540_ses0,357406.5998535156,syncPulse,{}
2236,U540_ses0,358561.0197753906,syncPulse,{}
2237,U540_ses0,359529.5498046875,syncPulse,{}
2238,U540_ses0,360599.0498046875,syncPulse,{}
2239,U540_ses0,361437.419921875,syncPulse,{}
2240,U540_ses0,362534.7897949219,syncPulse,{}
2241,U540_ses0,363407.31982421875,syncPulse,{}
2242,U540_ses0,364459.5197753906,syncPulse,{}
2243,U540_ses0,365397.9499511719,syncPulse,{}
2244,U540_ses0,366524.2199707031,syncPulse,{}
2245,U540_ses0,367363.6599121094,syncPulse,{}
2246,U540_ses0,368177.1599121094,syncPulse,{}
2247,U540_ses0,369191.4099121094,syncPulse,{}
2248,U540_ses0,370226.6599121094,syncPulse,{}
2249,U540_ses0,371156.8898925781,syncPulse,{}
2250,U540_ses0,372175.0998535156,syncPulse,{}
2251,U540_ses0,373277.419921875,syncPulse,{}
2252,U540_ses0,374082.8698730469,syncPulse,{}
2265,U540_ses0,375098.0598144531,syncPulse,{}
2296,U540_ses0,376154.43994140625,syncPulse,{}
2325,U540_ses0,377147.77978515625,syncPulse,{}
2360,U540_ses0,378337.169921875,syncPulse,{}
2393,U540_ses0,379499.6999511719,syncPulse,{}
2421,U540_ses0,380389.9299316406,syncPulse,{}
2451,U540_ses0,381472.1398925781,syncPulse,{}
2480,U540_ses0,382426.4699707031,syncPulse,{}
2509,U540_ses0,383411.8098144531,syncPulse,{}
2541,U540_ses0,384514.27978515625,syncPulse,{}
2569,U540_ses0,385501.7399902344,syncPulse,{}
2596,U540_ses0,386377.1799316406,syncPulse,{}
2632,U540_ses0,387550.64990234375,syncPulse,{}
2664,U540_ses0,388719.1398925781,syncPulse,{}
2692,U540_ses0,389646.6198730469,syncPulse,{}
2720,U540_ses0,390454.35986328125,syncPulse,{}
2744,U540_ses0,391408.5498046875,syncPulse,{}
2764,U540_ses0,392392.7399902344,syncPulse,{}
2786,U540_ses0,393519.1398925781,syncPulse,{}
2813,U540_ses0,394644.6198730469,syncPulse,{}
2838,U540_ses0,395625.02978515625,syncPulse,{}
2864,U540_ses0,396673.3298339844,syncPulse,{}
2894,U540_ses0,397865.7697753906,syncPulse,{}
2921,U540_ses0,398956.06982421875,syncPulse,{}
2942,U540_ses0,399767.5100097656,syncPulse,{}
2969,U540_ses0,400859.9899902344,syncPulse,{}
2996,U540_ses0,401982.47998046875,syncPulse,{}
3020,U540_ses0,402914.7998046875,syncPulse,{}
3042,U540_ses0,403787.1298828125,syncPulse,{}
3062,U540_ses0,404593.3798828125,syncPulse,{}
3095,U540_ses0,405713.56982421875,syncPulse,{}
3120,U540_ses0,406658.77978515625,syncPulse,{}
3144,U540_ses0,407631.0397949219,syncPulse,{}
3175,U540_ses0,408817.3498535156,syncPulse,{}
3202,U540_ses0,409933.81982421875,syncPulse,{}
3222,U540_ses0,410735.2399902344,syncPulse,{}
3243,U540_ses0,411688.5197753906,syncPulse,{}
3244,U540_ses0,412823.81982421875,syncPulse,{}
3245,U540_ses0,414015.10986328125,syncPulse,{}
3246,U540_ses0,414893.5197753906,syncPulse,{}
3247,U540_ses0,416080.0100097656,syncPulse,{}
3248,U540_ses0,417164.5,syncPulse,{}
3249,U540_ses0,418075.83984375,syncPulse,{}
3250,U540_ses0,419045.33984375,syncPulse,{}
3251,U540_ses0,419909.8498535156,syncPulse,{}
3252,U540_ses0,420772.1398925781,syncPulse,{}
3253,U540_ses0,421924.35986328125,syncPulse,{}
3254,U540_ses0,422794.7697753906,syncPulse,{}
3255,U540_ses0,423881.3098144531,syncPulse,{}
3256,U540_ses0,424889.4299316406,syncPulse,{}
3257,U540_ses0,425770.8698730469,syncPulse,{}
3258,U540_ses0,426916.3498535156,syncPulse,{}
3259,U540_ses0,428008.75,syncPulse,{}
3260,U540_ses0,429185.25,syncPulse,{}
3261,U540_ses0,430210.7697753906,syncPulse,{}
3262,U540_ses0,431376.2897949219,syncPulse,{}
3263,U540_ses0,432439.5498046875,syncPulse,{}
3264,U540_ses0,433541.8898925781,syncPulse,{}
3265,U540_ses0,434719.2199707031,syncPulse,{}
3266,U540_ses0,435588.52978515625,syncPulse,{}
3267,U540_ses0,436556.75,syncPulse,{}
3268,U540_ses0,437506.9499511719,syncPulse,{}
3269,U540_ses0,438389.1599121094,syncPulse,{}
3270,U540_ses0,439368.47998046875,syncPulse,{}
3271,U540_ses0,440551.81982421875,syncPulse,{}
3272,U540_ses0,441394.3098144531,syncPulse,{}
3273,U540_ses0,442497.7998046875,syncPulse,{}
3274,U540_ses0,443685.1398925781,syncPulse,{}
3275,U540_ses0,444536.5397949219,syncPulse,{}
3276,U540_ses0,445463.0100097656,syncPulse,{}
3295,U540_ses0,446516.6398925781,syncPulse,{}
3320,U540_ses0,447535.0100097656,syncPulse,{}
3343,U540_ses0,448528.2998046875,syncPulse,{}
3344,U540_ses0,449576.75,syncPulse,{}
3345,U540_ses0,450715.0798339844,syncPulse,{}
3346,U540_ses0,451810.56982421875,syncPulse,{}
3347,U540_ses0,452747.9599609375,syncPulse,{}
3348,U540_ses0,453771.1799316406,syncPulse,{}
3349,U540_ses0,454797.4699707031,syncPulse,{}
3350,U540_ses0,455945.9899902344,syncPulse,{}
3351,U540_ses0,457085.3498535156,syncPulse,{}
3359,U540_ses0,458136.7897949219,syncPulse,{}
3391,U540_ses0,459182.18994140625,syncPulse,{}
3422,U540_ses0,460246.60986328125,syncPulse,{}
3455,U540_ses0,461370.83984375,syncPulse,{}
3489,U540_ses0,462544.1198730469,syncPulse,{}
3519,U540_ses0,463597.5498046875,syncPulse,{}
3548,U540_ses0,464593.169921875,syncPulse,{}
3578,U540_ses0,465554.39990234375,syncPulse,{}
3610,U540_ses0,466704.60986328125,syncPulse,{}
3639,U540_ses0,467641.9499511719,syncPulse,{}
3672,U540_ses0,468693.4099121094,syncPulse,{}
3710,U540_ses0,469850.75,syncPulse,{}
3743,U540_ses0,470973.14990234375,syncPulse,{}
3778,U540_ses0,472082.5798339844,syncPulse,{}
3808,U540_ses0,473117.9299316406,syncPulse,{}
3838,U540_ses0,474120.22998046875,syncPulse,{}
3871,U540_ses0,475251.52978515625,syncPulse,{}
3900,U540_ses0,476236.7600097656,syncPulse,{}
3925,U540_ses0,477059.18994140625,syncPulse,{}
3954,U540_ses0,478018.56982421875,syncPulse,{}
3988,U540_ses0,479184.0,syncPulse,{}
4012,U540_ses0,480002.3298339844,syncPulse,{}
4041,U540_ses0,480961.6999511719,syncPulse,{}
4076,U540_ses0,482115.1799316406,syncPulse,{}
4107,U540_ses0,483178.4699707031,syncPulse,{}
4135,U540_ses0,484130.919921875,syncPulse,{}
4161,U540_ses0,484975.2697753906,syncPulse,{}
4188,U540_ses0,485813.7600097656,syncPulse,{}
4220,U540_ses0,486943.64990234375,syncPulse,{}
4250,U540_ses0,487971.85986328125,syncPulse,{}
4281,U540_ses0,488813.22998046875,syncPulse,{}
4306,U540_ses0,489689.5100097656,syncPulse,{}
4331,U540_ses0,490517.8098144531,syncPulse,{}
4357,U540_ses0,491448.2697753906,syncPulse,{}
4392,U540_ses0,492564.75,syncPulse,{}
4424,U540_ses0,493669.0397949219,syncPulse,{}
4453,U540_ses0,494686.27978515625,syncPulse,{}
4484,U540_ses0,495740.68994140625,syncPulse,{}
4508,U540_ses0,496551.1799316406,syncPulse,{}
4537,U540_ses0,497540.43994140625,syncPulse,{}
4562,U540_ses0,498447.7199707031,syncPulse,{}
4592,U540_ses0,499474.2099609375,syncPulse,{}
4619,U540_ses0,500375.7399902344,syncPulse,{}
4654,U540_ses0,501565.08984375,syncPulse,{}
4677,U540_ses0,502367.419921875,syncPulse,{}
4708,U540_ses0,503428.77978515625,syncPulse,{}
4739,U540_ses0,504499.22998046875,syncPulse,{}
4772,U540_ses0,505637.6999511719,syncPulse,{}
4799,U540_ses0,506540.1198730469,syncPulse,{}
4825,U540_ses0,507433.4499511719,syncPulse,{}
4855,U540_ses0,508438.77978515625,syncPulse,{}
4878,U540_ses0,509276.2099609375,syncPulse,{}
4879,U540_ses0,510280.6398925781,syncPulse,{}
4889,U540_ses0,511269.9699707031,syncPulse,{}
4890,U540_ses0,512443.4299316406,syncPulse,{}
4891,U540_ses0,513475.77978515625,syncPulse,{}
4892,U540_ses0,514362.2697753906,syncPulse,{}
4893,U540_ses0,515473.7697753906,syncPulse,{}
4894,U540_ses0,516335.14990234375,syncPulse,{}
4895,U540_ses0,517356.6799316406,syncPulse,{}
4896,U540_ses0,518365.93994140625,syncPulse,{}
4897,U540_ses0,519323.35986328125,syncPulse,{}
4898,U540_ses0,520354.8098144531,syncPulse,{}
4919,U540_ses0,521277.3698730469,syncPulse,{}
4946,U540_ses0,522173.8698730469,syncPulse,{}
4974,U540_ses0,523149.1999511719,syncPulse,{}
5009,U540_ses0,524277.5100097656,syncPulse,{}
5039,U540_ses0,525268.6398925781,syncPulse,{}
5075,U540_ses0,526460.8999023438,syncPulse,{}
5109,U540_ses0,527592.25,syncPulse,{}
5144,U540_ses0,528776.83984375,syncPulse,{}
5169,U540_ses0,529654.2697753906,syncPulse,{}
5198,U540_ses0,530629.5998535156,syncPulse,{}
5230,U540_ses0,531661.919921875,syncPulse,{}
